No.,Sentence,StemWords,MatchWords,Use
15,"For example,  the U.S. government suspects China of launching cyberattacks to extract intellectual property from American  businesses to weaken the U.S. economy, and the Democratic People’s Republic of Korea is suspected of having  conducted a cyberattack on Sony to prevent the release of The Interview, a movie based on the fictional assassination of  North Korean leader Kim Jong-un.","['exampl', 'govern', 'suspect', 'china', 'launch', 'cyberattack', 'extract', 'intellectu', 'properti', 'american', 'busi', 'weaken', 'economi', 'democrat', 'peopl', 'republ', 'korea', 'suspect', 'conduct', 'cyberattack', 'soni', 'prevent', 'releas', 'interview', 'movi', 'base', 'fiction', 'assassin', 'north', 'korean', 'leader', 'kim']",set(),N
16,"In some cases, governments contract terrorists or criminals to target other states,  making it even more difficult to determine the origin of the attack.","['case', 'govern', 'contract', 'terrorist', 'crimin', 'target', 'state', 'make', 'even', 'difficult', 'determin', 'origin', 'attack']",set(),N
17,Participants pointed out that correctly attributing  an attack is not only time consuming but difficult.,"['particip', 'point', 'correctli', 'attribut', 'attack', 'time', 'consum', 'difficult']",set(),N
18,"They noted the widespread concern that a wrongful attribution or  disproportionate response risks escalation into a crisis, which is of particular concern for situations with already  heightened tensions or bilateral relationships that lack the necessary methods of communication to clarify  misunderstandings, such as bilateral crisis channels between corresponding national cyber agencies.","['note', 'widespread', 'concern', 'wrong', 'attribut', 'disproportion', 'respons', 'risk', 'escal', 'crisi', 'particular', 'concern', 'situat', 'alreadi', 'heighten', 'tension', 'bilater', 'relationship', 'lack', 'necessari', 'method', 'commun', 'clarifi', 'misunderstand', 'bilater', 'crisi', 'channel', 'correspond', 'nation', 'cyber', 'agenc']",{'cyber'},Y
19,"For example, a  cyberattack against Japan that has no known original but is wrongfully attributed to China could exacerbate existing  tensions or result in an escalatory response.","['exampl', 'cyberattack', 'japan', 'known', 'origin', 'wrong', 'attribut', 'china', 'could', 'exacerb', 'exist', 'tension', 'result', 'escalatori', 'respons']",set(),N
20,Identifying appropriate responses to cyberattacks is complicated by the prevalence of “short-of-war” attacks and   the anonymity of actors in cyberspace.,"['identifi', 'appropri', 'respons', 'cyberattack', 'complic', 'preval', 'attack', 'anonym', 'actor', 'cyberspac']",set(),N
21,Low-level short-of-war attacks repeatedly target mid-level businesses or small  sections of critical infrastructure.,"['attack', 'repeatedli', 'target', 'busi', 'small', 'section', 'critic', 'infrastructur']",set(),N
22,"These attacks are not large enough to warrant a military response but have the  potential to inflict enough damage that numerous attacks over a long period of time could harm an economy,  complicating a policymaker’s calculus for determining an appropriate response.","['attack', 'larg', 'enough', 'warrant', 'militari', 'respons', 'potenti', 'inflict', 'enough', 'damag', 'numer', 'attack', 'long', 'period', 'time', 'could', 'harm', 'economi', 'complic', 'policymak', 'calculu', 'determin', 'appropri', 'respons']",set(),N
23,"Participants agreed that this scenario  is more likely to occur than a “cyber–Pearl Harbor,” which would come swiftly, without any warning, and inflict  extensive damage.","['particip', 'agre', 'scenario', 'like', 'occur', 'harbor', 'would', 'come', 'swiftli', 'without', 'warn', 'inflict', 'extens', 'damag']",set(),N
24,There is also a growing trend of malicious actors positioning malware on networks and software without a clear   intent.,"['also', 'grow', 'trend', 'malici', 'actor', 'posit', 'malwar', 'network', 'softwar', 'without', 'clear', 'intent']",{'network'},Y
25,"These could be designed for espionage or to be activated for future attacks that would be particularly damaging  to industrial control systems, which support critical infrastructure.","['could', 'design', 'espionag', 'activ', 'futur', 'attack', 'would', 'particularli', 'damag', 'industri', 'control', 'system', 'support', 'critic', 'infrastructur']","{'industri', 'control'}",Y
26,Participants widely agreed that this complicates a  response because the purpose and potential harm of an attack that uses such malware is unclear.,"['particip', 'wide', 'agre', 'complic', 'respons', 'purpos', 'potenti', 'harm', 'attack', 'use', 'malwar', 'unclear']",set(),N
27,"Additionally, the  longer that malware remains inactive, the more difficult it is to attribute an attack once it occurs.","['addit', 'longer', 'malwar', 'remain', 'inact', 'difficult', 'attribut', 'attack', 'occur']",set(),N
28,SESSION  TWO   Gaps in U.S.,"['session', 'two', 'gap']",set(),N
29,"Coordination and International Cooperation   To date, the United States has made some strides in collaborating with states and international institutions to address  the evolving threat of cyberattacks.","['coordin', 'intern', 'cooper', 'date', 'unit', 'state', 'made', 'stride', 'collabor', 'state', 'intern', 'institut', 'address', 'evolv', 'threat', 'cyberattack']",{'intern'},Y
30,"The United States has developed plans for bilateral cybersecurity collaboration,  most recently with Canada and the United Kingdom; hosted a White House Summit on Cybersecurity and Consumer  Protection; and participated in numerous United Nations (UN) meetings.","['unit', 'state', 'develop', 'plan', 'bilater', 'cybersecur', 'collabor', 'recent', 'canada', 'unit', 'kingdom', 'host', 'white', 'hous', 'summit', 'cybersecur', 'consum', 'protect', 'particip', 'numer', 'unit', 'nation', 'un', 'meet']","{'develop', 'cybersecur'}",Y
31,"However, participants noted that these  efforts have not kept pace with the growing and evolving threat of cyberattacks.","['howev', 'particip', 'note', 'effort', 'kept', 'pace', 'grow', 'evolv', 'threat', 'cyberattack']",set(),N
32,"They agreed that increased  collaboration is needed to establish norms for appropriate activities in cyberspace, develop standards for state      2   responsibility for cyberattacks launched within a state’s territory, and identify best practices for deterring and  defending against nonstate cyberattackers, as well as holding them accountable for their actions.","['agre', 'increas', 'collabor', 'need', 'establish', 'norm', 'appropri', 'activ', 'cyberspac', 'develop', 'standard', 'state', 'respons', 'cyberattack', 'launch', 'within', 'state', 'territori', 'identifi', 'best', 'practic', 'deter', 'defend', 'nonstat', 'cyberattack', 'well', 'hold', 'account', 'action']","{'practic', 'develop', 'standard'}",Y
33,"One of the greatest challenges for the United States is identifying appropriate response options for cyberattacks  below the act-of-war threshold, and determining what offensive operations are acceptable in cyberspace.","['one', 'greatest', 'challeng', 'unit', 'state', 'identifi', 'appropri', 'respons', 'option', 'cyberattack', 'threshold', 'determin', 'offens', 'oper', 'accept', 'cyberspac']",set(),N
34,"In order to  address these challenges, the United States is working to develop a normative framework for activity in cyberspace,  which would also allow the United States and its allies to collectively act against attackers.","['order', 'address', 'challeng', 'unit', 'state', 'work', 'develop', 'norm', 'framework', 'activ', 'cyberspac', 'would', 'also', 'allow', 'unit', 'state', 'alli', 'collect', 'act', 'attack']","{'work', 'develop'}",Y
35,"To date, it has made  substantial gains by defining its preferred norms in the 2011 International Strategy for Cyberspace and recognizing  that international law applies to state action in cyberspace.","['date', 'made', 'substanti', 'gain', 'defin', 'prefer', 'norm', 'intern', 'strategi', 'cyberspac', 'recogn', 'intern', 'law', 'appli', 'state', 'action', 'cyberspac']",{'intern'},Y
36,"Additionally, while participating in the UN Group of  Governmental Experts, the United States has proposed three specific norms for how states should act in cyberspace  during peacetime:      ?","['addit', 'particip', 'un', 'group', 'government', 'expert', 'unit', 'state', 'propos', 'three', 'specif', 'norm', 'state', 'act', 'cyberspac', 'peacetim']",{'group'},Y
37,States should not conduct or knowingly support online activity that intentionally damages critical infrastructure.,"['state', 'conduct', 'knowingli', 'support', 'onlin', 'activ', 'intent', 'damag', 'critic', 'infrastructur']",set(),N
38,?,[],set(),N
39,States should not conduct or knowingly support activity intended to prevent national Computer Security Incident   Response Services (CSIRTs) from responding to cyber incidents.,"['state', 'conduct', 'knowingli', 'support', 'activ', 'intend', 'prevent', 'nation', 'comput', 'secur', 'incid', 'respons', 'servic', 'csirt', 'respond', 'cyber', 'incid']","{'secur', 'cyber'}",Y
40,?,[],set(),N
41,States should cooperate with requests for assistance from other states in investigating cyber crimes.,"['state', 'cooper', 'request', 'assist', 'state', 'investig', 'cyber', 'crime']",{'cyber'},Y
42,"However, the United States suffered significant setbacks with the 2013 Snowden disclosures.","['howev', 'unit', 'state', 'suffer', 'signific', 'setback', 'snowden', 'disclosur']",set(),N
43,"Moving forward, U.S.  efforts should be enhanced by confidence-building measures, including routine cooperation to institute norms and  meet cyber challenges, and enhanced transparency, which will be vital to reducing mistrust and tensions between  rivals in cyberspace.","['move', 'forward', 'effort', 'enhanc', 'measur', 'includ', 'routin', 'cooper', 'institut', 'norm', 'meet', 'cyber', 'challeng', 'enhanc', 'transpar', 'vital', 'reduc', 'mistrust', 'tension', 'rival', 'cyberspac']","{'measur', 'cyber', 'includ'}",Y
44,Deterrence will be increasingly difficult the longer the United States delays efforts to establish  concrete norms to guide activity in cyberspace.,"['deterr', 'increasingli', 'difficult', 'longer', 'unit', 'state', 'delay', 'effort', 'establish', 'concret', 'norm', 'guid', 'activ', 'cyberspac']",set(),N
45,"While norms are intrinsic to setting standards for state operations in cyberspace, their effectiveness is limited to   large groups of like-minded individuals—primarily state actors that share the same values—given that nonstate actors  do not operate according to the same rules.","['norm', 'intrins', 'set', 'standard', 'state', 'oper', 'cyberspac', 'effect', 'limit', 'larg', 'group', 'state', 'actor', 'share', 'nonstat', 'actor', 'oper', 'accord', 'rule']","{'group', 'standard'}",Y
46,"Although Russia and China may be potential adversaries, encouraging  their participation in cybersecurity cooperative efforts can help shape their behavior.","['although', 'russia', 'china', 'may', 'potenti', 'adversari', 'encourag', 'particip', 'cybersecur', 'cooper', 'effort', 'help', 'shape', 'behavior']",{'cybersecur'},Y
47,"For nonstate actors not guided  by norms, intent and capability determine their potential threat.","['nonstat', 'actor', 'guid', 'norm', 'intent', 'capabl', 'determin', 'potenti', 'threat']",set(),N
48,"A normative framework would, however, help the  United States and its allies collectively act against nonstate enemies.","['norm', 'framework', 'would', 'howev', 'help', 'unit', 'state', 'alli', 'collect', 'act', 'nonstat', 'enemi']",set(),N
49,"SESSION  THREE   Working Lunch   Private-sector companies have expanded cyber intelligence—formerly a government-only domain—enhanced  defensive technology, and opened a new avenue of information sharing.","['session', 'three', 'work', 'lunch', 'compani', 'expand', 'cyber', 'defens', 'technolog', 'open', 'new', 'avenu', 'inform', 'share']","{'work', 'cyber', 'inform', 'technolog'}",Y
50,"For many private-sector companies,  cyberattacks are a facet of daily business.","['mani', 'compani', 'cyberattack', 'facet', 'daili', 'busi']",set(),N
51,"To better mitigate against and prevent attacks, companies will have to  adapt to an environment of persistent cyber threats, remain vigilant, and strengthen defenses.","['better', 'mitig', 'prevent', 'attack', 'compani', 'adapt', 'environ', 'persist', 'cyber', 'threat', 'remain', 'vigil', 'strengthen', 'defens']",{'cyber'},Y
52,"Unfortunately, as  participants pointed out, companies often opt out of cybersecurity because of the large accompanying expenses or  lack of knowledge about the available options or about how to navigate the insurance marketplace.","['unfortun', 'particip', 'point', 'compani', 'often', 'opt', 'cybersecur', 'larg', 'accompani', 'expens', 'lack', 'knowledg', 'avail', 'option', 'navig', 'insur', 'marketplac']",{'cybersecur'},Y
53,"However,  participants widely agreed that the risks of a destructive attack could far outweigh those costs.","['howev', 'particip', 'wide', 'agre', 'risk', 'destruct', 'attack', 'could', 'far', 'outweigh', 'cost']",set(),N
54,"As the leading target of malicious cyberattacks, the private sector will play a vital role in setting normative   standards of behavior in cyberspace and enhances U.S. defenses.","['lead', 'target', 'malici', 'cyberattack', 'privat', 'sector', 'play', 'vital', 'role', 'set', 'norm', 'standard', 'behavior', 'cyberspac', 'enhanc', 'defens']",{'standard'},Y
55,"For the U.S. government, collaboration is important  not just because of the benefits that the private sector has to offer, but because potential adversary countries such as  China often view U.S. corporations as an extension of the government based on how Chinese society functions.","['govern', 'collabor', 'import', 'benefit', 'privat', 'sector', 'offer', 'potenti', 'adversari', 'countri', 'china', 'often', 'view', 'corpor', 'extens', 'govern', 'base', 'chines', 'societi', 'function']",set(),N
56,"3   Consequently, like offensive cyber actors, the line between state and nonstate defensive actors has been blurred and  inherently demanded a collaborative approach by private and public sector actors.","['consequ', 'like', 'offens', 'cyber', 'actor', 'line', 'state', 'nonstat', 'defens', 'actor', 'blur', 'inher', 'demand', 'collabor', 'approach', 'privat', 'public', 'sector', 'actor']",{'cyber'},Y
57,Participants discussed why private-sector companies are disincentivized from sharing information.,"['particip', 'discuss', 'compani', 'disincentiv', 'share', 'inform']",{'inform'},Y
58,"First is the fear   of a breach being publicized, which could harm the public perception of the company’s security.","['first', 'fear', 'breach', 'public', 'could', 'harm', 'public', 'percept', 'compani', 'secur']",{'secur'},Y
59,Second is a  company’s obligation to clients that limits the disclosure of potentially sensitive information.,"['second', 'compani', 'oblig', 'client', 'limit', 'disclosur', 'potenti', 'sensit', 'inform']",{'inform'},Y
60,"Additionally,  collaborating with competitors could reflect poorly on the company’s independent success.","['addit', 'collabor', 'competitor', 'could', 'reflect', 'poorli', 'compani', 'independ', 'success']",set(),N
61,Third is simply mistrust  among and between companies.,"['third', 'simpli', 'mistrust', 'among', 'compani']",set(),N
62,"However, in order to play a role in international dialogues intended to shape  standards for operating in the cyber domain, which they desire to do, private-sector companies must share  information and act collectively to present actionable ideas.","['howev', 'order', 'play', 'role', 'intern', 'dialogu', 'intend', 'shape', 'standard', 'oper', 'cyber', 'domain', 'desir', 'compani', 'must', 'share', 'inform', 'act', 'collect', 'present', 'action', 'idea']","{'inform', 'cyber', 'intern', 'standard'}",Y
63,"Participants identified numerous steps that public and private actors could take to enhance collaboration, such as   distinguishing cybersecurity needs based on company size rather than sector; undertaking drills to test responses  during a cyberattack, identifying which public and private actors are responsible for what and how to facilitate a quick  and collective response; and enhancing liability insurance for information sharing, building off of the National  Institute of Standards and Technology (NIST) Cybersecurity Framework.","['particip', 'identifi', 'numer', 'step', 'public', 'privat', 'actor', 'could', 'take', 'enhanc', 'collabor', 'distinguish', 'cybersecur', 'need', 'base', 'compani', 'size', 'rather', 'sector', 'undertak', 'drill', 'test', 'respons', 'cyberattack', 'identifi', 'public', 'privat', 'actor', 'respons', 'facilit', 'quick', 'collect', 'respons', 'enhanc', 'liabil', 'insur', 'inform', 'share', 'build', 'nation', 'institut', 'standard', 'technolog', 'nist', 'cybersecur', 'framework']","{'technolog', 'inform', 'cybersecur', 'standard'}",Y
64,"Additionally, as participants pointed out,  cybersecurity is currently an opt-in market and needs to transform into an opt-out market to adequately strengthen  defense.","['addit', 'particip', 'point', 'cybersecur', 'current', 'market', 'need', 'transform', 'market', 'adequ', 'strengthen', 'defens']",{'cybersecur'},Y
65,This would require congressional legislation to incentivize private-sector companies and hold them  accountable for their inaction.,"['would', 'requir', 'congression', 'legisl', 'incentiv', 'compani', 'hold', 'account', 'inact']",{'requir'},Y
66,"Productive information sharing between the public and private sectors already occurs on an ad-hoc basis, primarily   based on personal relationships.","['product', 'inform', 'share', 'public', 'privat', 'sector', 'alreadi', 'occur', 'basi', 'primarili', 'base', 'person', 'relationship']",{'inform'},Y
67,"However, there is room for improvement.","['howev', 'room', 'improv']",set(),N
68,"First, public-private information sharing  usually focuses on responding to particular types of threats, actors, and malware, but should be reoriented to focus on  tools, technologies, and vulnerabilities, which would enhance defenses.","['first', 'inform', 'share', 'usual', 'focus', 'respond', 'particular', 'type', 'threat', 'actor', 'malwar', 'reorient', 'focu', 'tool', 'technolog', 'vulner', 'would', 'enhanc', 'defens']","{'inform', 'technolog'}",Y
69,"Second, actors from both sectors should  collectively strengthen U.S. response plans for future crisis scenarios.","['second', 'actor', 'sector', 'collect', 'strengthen', 'respons', 'plan', 'futur', 'crisi', 'scenario']",set(),N
70,"This will entail clarifying responsibilities of the  government and private sector, differentiating between policy and legal issues, and identifying which government  agencies and public actors handle specific types of cyber threats.","['entail', 'clarifi', 'respons', 'govern', 'privat', 'sector', 'differenti', 'polici', 'legal', 'issu', 'identifi', 'govern', 'agenc', 'public', 'actor', 'handl', 'specif', 'type', 'cyber', 'threat']",{'cyber'},Y
71,"Third, the establishment of information-sharing  analysis centers, which the financial sector has had for fifteen years, would help facilitate inter-sector partnerships.","['third', 'establish', 'analysi', 'center', 'financi', 'sector', 'fifteen', 'year', 'would', 'help', 'facilit', 'partnership']",set(),N
72,"CONCLUSION   Although the United States has taken steps to enhance international and public-private collaboration on  cybersecurity, much work is left to be done to enhance deterrence, strengthen defense, set standards for operating  in cyberspace, and develop appropriate response options for malicious activity.","['conclus', 'although', 'unit', 'state', 'taken', 'step', 'enhanc', 'intern', 'collabor', 'cybersecur', 'much', 'work', 'left', 'done', 'enhanc', 'deterr', 'strengthen', 'defens', 'set', 'standard', 'oper', 'cyberspac', 'develop', 'appropri', 'respons', 'option', 'malici', 'activ']","{'work', 'standard', 'intern', 'develop', 'cybersecur'}",Y
73,"Cyberattacks, many of which target  the U.S. government and private American companies, are increasing in frequency, scale, and sophistication.","['cyberattack', 'mani', 'target', 'govern', 'privat', 'american', 'compani', 'increas', 'frequenc', 'scale', 'sophist']",set(),N
74,Further delay risks opening a space for state actors with conflicting perceptions of appropriate behavior in  cyberspace to take the lead in or thwart international efforts to establish norms.,"['delay', 'risk', 'open', 'space', 'state', 'actor', 'conflict', 'percept', 'appropri', 'behavior', 'cyberspac', 'take', 'lead', 'thwart', 'intern', 'effort', 'establish', 'norm']",{'intern'},Y
75,"Workshop Summary Report  Cyber Threats and International Cooperation    February 26, 2015  Washington, DC    Rapporteurs: Amelia M. Wolf, Research Associate, Center for Preventive Action (CPA); Aliza Litchman,  Intern, CPA     This  workshop  was  cosponsored  by  the  International  Institutions  and  Global  Governance  program  (IIGG)  and  the  Digital  and  Cyberspace  Policy  program  at the  Council  on Foreign Relations  (CFR), and  was  made possible by  the  generous support of the Robina Foundation.","['workshop', 'summari', 'report', 'cyber', 'threat', 'intern', 'cooper', 'februari', 'washington', 'dc', 'rapporteur', 'amelia', 'wolf', 'research', 'associ', 'center', 'prevent', 'action', 'cpa', 'aliza', 'litchman', 'intern', 'cpa', 'workshop', 'cosponsor', 'intern', 'institut', 'global', 'govern', 'program', 'iigg', 'digit', 'cyberspac', 'polici', 'program', 'council', 'foreign', 'relat', 'cfr', 'made', 'possibl', 'gener', 'support', 'robina', 'foundat']","{'cyber', 'intern'}",Y
76,"In the past year alone, the number of cyberattacks worldwide grew by 48 percent and the cost of each incident  increased 92 percent.","['past', 'year', 'alon', 'number', 'cyberattack', 'worldwid', 'grew', 'percent', 'cost', 'incid', 'increas', 'percent']",set(),N
77,"Hackers attacked Target in January 2014 and stole credit card information from more than  forty million customers, which they sold on the black market for $53.7 million.","['hacker', 'attack', 'target', 'januari', 'stole', 'credit', 'card', 'inform', 'forti', 'million', 'custom', 'sold', 'black', 'market', 'million']",{'inform'},Y
78,An attack on JPMorgan Chase went  unnoticed for two months—despite the company’s $250 million cybersecurity budget—affecting seventy-six  million households and seven million businesses.,"['attack', 'jpmorgan', 'chase', 'went', 'unnot', 'two', 'compani', 'million', 'cybersecur', 'million', 'household', 'seven', 'million', 'busi']",{'cybersecur'},Y
79,"And in fall 2014, both the White House and State Department  announced breaches, likely carried out by Russian-backed hackers.","['fall', 'white', 'hous', 'state', 'depart', 'announc', 'breach', 'like', 'carri', 'hacker']",set(),N
80,"The increase in the frequency, scale, and  sophistication of cyberattacks has raised pressing questions about how the United States can deter adversarial state  and nonstate actors; respond to cyberattacks of varying intent; cooperate internationally to establish norms for  appropriate activity in cyberspace; and facilitate private-public partnerships to enhance deterrence, defense, and  attribution capabilities.","['increas', 'frequenc', 'scale', 'sophist', 'cyberattack', 'rais', 'press', 'question', 'unit', 'state', 'deter', 'adversari', 'state', 'nonstat', 'actor', 'respond', 'cyberattack', 'vari', 'intent', 'cooper', 'intern', 'establish', 'norm', 'appropri', 'activ', 'cyberspac', 'facilit', 'partnership', 'enhanc', 'deterr', 'defens', 'attribut', 'capabl']",{'intern'},Y
81,"In light of current challenges, CFR’s International Institutions and Global Governance  program and Digital and Cyberspace Policy program cosponsored the workshop “Cyber Threats and International  Cooperation.” The meeting took place on February 26, 2015, at CFR’s office in Washington, DC, bringing  together cybersecurity experts from the government, academic, nonprofit, and private sectors.","['light', 'current', 'challeng', 'cfr', 'intern', 'institut', 'global', 'govern', 'program', 'digit', 'cyberspac', 'polici', 'program', 'cosponsor', 'workshop', 'cyber', 'threat', 'intern', 'meet', 'took', 'place', 'februari', 'cfr', 'offic', 'washington', 'dc', 'bring', 'togeth', 'cybersecur', 'expert', 'govern', 'academ', 'nonprofit', 'privat', 'sector']","{'cyber', 'intern', 'cybersecur'}",Y
82,The discussion was  conducted on a not-for-attribution basis.,"['discuss', 'conduct', 'basi']",set(),N
83,SESSION ONE   The State of Cyber Threats   Cybercrime has changed the nature of conflict by blurring the line between state and nonstate actors.,"['session', 'one', 'state', 'cyber', 'threat', 'cybercrim', 'chang', 'natur', 'conflict', 'blur', 'line', 'state', 'nonstat', 'actor']",{'cyber'},Y
84,"Conventional  conflict is fought on land, in the air, or by sea and generally involves uniformed armies and physical weapons.","['convent', 'conflict', 'fought', 'land', 'air', 'sea', 'gener', 'involv', 'uniform', 'armi', 'physic', 'weapon']",set(),N
85,But   1      the introduction of a new domain—cyberspace—has expanded the battlefield beyond geographical boundaries and  significantly increased the number of players.,"['introduct', 'new', 'expand', 'battlefield', 'beyond', 'geograph', 'boundari', 'significantli', 'increas', 'number', 'player']",set(),N
86,Participants discussed the reasons for and implications of this shift.,"['particip', 'discuss', 'reason', 'implic', 'shift']",set(),N
87,"A low cost of entry has allowed nonstate actors—including terrorist and criminal organizations, intellectual   property thieves, and even lone hackers—to conduct damaging cyberattacks that target technologically advanced  countries.","['low', 'cost', 'entri', 'allow', 'nonstat', 'terrorist', 'crimin', 'organ', 'intellectu', 'properti', 'thiev', 'even', 'lone', 'conduct', 'damag', 'cyberattack', 'target', 'technolog', 'advanc', 'countri']","{'organ', 'technolog'}",Y
88,"Though there are higher costs and greater capability requirements for large-scale attacks, such as with  Stuxnet, any actor that wants to conduct a limited attack does not need to develop its own offensive cyber  capability, but can simply buy malware on the black market.","['though', 'higher', 'cost', 'greater', 'capabl', 'requir', 'attack', 'stuxnet', 'actor', 'want', 'conduct', 'limit', 'attack', 'need', 'develop', 'offens', 'cyber', 'capabl', 'simpli', 'buy', 'malwar', 'black', 'market']","{'develop', 'cyber', 'requir'}",Y
89,"The difficulty in attributing attacks, given the use of proxies and multiple servers, and the lagging norms on what   constitutes appropriate state behavior in cyberspace allow malicious activity to go relatively unpunished.","['difficulti', 'attribut', 'attack', 'given', 'use', 'proxi', 'multipl', 'server', 'lag', 'norm', 'constitut', 'appropri', 'state', 'behavior', 'cyberspac', 'allow', 'malici', 'activ', 'go', 'rel', 'unpunish']",set(),N
