No.,Sentence,StemWords,MatchWords,Use
11,But this does not mean doom-and-gloom for everyone  with an internet connection.,"['mean', 'everyon', 'internet', 'connect']",{'internet'},Y
12,It is simply reality and must serve as the  baseline for any discussion about cybersecurity.,"['simpli', 'realiti', 'must', 'serv', 'baselin', 'discuss', 'cybersecur']",{'cybersecur'},Y
13,"We may not be able to  stop every attack, but as the threats continue to escalate, we must do  more to minimize the risk.","['may', 'abl', 'stop', 'everi', 'attack', 'threat', 'continu', 'escal', 'must', 'minim', 'risk']",set(),N
14,Improving security is a collective responsibility.,"['improv', 'secur', 'collect', 'respons']",{'secur'},Y
15,"When we work together  – government and private sector, large companies and small – we can do  more to improve security than if we attempt to solve it on our own.","['work', 'togeth', 'govern', 'privat', 'sector', 'larg', 'compani', 'small', 'improv', 'secur', 'attempt', 'solv']","{'secur', 'work'}",Y
16,An attack on one organization may be prevented elsewhere if we have  the infrastructure and mechanisms necessary to communicate effectively  with others across the sector.,"['attack', 'one', 'organ', 'may', 'prevent', 'elsewher', 'infrastructur', 'mechan', 'necessari', 'commun', 'effect', 'other', 'across', 'sector']",{'organ'},Y
17,"Further, if an event has widespread or  national implications, we need to coordinate an effective and efficient  response – with unity of effort, not confusion over roles and  responsibilities.","['event', 'widespread', 'nation', 'implic', 'need', 'coordin', 'effect', 'effici', 'respons', 'uniti', 'effort', 'confus', 'role', 'respons']",set(),N
18,"That is why, for almost two decades, the U.S. has worked to establish  public-private partnerships to coordinate security planning and  information sharing within and across our 16 critical infrastructure  sectors, which includes health care.","['almost', 'two', 'decad', 'work', 'establish', 'partnership', 'coordin', 'secur', 'plan', 'inform', 'share', 'within', 'across', 'critic', 'infrastructur', 'sector', 'includ', 'health', 'care']","{'secur', 'work', 'includ', 'inform'}",Y
19,"Effective collaboration between government and the private sector is  vital to elevating our security posture,.","['effect', 'collabor', 'govern', 'privat', 'sector', 'vital', 'elev', 'secur', 'postur']",{'secur'},Y
20,These partnerships provide a vital  link between those responsible for the safety and security of the nation  with those who own and operate the infrastructure critical to those  objectives.,"['partnership', 'provid', 'vital', 'link', 'respons', 'safeti', 'secur', 'nation', 'oper', 'infrastructur', 'critic', 'object']",{'secur'},Y
21,"To date, these public private partnerships have experienced mixed  results.","['date', 'public', 'privat', 'partnership', 'experienc', 'mix', 'result']",set(),N
22,Some sectors have been more successful than others in coming  together – both with private sector and government partners.,"['sector', 'success', 'other', 'come', 'togeth', 'privat', 'sector', 'govern', 'partner']",set(),N
23,"The health  care sector, in particular, has struggled to coalesce around these public- private partnerships for cybersecurity.","['health', 'care', 'sector', 'particular', 'struggl', 'coalesc', 'around', 'privat', 'partnership', 'cybersecur']",{'cybersecur'},Y
24,"It is this shared, goal that brings  us together today.","['share', 'goal', 'bring', 'us', 'togeth', 'today']",set(),N
25,This hearing marks an important opportunity to hear from our  distinguished panelists about what is necessary to bring the health care  sector together and continue building momentum in the right direction.,"['hear', 'mark', 'import', 'opportun', 'hear', 'distinguish', 'panelist', 'necessari', 'bring', 'health', 'care', 'sector', 'togeth', 'continu', 'build', 'momentum', 'right', 'direct']",set(),N
26,"Simply put, the cost of inaction is too great.","['simpli', 'put', 'cost', 'inact', 'great']",set(),N
27,"As the threats continue to  escalate, so too do our cybersecurity challenges.","['threat', 'continu', 'escal', 'cybersecur', 'challeng']",{'cybersecur'},Y
28,We’ve seen the  headlines – we know the attacks will continue.,"['seen', 'headlin', 'know', 'attack', 'continu']",set(),N
29,But today is about what  improvements can be made so we can be prepared for the inevitable.,"['today', 'improv', 'made', 'prepar', 'inevit']",set(),N
30,"Opening Statement of The Honorable Tim Murphy   Subcommittee on Oversight and Investigations   Hearing on “Cybersecurity in the Health Care Sector: Strengthening   Public-Private Partnerships”   April 4, 2017   We are here today to talk about cybersecurity in the health care sector.","['open', 'statement', 'honor', 'tim', 'murphi', 'subcommitte', 'oversight', 'investig', 'hear', 'cybersecur', 'health', 'care', 'sector', 'strengthen', 'partnership', 'april', 'today', 'talk', 'cybersecur', 'health', 'care', 'sector']",{'cybersecur'},Y
31,Strong cybersecurity practices are essential in this industry.,"['strong', 'cybersecur', 'practic', 'essenti', 'industri']","{'practic', 'industri', 'cybersecur'}",Y
32,This isn’t just about  protecting patient data or information – this is about patient safety.,"['protect', 'patient', 'data', 'inform', 'patient', 'safeti']",{'inform'},Y
33,"For nearly two decades, a cornerstone of the nation’s efforts to combat cyber  threats have been public-private partnerships designed to facilitate engagement and  collaboration between the government and private sector.","['nearli', 'two', 'decad', 'cornerston', 'nation', 'effort', 'combat', 'cyber', 'threat', 'partnership', 'design', 'facilit', 'engag', 'collabor', 'govern', 'privat', 'sector']",{'cyber'},Y
34,"Over time this model  has evolved, but the objective remains the same – unity of effort between those  responsible for protecting the nation and those who own and operate the  infrastructure that is critical to that mission.","['time', 'model', 'evolv', 'object', 'remain', 'uniti', 'effort', 'respons', 'protect', 'nation', 'oper', 'infrastructur', 'critic', 'mission']",set(),N
35,The focal point of these efforts are 16 critical infrastructure sectors—one of  which is the health care sector.,"['focal', 'point', 'effort', 'critic', 'infrastructur', 'health', 'care', 'sector']",set(),N
36,"Each sector is organized around several key  institutions – a Sector Specific Agency, Government Coordinating Council, Sector  Coordinating Council and Information Sharing and Analysis Center.","['sector', 'organ', 'around', 'sever', 'key', 'institut', 'sector', 'specif', 'agenc', 'govern', 'coordin', 'council', 'sector', 'coordin', 'council', 'inform', 'share', 'analysi', 'center']","{'organ', 'inform'}",Y
37,"Each of these  institutions plays an important role in ensuring participation, collaboration, and  unity of effort of the government and private sector participants within each sector.","['institut', 'play', 'import', 'role', 'ensur', 'particip', 'collabor', 'uniti', 'effort', 'govern', 'privat', 'sector', 'particip', 'within', 'sector']",set(),N
38,"Despite a number of efforts to improve this model over the years, it has  achieved mixed results across the various sectors.","['despit', 'number', 'effort', 'improv', 'model', 'year', 'achiev', 'mix', 'result', 'across', 'variou', 'sector']",set(),N
39,Some sectors have succeeded in  developing robust support and engagement with both government and industry  participants.,"['sector', 'succeed', 'develop', 'robust', 'support', 'engag', 'govern', 'industri', 'particip']","{'industri', 'develop'}",Y
40,"The gold standard, to date, has been the financial sector.","['gold', 'standard', 'date', 'financi', 'sector']",{'standard'},Y
41,"This sector enjoys  a strong, collaborative relationship with their government partner – the Department  of the Treasury – which is noteworthy because Treasury is also their regulator.","['sector', 'enjoy', 'strong', 'collabor', 'relationship', 'govern', 'partner', 'depart', 'treasuri', 'noteworthi', 'treasuri', 'also', 'regul']",set(),N
42,"In  addition, despite having a very diverse sector, they have succeeded in encouraging  support and participation from a wide variety of institutions – from small  community banks to large multi-national financial institutions.","['addit', 'despit', 'divers', 'sector', 'succeed', 'encourag', 'support', 'particip', 'wide', 'varieti', 'institut', 'small', 'commun', 'bank', 'larg', 'financi', 'institut']",set(),N
43,"This extensive  membership has helped the sector to establish the nation’s most sophisticated and  well-resourced ISAC, which improves its value to the entire sector.","['extens', 'membership', 'help', 'sector', 'establish', 'nation', 'sophist', 'isac', 'improv', 'valu', 'entir', 'sector']",set(),N
44,"Another, more recent, success story has been the electricity sector.","['anoth', 'recent', 'success', 'stori', 'electr', 'sector']",set(),N
45,This   sector has improved collaboration and engagement – both with government  partners at the Department of Energy and across private industry – through senior  executive participation on the sector coordinating council.,"['sector', 'improv', 'collabor', 'engag', 'govern', 'partner', 'depart', 'energi', 'across', 'privat', 'industri', 'senior', 'execut', 'particip', 'sector', 'coordin', 'council']",{'industri'},Y
46,"In addition to elevating  the priority for industry partners, it has improved coordination and unity of effort  with the government.","['addit', 'elev', 'prioriti', 'industri', 'partner', 'improv', 'coordin', 'uniti', 'effort', 'govern']",{'industri'},Y
47,"Despite the relative success of these and several others, every sector has  unique characteristics and challenges that influence the pace of adoption and  engagement in these institutions.","['despit', 'rel', 'success', 'sever', 'other', 'everi', 'sector', 'uniqu', 'characterist', 'challeng', 'influenc', 'pace', 'adopt', 'engag', 'institut']",set(),N
48,What works for one sector may not work for  others.,"['work', 'one', 'sector', 'may', 'work', 'other']",{'work'},Y
49,"As each sector figures out what works best for their participants, however,  the lessons from others should not be overlooked or ignored – especially for those  sectors that continue to evolve.","['sector', 'figur', 'work', 'best', 'particip', 'howev', 'lesson', 'other', 'overlook', 'ignor', 'especi', 'sector', 'continu', 'evolv']",{'work'},Y
50,Which brings us to the focus of today’s hearing – the health care sector.,"['bring', 'us', 'focu', 'today', 'hear', 'health', 'care', 'sector']",set(),N
51,"This sector has long struggled to coalesce around the public-private partnership  model, especially with respect to cybersecurity.","['sector', 'long', 'struggl', 'coalesc', 'around', 'partnership', 'model', 'especi', 'respect', 'cybersecur']",{'cybersecur'},Y
52,This may be partially attributable  to the fact that cybersecurity is a relatively new challenge for much of this sector.,"['may', 'partial', 'attribut', 'fact', 'cybersecur', 'rel', 'new', 'challeng', 'much', 'sector']",{'cybersecur'},Y
53,"However, as health care becomes increasingly digitized, the need to improve  cybersecurity must be a priority.","['howev', 'health', 'care', 'becom', 'increasingli', 'digit', 'need', 'improv', 'cybersecur', 'must', 'prioriti']",{'cybersecur'},Y
54,obstacles will not be easy for this sector.,"['obstacl', 'easi', 'sector']",set(),N
55,"To start, health care is an incredibly  diverse and complex sector, with a wide range of industries and institutions of  varying sizes, technological sophistication, and resources.","['start', 'health', 'care', 'incred', 'divers', 'complex', 'sector', 'wide', 'rang', 'industri', 'institut', 'vari', 'size', 'technolog', 'sophist', 'resourc']","{'industri', 'technolog'}",Y
56,"It is also a sector where  cybersecurity often becomes conflated with privacy or compliance, complicating  the discussion.","['also', 'sector', 'cybersecur', 'often', 'becom', 'conflat', 'privaci', 'complianc', 'complic', 'discuss']",{'cybersecur'},Y
57,"This, in turn, is exacerbated by the fact that a successful public- private partnership depends on collaboration and trust with HHS – an  understandable challenge given the many participants in the sector who are  regulated by various entities within the Department.","['turn', 'exacerb', 'fact', 'success', 'privat', 'partnership', 'depend', 'collabor', 'trust', 'hh', 'understand', 'challeng', 'given', 'mani', 'particip', 'sector', 'regul', 'variou', 'entiti', 'within', 'depart']",set(),N
58,"small, rural health care institution – where cybersecurity falls to one employee who  is also responsible for managing IT systems and fixing copiers, among other duties  – what value do I get for the cost of joining the ISAC or listening to guidance from  the sector coordinating council?","['small', 'rural', 'health', 'care', 'institut', 'cybersecur', 'fall', 'one', 'employe', 'also', 'respons', 'manag', 'system', 'fix', 'copier', 'among', 'duti', 'valu', 'get', 'cost', 'join', 'isac', 'listen', 'guidanc', 'sector', 'coordin', 'council']","{'manag', 'cybersecur'}",Y
59,"At present, it is hard to answer that question,  especially for those institutions already operating on negative margins.","['present', 'hard', 'answer', 'question', 'especi', 'institut', 'alreadi', 'oper', 'neg', 'margin']",set(),N
60,"patients, as well as health care institutions – is too great.","['patient', 'well', 'health', 'care', 'institut', 'great']",set(),N
61,"Cybersecurity incidents   These challenges, however, must be overcome.","['cybersecur', 'incid', 'challeng', 'howev', 'must', 'overcom']",{'cybersecur'},Y
62,The cost of failure – for   Gaining the acceptance and support necessary to overcome historical   These and other challenges are understandable and daunting.,"['cost', 'failur', 'gain', 'accept', 'support', 'necessari', 'overcom', 'histor', 'challeng', 'understand', 'daunt']",set(),N
63,"If I am a   can result in life or death situations if a medical device is hacked, or an attack shuts  down a hospital’s computer systems.","['result', 'life', 'death', 'situat', 'medic', 'devic', 'hack', 'attack', 'shut', 'hospit', 'comput', 'system']",{'devic'},Y
64,Cybersecurity is a collective responsibility  and that is why it is imperative that this sector find a way to come together to find  a sustainable path forward.,"['cybersecur', 'collect', 'respons', 'imper', 'sector', 'find', 'way', 'come', 'togeth', 'find', 'sustain', 'path', 'forward']",{'cybersecur'},Y
65,this sector and what is needed to bring unity and commitment from all participants.,"['sector', 'need', 'bring', 'uniti', 'commit', 'particip']",set(),N
66,"These are the folks working in the trenches and while the sector has shown signs of  progress, much work remains to be done.","['folk', 'work', 'trench', 'sector', 'shown', 'sign', 'progress', 'much', 'work', 'remain', 'done']",{'work'},Y
67,"I look forward to hearing more from our witnesses about the challenges of               Testimony of   Denise Anderson   On Behalf of the   The National Health Information Sharing & Analysis Center and the   National Council of Information Sharing and Analysis Centers   Before the   United States House of Representatives   Committee on Energy and Commerce   Subcommittee on Oversight and Investigations      April 4, 2017         Cybersecurity, Information Sharing and Partnership     NH-ISAC Testimony        ISAC BACKGROUND    April 4, 2017   Chairman Murphy and members of the Subcommittee, my name is Denise Anderson.","['look', 'forward', 'hear', 'wit', 'challeng', 'testimoni', 'denis', 'anderson', 'behalf', 'nation', 'health', 'inform', 'share', 'analysi', 'center', 'nation', 'council', 'inform', 'share', 'analysi', 'center', 'unit', 'state', 'hous', 'repres', 'committe', 'energi', 'commerc', 'subcommitte', 'oversight', 'investig', 'april', 'cybersecur', 'inform', 'share', 'partnership', 'testimoni', 'isac', 'background', 'april', 'chairman', 'murphi', 'member', 'subcommitte', 'name', 'denis', 'anderson']","{'inform', 'cybersecur'}",Y
68,I am   President of the National Health Information Sharing & Analysis Center (NH-ISAC) and Chair   of the National Council of ISACs (NCI).,"['presid', 'nation', 'health', 'inform', 'share', 'analysi', 'center', 'chair', 'nation', 'council', 'isac', 'nci']",{'inform'},Y
69,I want to thank you for this opportunity to address the   Oversight and Investigations Subcommittee about the industry perspective on cybersecurity and   information sharing as well as the importance of collaboration and coordination between the   public and private sectors.,"['want', 'thank', 'opportun', 'address', 'oversight', 'investig', 'subcommitte', 'industri', 'perspect', 'cybersecur', 'inform', 'share', 'well', 'import', 'collabor', 'coordin', 'public', 'privat', 'sector']","{'industri', 'inform', 'cybersecur'}",Y
70,"ISACs were formed in response to the 1998 Presidential Decision Directive 63 (PDD 63), which   called for the public and private sectors to work together to address cyber threats to the nation’s   critical infrastructures.","['isac', 'form', 'respons', 'presidenti', 'decis', 'direct', 'pdd', 'call', 'public', 'privat', 'sector', 'work', 'togeth', 'address', 'cyber', 'threat', 'nation', 'critic', 'infrastructur']","{'work', 'cyber'}",Y
71,"After 9/11, in response to Homeland Security Presidential Directive 7 (its   2013 successor, Presidential Policy Directive 21) and the Homeland Security Act, ISACs   expanded their role to encompass physical threats to their respective sectors.","['respons', 'homeland', 'secur', 'presidenti', 'direct', 'successor', 'presidenti', 'polici', 'direct', 'homeland', 'secur', 'act', 'isac', 'expand', 'role', 'encompass', 'physic', 'threat', 'respect', 'sector']",{'secur'},Y
72,Many ISACs have   been in existence over a decade and in some cases almost two decades.,"['mani', 'isac', 'exist', 'decad', 'case', 'almost', 'two', 'decad']",set(),N
73,"ISACs are primarily trusted communities that promote the sharing of timely, actionable and   reliable information for their respective critical infrastructure sectors and provide forums for   owner and operator sharing around threats, incidents, vulnerabilities, best practices and   mitigation strategies.","['isac', 'primarili', 'trust', 'commun', 'promot', 'share', 'time', 'action', 'reliabl', 'inform', 'respect', 'critic', 'infrastructur', 'sector', 'provid', 'forum', 'owner', 'oper', 'share', 'around', 'threat', 'incid', 'vulner', 'best', 'practic', 'mitig', 'strategi']","{'practic', 'inform'}",Y
74,ISACs are operational in nature and have strong reach into their sectors in   order to gather and disseminate information quickly and efficiently.,"['isac', 'oper', 'natur', 'strong', 'reach', 'sector', 'order', 'gather', 'dissemin', 'inform', 'quickli', 'effici']",{'inform'},Y
75,"ISACs have been thriving   and growing in recent years as owners and operators have seen the benefit to participating in   these trusted communities, which is a testament to the value ISACs deliver to their members.","['isac', 'thrive', 'grow', 'recent', 'year', 'owner', 'oper', 'seen', 'benefit', 'particip', 'trust', 'commun', 'testament', 'valu', 'isac', 'deliv', 'member']",set(),N
76,"National Council of ISACs and National Health Information Sharing & Analysis Center     Page 2   Cybersecurity, Information Sharing and Partnership     NH-ISAC Testimony        NCI BACKGROUND    April 4, 2017   The NCI is a voluntary organization of ISACs formed in 2003 in recognition of the need for the   ISACs to share information with each other about common threats and issues.","['nation', 'council', 'isac', 'nation', 'health', 'inform', 'share', 'analysi', 'center', 'page', 'cybersecur', 'inform', 'share', 'partnership', 'testimoni', 'nci', 'background', 'april', 'nci', 'voluntari', 'organ', 'isac', 'form', 'recognit', 'need', 'isac', 'share', 'inform', 'common', 'threat', 'issu']","{'organ', 'inform', 'cybersecur'}",Y
77,The mission of the   NCI is to advance the physical and cyber security of critical infrastructure in North America by   establishing and maintaining a framework for valuable interaction among and between the   ISACs and with government.,"['mission', 'nci', 'advanc', 'physic', 'cyber', 'secur', 'critic', 'infrastructur', 'north', 'america', 'establish', 'maintain', 'framework', 'valuabl', 'interact', 'among', 'isac', 'govern']","{'secur', 'cyber'}",Y
78,There are currently 21 individual ISACs that represent their   respective critical infrastructure sectors or sub-sectors and 3 like organizations who are members   of the NCI.,"['current', 'individu', 'isac', 'repres', 'respect', 'critic', 'infrastructur', 'sector', 'like', 'organ', 'member', 'nci']",{'organ'},Y
79,The NCI has made it a goal to be inclusive of each critical infrastructure sector and   sub-sector’s operational arm.,"['nci', 'made', 'goal', 'inclus', 'critic', 'infrastructur', 'sector', 'oper', 'arm']",set(),N
80,"The ISACs collaborate with each other daily through the NCI daily operations centers cyber call,   and the NCI listserver.","['isac', 'collabor', 'daili', 'nci', 'daili', 'oper', 'center', 'cyber', 'call', 'nci', 'listserv']",{'cyber'},Y
81,The NCI also hosts a weekly operations centers physical call and meets   monthly to discuss issues and threats.,"['nci', 'also', 'host', 'weekli', 'oper', 'center', 'physic', 'call', 'meet', 'monthli', 'discuss', 'issu', 'threat']",set(),N
82,"The organization is a true cross-sector partnership engaged   in sharing cyber and physical threats, mitigation strategies and working together and with   government partners during incidents requiring cross-sector response as well as addressing issues   affecting industry.","['organ', 'true', 'partnership', 'engag', 'share', 'cyber', 'physic', 'threat', 'mitig', 'strategi', 'work', 'togeth', 'govern', 'partner', 'incid', 'requir', 'respons', 'well', 'address', 'issu', 'affect', 'industri']","{'industri', 'work', 'requir', 'cyber', 'organ'}",Y
83,"In addition, the NCI conducts and participates in cross-sector exercises, works   with the National Infrastructure Coordinating Center (NICC) and the National Cybersecurity and   Communications Integration Center (NCCIC) during steady-state and incidents, holds   emergency calls as needed and develops joint white papers around threats.","['addit', 'nci', 'conduct', 'particip', 'exercis', 'work', 'nation', 'infrastructur', 'coordin', 'center', 'nicc', 'nation', 'cybersecur', 'commun', 'integr', 'center', 'nccic', 'incid', 'hold', 'emerg', 'call', 'need', 'develop', 'joint', 'white', 'paper', 'around', 'threat']","{'work', 'develop', 'cybersecur'}",Y
84,"The ISACs have been   instrumental in embracing, developing and advancing the automatic exchange of data within   their memberships and across the ISACs, as well as with government as possible.","['isac', 'instrument', 'embrac', 'develop', 'advanc', 'automat', 'exchang', 'data', 'within', 'membership', 'across', 'isac', 'well', 'govern', 'possibl']",{'develop'},Y
85,"National Council of ISACs and National Health Information Sharing & Analysis Center     Page 3   Cybersecurity, Information Sharing and Partnership     NH-ISAC Testimony        ISACs AND GOVERNMENT PARTNERSHIPS     April 4, 2017   ISACs, which are not-for-profit organizations, work closely with various government agencies   including their respective Sector Specific Agencies (SSAs) where they exist, intelligence   agencies, law enforcement and state and local governments.","['nation', 'council', 'isac', 'nation', 'health', 'inform', 'share', 'analysi', 'center', 'page', 'cybersecur', 'inform', 'share', 'partnership', 'testimoni', 'isac', 'govern', 'partnership', 'april', 'isac', 'organ', 'work', 'close', 'variou', 'govern', 'agenc', 'includ', 'respect', 'sector', 'specif', 'agenc', 'ssa', 'exist', 'intellig', 'agenc', 'law', 'enforc', 'state', 'local', 'govern']","{'work', 'inform', 'organ', 'includ', 'cybersecur'}",Y
86,"In partnership with the Department   of Homeland Security (DHS), several ISACs participate in the National Cybersecurity and   Communications Integration Center (NCCIC) watch floor.","['partnership', 'depart', 'homeland', 'secur', 'dh', 'sever', 'isac', 'particip', 'nation', 'cybersecur', 'commun', 'integr', 'center', 'nccic', 'watch', 'floor']","{'secur', 'cybersecur'}",Y
87,"ISAC representatives, cleared at the   Top Secret / Sensitive Compartmented Information (TS/SCI) level, attend the daily briefs and   other NCCIC meetings to share information on threats, vulnerabilities, incidents, and potential or   known impacts to the critical infrastructure sectors.","['isac', 'repres', 'clear', 'top', 'secret', 'sensit', 'compart', 'inform', 'level', 'attend', 'daili', 'brief', 'nccic', 'meet', 'share', 'inform', 'threat', 'vulner', 'incid', 'potenti', 'known', 'impact', 'critic', 'infrastructur', 'sector']",{'inform'},Y
88,Having ISACs on the floor has allowed for   effective collaboration on threats and incidents and there have been many examples of successful   information sharing.,"['isac', 'floor', 'allow', 'effect', 'collabor', 'threat', 'incid', 'mani', 'exampl', 'success', 'inform', 'share']",{'inform'},Y
89,The ISACs also serve as liaisons to the National Infrastructure Coordinating   Center (NICC) and play a vital role in incident response and collaboration under the Critical   Infrastructure Partner Annex to the Incident Management Plan.,"['isac', 'also', 'serv', 'liaison', 'nation', 'infrastructur', 'coordin', 'center', 'nicc', 'play', 'vital', 'role', 'incid', 'respons', 'collabor', 'critic', 'infrastructur', 'partner', 'annex', 'incid', 'manag', 'plan']",{'manag'},Y
90,"Finally, it should be noted that the ISACs collaborate with their sector coordinating councils as   applicable and work with other critical infrastructure partners during steady state and incidents.","['final', 'note', 'isac', 'collabor', 'sector', 'coordin', 'council', 'applic', 'work', 'critic', 'infrastructur', 'partner', 'steadi', 'state', 'incid']",{'work'},Y
91,"National Council of ISACs and National Health Information Sharing & Analysis Center     Page 4   Cybersecurity, Information Sharing and Partnership     NH-ISAC Testimony        NH-ISAC BACKGROUND    April 4, 2017   The NH-ISAC, founded in 2010, is a 501(c)6 nonprofit organization and is funded primarily by   its member firms through member dues.","['nation', 'council', 'isac', 'nation', 'health', 'inform', 'share', 'analysi', 'center', 'page', 'cybersecur', 'inform', 'share', 'partnership', 'testimoni', 'background', 'april', 'found', 'c', 'nonprofit', 'organ', 'fund', 'primarili', 'member', 'firm', 'member', 'due']","{'organ', 'inform', 'cybersecur'}",Y
92,"Since 2010 the membership has expanded to over 200   organizations including healthcare delivery organizations (HDOs), pharmaceutical and medical   device manufacturers, retail pharmacy, laboratory and radiological, electronic medical record   providers and payers representing approximately one-third of the US Health and Public Health   GDP*.","['sinc', 'membership', 'expand', 'organ', 'includ', 'healthcar', 'deliveri', 'organ', 'hdo', 'pharmaceut', 'medic', 'devic', 'manufactur', 'retail', 'pharmaci', 'laboratori', 'radiolog', 'electron', 'medic', 'record', 'provid', 'payer', 'repres', 'approxim', 'us', 'health', 'public', 'health']","{'organ', 'includ', 'devic'}",Y
93,The NH-ISAC is a global organization that has members in several different countries and   membership is growing rapidly.,"['global', 'organ', 'member', 'sever', 'differ', 'countri', 'membership', 'grow', 'rapidli']",{'organ'},Y
