No.,Sentence,StemWords,MatchWords,Use
10,"Successful   interagency  operations  have  occurred  for  kinetic  threats  facing  the  nation,  but  the  non-kinetic   cyber arena has federal agencies mismanaging resources and duplicating efforts to protect their   own infrastructure.","['success', 'interag', 'oper', 'occur', 'kinet', 'threat', 'face', 'nation', 'cyber', 'arena', 'feder', 'agenc', 'mismanag', 'resourc', 'duplic', 'effort', 'protect', 'infrastructur']",{'cyber'},Y
11,3      The general research question proposed in this paper is: Why is cybersecurity important   to  national  security?,"['gener', 'research', 'question', 'propos', 'paper', 'cybersecur', 'import', 'nation', 'secur']","{'secur', 'cybersecur'}",Y
12,The  specific  research  question  is:  How  can  the  U.S.  government  most   effectively manage cybersecurity responsibility among federal agencies?,"['specif', 'research', 'question', 'govern', 'effect', 'manag', 'cybersecur', 'respons', 'among', 'feder', 'agenc']","{'manag', 'cybersecur'}",Y
13,"It is important that this   topic  is  studied  because  as  the  Internet  grows,  so  will  the  vulnerability  of  American   infrastructure  to  cyber  threats.","['import', 'topic', 'studi', 'internet', 'grow', 'vulner', 'american', 'infrastructur', 'cyber', 'threat']","{'internet', 'cyber'}",Y
14,"For  brevity  purposes,  this  paper  will  not  discuss  who  is   responsible  for  defending  the  public  arena  or  private  sector,  but  will  focus  on  cybersecurity   responsibility  within  federal  agencies.","['breviti', 'purpos', 'paper', 'discuss', 'respons', 'defend', 'public', 'arena', 'privat', 'sector', 'focu', 'cybersecur', 'respons', 'within', 'feder', 'agenc']",{'cybersecur'},Y
15,"This  paper  consists  of  a  review  of  literature  available   regarding  cybersecurity  responsibility,  followed  by  an  analysis  and  examination  of  three   proposals  in  which  the  U.S.  government  could  most  effectively  manage  cybersecurity   responsibility concerning the protection of American infrastructure.","['paper', 'consist', 'review', 'literatur', 'avail', 'regard', 'cybersecur', 'respons', 'follow', 'analysi', 'examin', 'three', 'propos', 'govern', 'could', 'effect', 'manag', 'cybersecur', 'respons', 'concern', 'protect', 'american', 'infrastructur']","{'manag', 'cybersecur'}",Y
16,LITERATURE REVIEW      Credibility of Cyber Threats   The majority of existing literature about cybersecurity states that cyber threats should be   a  credible  concern  for  the  U.S.  government.,"['literatur', 'review', 'credibl', 'cyber', 'threat', 'major', 'exist', 'literatur', 'cybersecur', 'state', 'cyber', 'threat', 'credibl', 'concern', 'govern']","{'cyber', 'cybersecur'}",Y
17,"Several  government  officials,  including  former   Director  of  the  CIA  and  Retired  General  Michael  Hayden;  recently  appointed  cybersecurity   policy  official  Howard  Schmidt;  U.S.  Cyber  Command  Commander  General  Keith  Alexander;   and U.S. President Barack Obama have publicly acknowledged the importance of cybersecurity   and the impact that a major cyber attack could have on the economy and the United States as a   whole.","['sever', 'govern', 'offici', 'includ', 'former', 'director', 'cia', 'retir', 'gener', 'michael', 'hayden', 'recent', 'appoint', 'cybersecur', 'polici', 'offici', 'howard', 'schmidt', 'cyber', 'command', 'command', 'gener', 'keith', 'alexand', 'presid', 'barack', 'obama', 'publicli', 'acknowledg', 'import', 'cybersecur', 'impact', 'major', 'cyber', 'attack', 'could', 'economi', 'unit', 'state', 'whole']","{'cyber', 'includ', 'cybersecur'}",Y
18,"The  Internet  is  an  “open  playground”  where  anyone  could  fall  victim  to  cybercrime   (Aitoro  2010,  1).","['internet', 'open', 'playground', 'anyon', 'could', 'fall', 'victim', 'cybercrim', 'aitoro']",{'internet'},Y
19,"Though  the  government  is  on  board  and  actively  promoting  cybersecurity,      4   some technology experts think the government is merely blowing it out of proportion to scare the   public  and  reel  them  into  a  financial  scam.","['though', 'govern', 'board', 'activ', 'promot', 'cybersecur', 'technolog', 'expert', 'think', 'govern', 'mere', 'blow', 'proport', 'scare', 'public', 'reel', 'financi', 'scam']","{'technolog', 'cybersecur'}",Y
20,"Schneier  (2010),  a  security  technologist  and   renowned  author  on  security  issues,  has  agreed  that  there  is  a  need  for  protection  against   cybercrime and cyber-espionage, but that government officials over-exaggerate the severity of a   pending cyberwar (Doesburg 2010).","['schneier', 'secur', 'technologist', 'renown', 'author', 'secur', 'issu', 'agre', 'need', 'protect', 'cybercrim', 'govern', 'offici', 'sever', 'pend', 'cyberwar', 'doesburg']",{'secur'},Y
21,"However, former national network hacker Marc Maiffret has admitted it is easy to hack   into  government  networks  and  that  government  officials  have  reason  to  be  concerned.","['howev', 'former', 'nation', 'network', 'hacker', 'marc', 'maiffret', 'admit', 'easi', 'hack', 'govern', 'network', 'govern', 'offici', 'reason', 'concern']",{'network'},Y
22,He   performed a penetration test on a city in California and was able to gain access to the city?s water   supply  within  two  hours  (Aitoro  2010).,"['perform', 'penetr', 'test', 'citi', 'california', 'abl', 'gain', 'access', 'citi', 'water', 'suppli', 'within', 'two', 'hour', 'aitoro']",{'access'},Y
23,"Sabotage  of  a  basic  need  for  thousands  of  people  in  a   matter of hours is not only a credible threat, but a serious one.","['sabotag', 'basic', 'need', 'thousand', 'peopl', 'matter', 'hour', 'credibl', 'threat', 'seriou', 'one']",set(),N
24,"This example, along with massive   amounts  of  literature  addressing  the  credibility  of  cyber  threats,  regardless  of  extensive   discussion or lack of suggested responses to those threats, further emphasizes the need to study   who is responsible for defending the nation against these threats.","['exampl', 'along', 'massiv', 'amount', 'literatur', 'address', 'credibl', 'cyber', 'threat', 'regardless', 'extens', 'discuss', 'lack', 'suggest', 'respons', 'threat', 'emphas', 'need', 'studi', 'respons', 'defend', 'nation', 'threat']",{'cyber'},Y
25,"Response Methods to Cyber Threats   A  number  of  cyber  threats  exist,  but  according  to  Maiffret,  the  top  two  are  cybercrime   and cyber-espionage (Aitoro 2010).","['respons', 'method', 'cyber', 'threat', 'number', 'cyber', 'threat', 'exist', 'accord', 'maiffret', 'top', 'two', 'cybercrim', 'aitoro']",{'cyber'},Y
26,"This is not to say, however, that the U.S. government should   not  be  prepared  for  much  worse.","['say', 'howev', 'govern', 'prepar', 'much', 'wors']",set(),N
27,There  are  discussions  throughout  literature  on  how  to  best   approach cyber threats; whether offensive or defensive tactics are best; and whether proactive or   reactive responses are most effective against credible cyber threats.,"['discuss', 'throughout', 'literatur', 'best', 'approach', 'cyber', 'threat', 'whether', 'offens', 'defens', 'tactic', 'best', 'whether', 'proactiv', 'reactiv', 'respons', 'effect', 'credibl', 'cyber', 'threat']",{'cyber'},Y
28,All  networks  need  to  be  concerned  about  defensive  cybersecurity.,"['network', 'need', 'concern', 'defens', 'cybersecur']","{'network', 'cybersecur'}",Y
29,"Max  Kelley,  former   chief of security of  Facebook, suggests the reactive approach: focus less  on vulnerabilities  and      5   more on actual threats (Mohney 2010).","['max', 'kelley', 'former', 'chief', 'secur', 'facebook', 'suggest', 'reactiv', 'approach', 'focu', 'less', 'vulner', 'actual', 'threat', 'mohney']",{'secur'},Y
30,The idea is to wait until something happens and then go   after  the  bad  guy.,"['idea', 'wait', 'someth', 'happen', 'go', 'bad', 'guy']",set(),N
31,"Though  easier  to  manage,  it  alone  would  not  protect  American  government   infrastructure.","['though', 'easier', 'manag', 'alon', 'would', 'protect', 'american', 'govern', 'infrastructur']",{'manag'},Y
32,"In the example of a breach of the city water supply, reaction to excessive amounts   of chlorine could mean death for thousands of victims.","['exampl', 'breach', 'citi', 'water', 'suppli', 'reaction', 'excess', 'amount', 'chlorin', 'could', 'mean', 'death', 'thousand', 'victim']",set(),N
33,Other defensive mechanisms would need   to be in place.,"['defens', 'mechan', 'would', 'need', 'place']",set(),N
34,The  National  Security  Council?s  Cybersecurity  Web  site  has  posted  on  its  main  page   President Barack Obama?s May 2009 discussion of cyber threats and what the government must   do in  response to  the threats: defensively improve resilience to  cyber incidents  and offensively   reduce the number of cyber threats.,"['nation', 'secur', 'council', 'cybersecur', 'web', 'site', 'post', 'main', 'page', 'presid', 'barack', 'obama', 'may', 'discuss', 'cyber', 'threat', 'govern', 'must', 'respons', 'threat', 'defens', 'improv', 'resili', 'cyber', 'incid', 'offens', 'reduc', 'number', 'cyber', 'threat']","{'secur', 'cyber', 'cybersecur'}",Y
35,"Hayden agrees that the approach to cybersecurity needs to be   offensive (Goodin 2010, Schmidt 2010).","['hayden', 'agre', 'approach', 'cybersecur', 'need', 'offens', 'goodin', 'schmidt']",{'cybersecur'},Y
36,An offensive approach would mean more responsibility.,"['offens', 'approach', 'would', 'mean', 'respons']",set(),N
37,"However,  federal  agencies  are  already  having  troubles  merely  defending  themselves  against   cyber  threats.","['howev', 'feder', 'agenc', 'alreadi', 'troubl', 'mere', 'defend', 'cyber', 'threat']",{'cyber'},Y
38,Each  agency  could  not  be  expected  to  pursue  offensive  cybersecurity  as  well.,"['agenc', 'could', 'expect', 'pursu', 'offens', 'cybersecur', 'well']",{'cybersecur'},Y
39,Therein lies the question of cybersecurity responsibility.,"['therein', 'lie', 'question', 'cybersecur', 'respons']",{'cybersecur'},Y
40,"Who is Responsible: Lack of Leadership and Clearly Defined Roles   On May 29, 2009, President Obama called for the President?s Cyberspace Policy Review   –  a  60-day  review  of  cybersecurity  policies  and  procedures  led  by  the  Government   Accountability  Office  (GAO).","['respons', 'lack', 'leadership', 'clearli', 'defin', 'role', 'may', 'presid', 'obama', 'call', 'presid', 'cyberspac', 'polici', 'review', 'review', 'cybersecur', 'polici', 'procedur', 'led', 'govern', 'account', 'offic', 'gao']",{'cybersecur'},Y
41,The  president  also  addressed  a  near-term  action  plan  with  10   national  objectives  regarding  cybersecurity.,"['presid', 'also', 'address', 'action', 'plan', 'nation', 'object', 'regard', 'cybersecur']",{'cybersecur'},Y
42,Two  of  those  objectives  discussed  cybersecurity   responsibility:  No.,"['two', 'object', 'discuss', 'cybersecur', 'respons']",{'cybersecur'},Y
43,1  to  appoint  a  cybersecurity  policy  official  and  No.,"['appoint', 'cybersecur', 'polici', 'offici']",{'cybersecur'},Y
44,5  to  have  interagency   coordination  to  define  unified  roles  and  responsibilities.,"['interag', 'coordin', 'defin', 'unifi', 'role', 'respons']",set(),N
45,The  GAO  released  the  report  with  its   findings in late 2009.,"['gao', 'releas', 'report', 'find', 'late']",set(),N
46,The two most relevant findings regarding cybersecurity responsibility were      6   a lack of leadership and a lack of clearly defined roles for the federal agencies.,"['two', 'relev', 'find', 'regard', 'cybersecur', 'respons', 'lack', 'leadership', 'lack', 'clearli', 'defin', 'role', 'feder', 'agenc']",{'cybersecur'},Y
47,"As a result, the   GAO recommended that a coordinating official be appointed and how s/he should function with   interagency  coordination  (7).","['result', 'gao', 'recommend', 'coordin', 'offici', 'appoint', 'function', 'interag', 'coordin']",set(),N
48,The  GAO  report  identified  the  issues  with  cybersecurity  and   provided  recommendations.,"['gao', 'report', 'identifi', 'issu', 'cybersecur', 'provid', 'recommend']",{'cybersecur'},Y
49,"This  method  was  effective,  as  the  government  took  the  report   seriously and successfully appointed a cybersecurity policy official, Howard Schmidt.","['method', 'effect', 'govern', 'took', 'report', 'serious', 'success', 'appoint', 'cybersecur', 'polici', 'offici', 'howard', 'schmidt']",{'cybersecur'},Y
50,"As stated   in  a  follow-up  report  by  the  coordinator  himself,  Schmidt  (2010)  readdressed  the  issues   identified by the Cyberspace Policy Review and what progress had been made.","['state', 'report', 'coordin', 'schmidt', 'readdress', 'issu', 'identifi', 'cyberspac', 'polici', 'review', 'progress', 'made']",set(),N
51,"The  initial  GAO  report  also  recommended  that  organizations  continue  with  their   operational roles, but follow the coordinating official?s guidance in response to a cyber incident   (8).","['initi', 'gao', 'report', 'also', 'recommend', 'organ', 'continu', 'oper', 'role', 'follow', 'coordin', 'offici', 'guidanc', 'respons', 'cyber', 'incid']","{'organ', 'cyber'}",Y
52,"This  is  a  good  thought,  but  cyber  threats  are  non-kinetic  and  unlike  other  threats  the  U.S.   government has faced.","['good', 'thought', 'cyber', 'threat', 'unlik', 'threat', 'govern', 'face']",{'cyber'},Y
53,Hayden states that the Defense Department?s approach to kinetic warfare   does not  work in  the cyber arena (Vijayan 2010).,"['hayden', 'state', 'defens', 'depart', 'approach', 'kinet', 'warfar', 'work', 'cyber', 'arena', 'vijayan']","{'work', 'cyber'}",Y
54,The main problem  is  that  the location of the   threat  and  the  person  behind  the  threat  cannot  always  be  identified;  therefore  it  is  difficult  to   determine which agency is responsible for each incident.,"['main', 'problem', 'locat', 'threat', 'person', 'behind', 'threat', 'alway', 'identifi', 'therefor', 'difficult', 'determin', 'agenc', 'respons', 'incid']",set(),N
55,"Lines would be crossed, there would be   duplication  of  effort  and  no  information  sharing  or  communication.","['line', 'would', 'cross', 'would', 'duplic', 'effort', 'inform', 'share', 'commun']",{'inform'},Y
56,"Because  of  these  issues,   there needs to be clearly defined roles for each government agency for cybersecurity.","['issu', 'need', 'clearli', 'defin', 'role', 'govern', 'agenc', 'cybersecur']",{'cybersecur'},Y
57,Summary and Research Hypothesis   Cybersecurity  is  a  priority  for  the  U.S.  government  as  a  whole.,"['summari', 'research', 'hypothesi', 'cybersecur', 'prioriti', 'govern', 'whole']",{'cybersecur'},Y
58,Several  government   agencies have already established proactive and responsive methods of cybersecurity to protect   their networks against potential cyber threats.,"['sever', 'govern', 'agenc', 'alreadi', 'establish', 'proactiv', 'respons', 'method', 'cybersecur', 'protect', 'network', 'potenti', 'cyber', 'threat']","{'network', 'cyber', 'cybersecur'}",Y
59,"Despite the appointment of a cybersecurity official   and  declaration  of  national  objectives  towards  a  near-term  cybersecurity  action  plan,  however,      7   the U.S. government is  not prepared to defend its networks should a severe cyber threat  ensue,   due  to  ill  cooperation  between  and  duplication  of  effort  by  federal  agencies.","['despit', 'appoint', 'cybersecur', 'offici', 'declar', 'nation', 'object', 'toward', 'cybersecur', 'action', 'plan', 'howev', 'govern', 'prepar', 'defend', 'network', 'sever', 'cyber', 'threat', 'ensu', 'due', 'ill', 'cooper', 'duplic', 'effort', 'feder', 'agenc']","{'network', 'cyber', 'cybersecur'}",Y
60,"Available   cybersecurity literature – specifically the GAO report – provides extensive information regarding   cybersecurity,  its  importance,  and  ways  the  government  can  better  defend  itself  against  cyber   criminals.","['avail', 'cybersecur', 'literatur', 'specif', 'gao', 'report', 'provid', 'extens', 'inform', 'regard', 'cybersecur', 'import', 'way', 'govern', 'better', 'defend', 'cyber', 'crimin']","{'cyber', 'inform', 'cybersecur'}",Y
61,"It  does  not,  however,  specifically  state  how  federal  agencies  should  divide   responsibility for this defense.","['howev', 'specif', 'state', 'feder', 'agenc', 'divid', 'respons', 'defens']",set(),N
62,"The  hypothesis  for  this  study  is  if  the  U.S.  government  does  not  create  a  new  agency   responsibility  for  cybersecurity,  then  a  credible  cyber  threat  will  have  a  severe  effect  on   American  infrastructure.","['hypothesi', 'studi', 'govern', 'creat', 'new', 'agenc', 'respons', 'cybersecur', 'credibl', 'cyber', 'threat', 'sever', 'effect', 'american', 'infrastructur']","{'cyber', 'cybersecur'}",Y
63,Three  possible  solutions  to  how  the  U.S.  government  could  most   effectively manage responsibility of cybersecurity between the federal agencies will be explored   in  this  paper.,"['three', 'possibl', 'solut', 'govern', 'could', 'effect', 'manag', 'respons', 'cybersecur', 'feder', 'agenc', 'explor', 'paper']","{'manag', 'cybersecur'}",Y
64,"The  U.S.  government  could  keep  its  current  infrastructure  as  is,  reorganize  the   infrastructure of the existing federal agencies or create a new cybersecurity agency.","['govern', 'could', 'keep', 'current', 'infrastructur', 'reorgan', 'infrastructur', 'exist', 'feder', 'agenc', 'creat', 'new', 'cybersecur', 'agenc']",{'cybersecur'},Y
65,"According to   Maiffret,  the  question  of  a  cyber  attack  on  major  infrastructure  in  the  United  States  is  not  a   matter of if, but when (Aitoro 2010), therefore it is important for the government to decide who   will be responsible for defending the nation?s infrastructure against cyber threats.","['accord', 'maiffret', 'question', 'cyber', 'attack', 'major', 'infrastructur', 'unit', 'state', 'matter', 'aitoro', 'therefor', 'import', 'govern', 'decid', 'respons', 'defend', 'nation', 'infrastructur', 'cyber', 'threat']",{'cyber'},Y
66,ANALYSIS AND FINDINGS   Schmidt  says  the  government  is  working  together  better  now  than  ever  before.,"['analysi', 'find', 'schmidt', 'say', 'govern', 'work', 'togeth', 'better', 'ever']",{'work'},Y
67,"His   priorities  are  to  reduce  vulnerabilities  in  cyberspace,  implement  secure  access  and  improve   information  sharing  and  communication  with  industries  and  the  private-sector  (Miller  2010).","['prioriti', 'reduc', 'vulner', 'cyberspac', 'implement', 'secur', 'access', 'improv', 'inform', 'share', 'commun', 'industri', 'miller']","{'industri', 'inform', 'implement', 'secur', 'access'}",Y
68,"Despite the government working better, changes need to be made within the federal government   in order for cybersecurity to be effective.","['despit', 'govern', 'work', 'better', 'chang', 'need', 'made', 'within', 'feder', 'govern', 'order', 'cybersecur', 'effect']","{'work', 'cybersecur'}",Y
69,"Three different alternatives will be explored in this next      section:  keeping  the  current  infrastructure,  reorganizing  the  current  infrastructure  or  creating  a   new cybersecurity agency altogether.","['three', 'differ', 'altern', 'explor', 'next', 'section', 'keep', 'current', 'infrastructur', 'reorgan', 'current', 'infrastructur', 'creat', 'new', 'cybersecur', 'agenc', 'altogeth']",{'cybersecur'},Y
70,"Each section will include an explanation of the alternative,   the pros and cons of the alternative and what is needed for that alternative to be successful.","['section', 'includ', 'explan', 'altern', 'pro', 'con', 'altern', 'need', 'altern', 'success']",{'includ'},Y
71,8            Keeping Current Infrastructure   The  first  alternative  for  the  federal  government  to  consider  is  keeping  the  current   infrastructure.,"['keep', 'current', 'infrastructur', 'first', 'altern', 'feder', 'govern', 'consid', 'keep', 'current', 'infrastructur']",set(),N
72,"Currently, the Department of Homeland Security (DHS) is  the main authority of   cybersecurity (Leithauser 2010).","['current', 'depart', 'homeland', 'secur', 'dh', 'main', 'author', 'cybersecur', 'leithaus']","{'secur', 'cybersecur'}",Y
73,"There are 17 infrastructure sectors, each of which has a federal   agency responsible for chairing a council knowledgeable about its specific sector.","['infrastructur', 'sector', 'feder', 'agenc', 'respons', 'chair', 'council', 'knowledg', 'specif', 'sector']",set(),N
74,Cybersecurity   is not treated as a separate issue.,"['cybersecur', 'treat', 'separ', 'issu']",{'cybersecur'},Y
75,Each agency is left to defend themselves against cyber threats   and  can  use  whatever  strategy  works  best  for  them  (Harknett  2009).,"['agenc', 'left', 'defend', 'cyber', 'threat', 'use', 'whatev', 'strategi', 'work', 'best', 'harknett']","{'work', 'cyber'}",Y
76,"Schmidt,  the  national   cybersecurity  coordinator,  merely  serves  as  an  advisor.","['schmidt', 'nation', 'cybersecur', 'coordin', 'mere', 'serv', 'advisor']",{'cybersecur'},Y
77,"He  can  make  suggestions  and  provide   advice,  but  has  no  authority  over  any  of  the  organizations;  each  organization  has  its  own   leadership.","['make', 'suggest', 'provid', 'advic', 'author', 'organ', 'organ', 'leadership']",{'organ'},Y
78,The pros of this alternative are scarce.,"['pro', 'altern', 'scarc']",set(),N
79,"One can argue that because these organizations are   already  established,  they  can  better  manage  cybersecurity  internally.","['one', 'argu', 'organ', 'alreadi', 'establish', 'better', 'manag', 'cybersecur', 'intern']","{'organ', 'manag', 'intern', 'cybersecur'}",Y
80,"However,  a  stronger   argument  can  be  made  against  that  claim.","['howev', 'stronger', 'argument', 'made', 'claim']",set(),N
81,"Unfortunately,  what  is  currently  in  place  is  not   defensively  effective  against  cyber  threats  and  there  are  no  pros  to  continuing  with  the  current   infrastructure.","['unfortun', 'current', 'place', 'defens', 'effect', 'cyber', 'threat', 'pro', 'continu', 'current', 'infrastructur']",{'cyber'},Y
82,"The cons for this alternative are cultural biases and gaps, lack of coordination, absence of   leadership and low priority of cybersecurity.","['con', 'altern', 'cultur', 'bias', 'gap', 'lack', 'coordin', 'absenc', 'leadership', 'low', 'prioriti', 'cybersecur']",{'cybersecur'},Y
83,"First, organizations are already established and set   in  their  ways.","['first', 'organ', 'alreadi', 'establish', 'set', 'way']",{'organ'},Y
84,They  are  not  designed  to  defend  against  a  cyber  threat  and  are  unlikely  to  alter      9   their  structure  or  the  way  that  they  operate  to  do  so.,"['design', 'defend', 'cyber', 'threat', 'unlik', 'alter', 'structur', 'way', 'oper']",{'cyber'},Y
85,"Second,  every  organization  is  in  it  for   themselves.","['second', 'everi', 'organ']",{'organ'},Y
86,They want to protect their own network and are not concerned with protecting other   networks.,"['want', 'protect', 'network', 'concern', 'protect', 'network']",{'network'},Y
87,"Therefore, there is a lack of coordination between agencies.","['therefor', 'lack', 'coordin', 'agenc']",set(),N
88,"Third, there is an absence   of cybersecurity leadership within each organization and the United States in general.","['third', 'absenc', 'cybersecur', 'leadership', 'within', 'organ', 'unit', 'state', 'gener']","{'organ', 'cybersecur'}",Y
89,"The GAO   (2009) states, “Leadership accountability must extend throughout the federal government” (10).","['gao', 'state', 'leadership', 'account', 'must', 'extend', 'throughout', 'feder', 'govern']",set(),N
90,"Despite the cybersecurity coordinator attempting to advise all agencies, there is a duplication of   effort and poor resource management.","['despit', 'cybersecur', 'coordin', 'attempt', 'advis', 'agenc', 'duplic', 'effort', 'poor', 'resourc', 'manag']","{'manag', 'cybersecur'}",Y
91,"Last and most important, cybersecurity is not a priority in   individual agencies.","['last', 'import', 'cybersecur', 'prioriti', 'individu', 'agenc']",{'cybersecur'},Y
92,"Agencies were created to accomplish their own mission, so cybersecurity is   on the back burner.","['agenc', 'creat', 'accomplish', 'mission', 'cybersecur', 'back', 'burner']",{'cybersecur'},Y
93,"It is not budgeted for, and despite attempts to change this, money alone will   not solve this problem.","['budget', 'despit', 'attempt', 'chang', 'money', 'alon', 'solv', 'problem']",set(),N
94,The 2009 GAO Report identifies problems with the current infrastructure and the federal   government is finally starting to make changes recommended by the GAO.,"['gao', 'report', 'identifi', 'problem', 'current', 'infrastructur', 'feder', 'govern', 'final', 'start', 'make', 'chang', 'recommend', 'gao']",set(),N
95,"Though progress is   not moving very quickly, it is being made.","['though', 'progress', 'move', 'quickli', 'made']",set(),N
96,"In order for the current infrastructure to be successful,   organizations need to improve communication with each other and share information.","['order', 'current', 'infrastructur', 'success', 'organ', 'need', 'improv', 'commun', 'share', 'inform']","{'organ', 'inform'}",Y
97,"The GAO   (2009) clearly states, “Independent efforts will not be sufficient” (7).","['gao', 'clearli', 'state', 'independ', 'effort', 'suffici']",set(),N
98,Roles and responsibilities   need to be assigned to eliminate duplication of effort.,"['role', 'respons', 'need', 'assign', 'elimin', 'duplic', 'effort']",set(),N
99,"Most importantly, cybersecurity needs to   be  made  a  priority  within  federal  agencies.","['importantli', 'cybersecur', 'need', 'made', 'prioriti', 'within', 'feder', 'agenc']",{'cybersecur'},Y
100,Secondary  efforts  and  poor  budgeting  of   cybersecurity defense will not protect government agencies and their networks.,"['secondari', 'effort', 'poor', 'budget', 'cybersecur', 'defens', 'protect', 'govern', 'agenc', 'network']","{'network', 'cybersecur'}",Y
101,"This alternative   could  be  successful,  but  government  agencies  need  to  work  together  and  make  cybersecurity  a   priority by budgeting and appointing leadership within their own organization.","['altern', 'could', 'success', 'govern', 'agenc', 'need', 'work', 'togeth', 'make', 'cybersecur', 'prioriti', 'budget', 'appoint', 'leadership', 'within', 'organ']","{'organ', 'work', 'cybersecur'}",Y
102,10            Reorganization of Infrastructure   There are several ways to reorganize the current infrastructure to  better protect the U.S.   government from cyber threats.,"['reorgan', 'infrastructur', 'sever', 'way', 'reorgan', 'current', 'infrastructur', 'better', 'protect', 'govern', 'cyber', 'threat']",{'cyber'},Y
103,The 2010 Protecting Cyberspace as a National Asset Act (2010)   recommends that the U.S. government establish a cybersecurity office in the White House (13).,"['protect', 'cyberspac', 'nation', 'asset', 'act', 'recommend', 'govern', 'establish', 'cybersecur', 'offic', 'white', 'hous']",{'cybersecur'},Y
104,"The reorganization in this section will discuss the establishment of a cybersecurity office in the   White House in concert with the transfer of authority from DHS to the cybersecurity coordinator,   and  the  appointment  of  a  cybersecurity  official  within  each  organization  to  report  to  the   coordinator.","['reorgan', 'section', 'discuss', 'establish', 'cybersecur', 'offic', 'white', 'hous', 'concert', 'transfer', 'author', 'dh', 'cybersecur', 'coordin', 'appoint', 'cybersecur', 'offici', 'within', 'organ', 'report', 'coordin']","{'organ', 'cybersecur'}",Y
105,The  pros  of  this  alternative  include  meeting  the  cyber  needs  of  each  organization;   centralized  effort;  coordinator  and  agency  accountability;  and  making  cybersecurity  a  priority   within federal agencies.,"['pro', 'altern', 'includ', 'meet', 'cyber', 'need', 'organ', 'central', 'effort', 'coordin', 'agenc', 'account', 'make', 'cybersecur', 'prioriti', 'within', 'feder', 'agenc']","{'organ', 'cyber', 'includ', 'cybersecur'}",Y
106,"First, this alternative meets the defensive network needs of each agency.","['first', 'altern', 'meet', 'defens', 'network', 'need', 'agenc']",{'network'},Y
107,People within an agency know their organization better than anyone outside of it.,"['peopl', 'within', 'agenc', 'know', 'organ', 'better', 'anyon', 'outsid']",{'organ'},Y
108,They know the   agency?s vulnerabilities and how to best protect the agency.,"['know', 'agenc', 'vulner', 'best', 'protect', 'agenc']",set(),N
