No.,Sentence,StemWords,MatchWords,Use
31,Policy Development and Management  FCC SMALL BIZ CYBER PLANNING GUIDE   PDM-2 3.,"['polici', 'develop', 'manag', 'fcc', 'small', 'biz', 'cyber', 'plan', 'guid']","{'manag', 'develop', 'cyber'}",Y
32,Establish a social media policy  Social networking applications present a number of risks that are difficult to address using technical or procedural solutions.,"['establish', 'social', 'media', 'polici', 'social', 'network', 'applic', 'present', 'number', 'risk', 'difficult', 'address', 'use', 'technic', 'procedur', 'solut']",{'network'},Y
33,A strong social media policy is crucial for any business that seeks to use social networking to promote its activities and communicate with its customers.,"['strong', 'social', 'media', 'polici', 'crucial', 'busi', 'seek', 'use', 'social', 'network', 'promot', 'activ', 'commun', 'custom']",{'network'},Y
34,"At a minimum, a social media policy should clearly include the following:  • Specific guidance on when to disclose company activities using social media, and what kinds of details can be discussed in a public forum.","['minimum', 'social', 'media', 'polici', 'clearli', 'includ', 'follow', 'specif', 'guidanc', 'disclos', 'compani', 'activ', 'use', 'social', 'media', 'kind', 'detail', 'discuss', 'public', 'forum']",{'includ'},Y
35,• Additional rules of behavior for employees using personal social networking accounts to make clear what kinds of discussion topics or posts could cause risk for the company.,"['addit', 'rule', 'behavior', 'employe', 'use', 'person', 'social', 'network', 'account', 'make', 'clear', 'kind', 'discuss', 'topic', 'post', 'could', 'caus', 'risk', 'compani']",{'network'},Y
36,"• Guidance on the acceptability of using a company email address to register for, or get notices from, social media sites.","['guidanc', 'accept', 'use', 'compani', 'email', 'address', 'regist', 'get', 'notic', 'social', 'media', 'site']",set(),N
37,"• Guidance on selecting long and strong passwords for social networking accounts, since very few social media sites enforce strong authentication policies for users.","['guidanc', 'select', 'long', 'strong', 'password', 'social', 'network', 'account', 'sinc', 'social', 'media', 'site', 'enforc', 'strong', 'authent', 'polici', 'user']",{'network'},Y
38,"Lastly, all users of social media need to be aware of the risks associated with social networking tools and the types of data that can be automatically disclosed online when using social media.","['lastli', 'user', 'social', 'media', 'need', 'awar', 'risk', 'associ', 'social', 'network', 'tool', 'type', 'data', 'automat', 'disclos', 'onlin', 'use', 'social', 'media']",{'network'},Y
39,"Taking the time to educate your employees on the potential pitfalls of social media use, especially in tandem with geo-location services, may be the most beneficial social networking security practice of all.","['take', 'time', 'educ', 'employe', 'potenti', 'pitfal', 'social', 'media', 'use', 'especi', 'tandem', 'servic', 'may', 'benefici', 'social', 'network', 'secur', 'practic']","{'practic', 'secur', 'network'}",Y
40,4.,[],set(),N
41,Identify potential reputation risks  All organizations should take the time to identify potential risks to their reputation and develop a strategy to mitigate those risks via policies or other measures as available.,"['identifi', 'potenti', 'reput', 'risk', 'organ', 'take', 'time', 'identifi', 'potenti', 'risk', 'reput', 'develop', 'strategi', 'mitig', 'risk', 'via', 'polici', 'measur', 'avail']","{'organ', 'measur', 'develop'}",Y
42,"Specific types of reputation risks include:  • Being impersonated online by a criminal organization (e.g., an illegitimate website spoofing your business name and copying your site design, then attempting to defraud potential customers via phishing scams or other method).","['specif', 'type', 'reput', 'risk', 'includ', 'imperson', 'onlin', 'crimin', 'organ', 'illegitim', 'websit', 'spoof', 'busi', 'name', 'copi', 'site', 'design', 'attempt', 'defraud', 'potenti', 'custom', 'via', 'phish', 'scam', 'method']","{'organ', 'includ'}",Y
43,• Having sensitive company or customer information leaked to the public via the web.,"['sensit', 'compani', 'custom', 'inform', 'leak', 'public', 'via', 'web']",{'inform'},Y
44,• Having sensitive or inappropriate employee actions made public via the web or social media sites.,"['sensit', 'inappropri', 'employe', 'action', 'made', 'public', 'via', 'web', 'social', 'media', 'site']",set(),N
45,All businesses should set a policy for managing these types of risks and plans to address such incidents if and when they occur.,"['busi', 'set', 'polici', 'manag', 'type', 'risk', 'plan', 'address', 'incid', 'occur']",{'manag'},Y
46,"Such a policy should cover a regular process for identifying potential risks to the company’s reputation in cyberspace, practical measures to prevent those risks from materializing and reference plans to respond and recover from potential incidents as soon as they occur.","['polici', 'cover', 'regular', 'process', 'identifi', 'potenti', 'risk', 'compani', 'reput', 'cyberspac', 'practic', 'measur', 'prevent', 'risk', 'materi', 'refer', 'plan', 'respond', 'recov', 'potenti', 'incid', 'soon', 'occur']","{'practic', 'measur'}",Y
47,"Helpful links  • US-CERT’s Protect Your Workplace Posters & Brochure: http://www.us-cert.gov/reading_room/distributable.html • Socializing Securely: Using Social Networking Services: http://www.us-cert.gov/reading_room/safe_social_networking.pdf • Governing for Enterprise Security: http://www.cert.org/governance/ • FFIEC Handbook Definition of Reputation Risk: http://ithandbook.ffiec.gov/it-booklets/retail-payment-systems/retail-payment-systems-risk-management/reputation-risk.aspx • What Businesses can do to help with cyber security: http://www.staysafeonline.org/sites/default/files/resource_documents/What%20Businesses%20Can%20Do%202011%20Final_0.pdf     SF-1 New telecommunication technologies may offer countless opportunities for small businesses, but they also offer cyber criminals many new ways to victimize your business, scam your customers and hurt your reputation.","['help', 'link', 'protect', 'workplac', 'poster', 'brochur', 'http', 'social', 'secur', 'use', 'social', 'network', 'servic', 'http', 'govern', 'enterpris', 'secur', 'http', 'ffiec', 'handbook', 'definit', 'reput', 'risk', 'http', 'busi', 'help', 'cyber', 'secur', 'http', 'new', 'telecommun', 'technolog', 'may', 'offer', 'countless', 'opportun', 'small', 'busi', 'also', 'offer', 'cyber', 'crimin', 'mani', 'new', 'way', 'victim', 'busi', 'scam', 'custom', 'hurt', 'reput']","{'secur', 'network', 'cyber', 'technolog'}",Y
48,Businesses of all sizes should be aware of the most common scams perpetrated online.,"['busi', 'size', 'awar', 'common', 'scam', 'perpetr', 'onlin']",set(),N
49,Cyber Plan Action Items:  1.,"['cyber', 'plan', 'action', 'item']",{'cyber'},Y
50,"Train employees to recognize social engineering  Social engineering, also known as ""pretexting,"" is used by many criminals, both online and off, to trick unsuspecting people into giving away their personal information and/or installing malicious software onto their computers, devices or networks.","['train', 'employe', 'recogn', 'social', 'engin', 'social', 'engin', 'also', 'known', 'pretext', 'use', 'mani', 'crimin', 'onlin', 'trick', 'unsuspect', 'peopl', 'give', 'away', 'person', 'inform', 'instal', 'malici', 'softwar', 'onto', 'comput', 'devic', 'network']","{'network', 'inform', 'devic'}",Y
51,"Social engineering is successful because the bad guys are doing their best to make their work look and sound legitimate, sometimes even helpful, which makes it easier to deceive users.","['social', 'engin', 'success', 'bad', 'guy', 'best', 'make', 'work', 'look', 'sound', 'legitim', 'sometim', 'even', 'help', 'make', 'easier', 'deceiv', 'user']",{'work'},Y
52,"Most offline social engineering occurs over the telephone, but it frequently occurs online, as well.","['offlin', 'social', 'engin', 'occur', 'telephon', 'frequent', 'occur', 'onlin', 'well']",set(),N
53,Information gathered from social networks or posted on websites can be enough to create a convincing ruse to trick your employees.,"['inform', 'gather', 'social', 'network', 'post', 'websit', 'enough', 'creat', 'convinc', 'ruse', 'trick', 'employe']","{'network', 'inform'}",Y
54,"For example, LinkedIn profiles, Facebook posts and Twitter messages can allow a criminal to assemble detailed dossiers on employees.","['exampl', 'linkedin', 'profil', 'facebook', 'post', 'twitter', 'messag', 'allow', 'crimin', 'assembl', 'detail', 'dossier', 'employe']",set(),N
55,Teaching people the risks involved in sharing personal or business details on the Internet can help you partner with your staff to prevent both personal and organizational losses.,"['teach', 'peopl', 'risk', 'involv', 'share', 'person', 'busi', 'detail', 'internet', 'help', 'partner', 'staff', 'prevent', 'person', 'organiz', 'loss']",{'internet'},Y
56,"Many criminals use social engineering tactics to get individuals to voluntarily install malicious computer software such as fake antivirus, thinking they are doing something that will help make them more secure.","['mani', 'crimin', 'use', 'social', 'engin', 'tactic', 'get', 'individu', 'voluntarili', 'instal', 'malici', 'comput', 'softwar', 'fake', 'antiviru', 'think', 'someth', 'help', 'make', 'secur']",{'secur'},Y
57,"Users who are tricked into loading malicious programs on their computers may be providing remote control capabilities to an attacker, unwittingly installing software that can steal financial information or simply try to sell them fake security software.","['user', 'trick', 'load', 'malici', 'program', 'comput', 'may', 'provid', 'remot', 'control', 'capabl', 'attack', 'unwittingli', 'instal', 'softwar', 'steal', 'financi', 'inform', 'simpli', 'tri', 'sell', 'fake', 'secur', 'softwar']","{'secur', 'control', 'inform'}",Y
58,2.,[],set(),N
59,"Protect against online fraud  Online fraud takes on many guises that can impact everyone, including small businesses and their employees.","['protect', 'onlin', 'fraud', 'onlin', 'fraud', 'take', 'mani', 'guis', 'impact', 'everyon', 'includ', 'small', 'busi', 'employe']",{'includ'},Y
60,It is helpful to maintain consistent and predictable online messaging when communicating with your customers to prevent others from impersonating your company.,"['help', 'maintain', 'consist', 'predict', 'onlin', 'messag', 'commun', 'custom', 'prevent', 'other', 'imperson', 'compani']",set(),N
61,"Be sure to never request personal information or account details through email, social networking or other online messages.","['sure', 'never', 'request', 'person', 'inform', 'account', 'detail', 'email', 'social', 'network', 'onlin', 'messag']","{'network', 'inform'}",Y
62,Let your customers know you will never request this kind of information through such channels and instruct them to contact you directly should they have any concerns.,"['let', 'custom', 'know', 'never', 'request', 'kind', 'inform', 'channel', 'instruct', 'contact', 'directli', 'concern']",{'inform'},Y
63,3.,[],set(),N
64,Protect against phishing  Phishing is the technique used by online criminals to trick people into thinking they are dealing with a trusted website or other entity.,"['protect', 'phish', 'phish', 'techniqu', 'use', 'onlin', 'crimin', 'trick', 'peopl', 'think', 'deal', 'trust', 'websit', 'entiti']",set(),N
65,"Small businesses face this threat from two directions -- phishers may be impersonating them to take advantage of unsuspecting customers, and phishers may be trying to steal their employees’ online credentials.","['small', 'busi', 'face', 'threat', 'two', 'direct', 'phisher', 'may', 'imperson', 'take', 'advantag', 'unsuspect', 'custom', 'phisher', 'may', 'tri', 'steal', 'employe', 'onlin', 'credenti']",set(),N
66,Businesses should ensure that their online communications never ask their customers to submit sensitive information via email.,"['busi', 'ensur', 'onlin', 'commun', 'never', 'ask', 'custom', 'submit', 'sensit', 'inform', 'via', 'email']",{'inform'},Y
67,"Make a clear statement in your communications reinforcing that you will never ask for personal information via email so that if someone targets your customers, they may realize the request is a scam.","['make', 'clear', 'statement', 'commun', 'reinforc', 'never', 'ask', 'person', 'inform', 'via', 'email', 'someon', 'target', 'custom', 'may', 'realiz', 'request', 'scam']",{'inform'},Y
68,Employee awareness is your best defense against your users being tricked into handing over their usernames and passwords to cyber criminals.,"['employe', 'awar', 'best', 'defens', 'user', 'trick', 'hand', 'usernam', 'password', 'cyber', 'crimin']",{'cyber'},Y
69,Explain to everyone that they should never respond to incoming messages requesting private information.,"['explain', 'everyon', 'never', 'respond', 'incom', 'messag', 'request', 'privat', 'inform']",{'inform'},Y
70,"Also, to avoid being led to a fake site, they should know to never click on a link sent by email from an untrustworthy source.","['also', 'avoid', 'led', 'fake', 'site', 'know', 'never', 'click', 'link', 'sent', 'email', 'untrustworthi', 'sourc']",set(),N
71,Employees needing to access a website link sent from a questionable source should open an Internet browser window and manually type in the site’s web address to make sure the emailed link is not maliciously redirecting to a dangerous site.,"['employe', 'need', 'access', 'websit', 'link', 'sent', 'question', 'sourc', 'open', 'internet', 'browser', 'window', 'manual', 'type', 'site', 'web', 'address', 'make', 'sure', 'email', 'link', 'malici', 'redirect', 'danger', 'site']","{'internet', 'access'}",Y
72,Scams and Fraud   FCC SMALL BIZ CYBER PLANNING GUIDE   SF-2 This advice is especially critical for protecting online banking accounts belonging to your organization.,"['scam', 'fraud', 'fcc', 'small', 'biz', 'cyber', 'plan', 'guid', 'advic', 'especi', 'critic', 'protect', 'onlin', 'bank', 'account', 'belong', 'organ']","{'organ', 'cyber'}",Y
73,Criminals are targeting small business banking accounts more than any other sector.,"['crimin', 'target', 'small', 'busi', 'bank', 'account', 'sector']",set(),N
74,4.,[],set(),N
75,"Don’t fall for fake antivirus offers  Fake antivirus, ""scareware"" and other rogue online security scams have been behind some of the most successful online frauds in recent times.","['fall', 'fake', 'antiviru', 'offer', 'fake', 'antiviru', 'scarewar', 'rogu', 'onlin', 'secur', 'scam', 'behind', 'success', 'onlin', 'fraud', 'recent', 'time']",{'secur'},Y
76,Make sure your organization has a policy in place explaining what the procedure is if an employee's computer becomes infected by a virus.,"['make', 'sure', 'organ', 'polici', 'place', 'explain', 'procedur', 'employe', 'comput', 'becom', 'infect', 'viru']",{'organ'},Y
77,"Train your employees to recognize a legitimate warning message (using a test file from eicar.org, for example) and to properly notify your IT team if something bad or questionable has happened.","['train', 'employe', 'recogn', 'legitim', 'warn', 'messag', 'use', 'test', 'file', 'exampl', 'properli', 'notifi', 'team', 'someth', 'bad', 'question', 'happen']",set(),N
78,"If possible, configure your computers to not allow regular users to have administrative access.","['possibl', 'configur', 'comput', 'allow', 'regular', 'user', 'administr', 'access']",{'access'},Y
79,This will minimize the risk of them installing malicious software and condition users that adding unauthorized software to work computers is against policy.,"['minim', 'risk', 'instal', 'malici', 'softwar', 'condit', 'user', 'ad', 'unauthor', 'softwar', 'work', 'comput', 'polici']",{'work'},Y
80,5.,[],set(),N
81,"Protect against malware  Businesses can experience a compromise through the introduction of malicious software, or malware, that tracks a user’s keyboard strokes, also known as key logging.","['protect', 'malwar', 'busi', 'experi', 'compromis', 'introduct', 'malici', 'softwar', 'malwar', 'track', 'user', 'keyboard', 'stroke', 'also', 'known', 'key', 'log']",set(),N
82,Many businesses are falling victim to key-logging malware being installed on computer systems in their environment.,"['mani', 'busi', 'fall', 'victim', 'malwar', 'instal', 'comput', 'system', 'environ']",set(),N
83,"Once installed, the malware can record keystrokes made on a computer, allowing bad guys to see passwords, credit card numbers and other confidential data.","['instal', 'malwar', 'record', 'keystrok', 'made', 'comput', 'allow', 'bad', 'guy', 'see', 'password', 'credit', 'card', 'number', 'confidenti', 'data']",set(),N
84,Keeping security software up to date and patching your computers regularly will make it more difficult for this type of malware to infiltrate your network.,"['keep', 'secur', 'softwar', 'date', 'patch', 'comput', 'regularli', 'make', 'difficult', 'type', 'malwar', 'infiltr', 'network']","{'secur', 'network'}",Y
85,6.,[],set(),N
86,"Develop a layered approach to guard against malicious software  Despite progress in creating more awareness of security threats on the Internet, malware authors are not giving up.","['develop', 'layer', 'approach', 'guard', 'malici', 'softwar', 'despit', 'progress', 'creat', 'awar', 'secur', 'threat', 'internet', 'malwar', 'author', 'give']","{'internet', 'secur', 'develop'}",Y
87,"The malware research firm SophosLabs reports seeing more than 100,000 unique malicious software samples every single day.","['malwar', 'research', 'firm', 'sophoslab', 'report', 'see', 'uniqu', 'malici', 'softwar', 'sampl', 'everi', 'singl', 'day']",set(),N
88,"Effective protection against viruses, Trojans and other malicious software requires a layered approach to your defenses.","['effect', 'protect', 'virus', 'trojan', 'malici', 'softwar', 'requir', 'layer', 'approach', 'defens']",{'requir'},Y
89,"Antivirus software is a must, but should not be a company’s only line of defense.","['antiviru', 'softwar', 'must', 'compani', 'line', 'defens']",set(),N
90,"Instead, deploy a combination of many techniques to keep your environment safe.","['instead', 'deploy', 'combin', 'mani', 'techniqu', 'keep', 'environ', 'safe']",set(),N
91,"Also, be careful with the use of thumb drives and other removable media.","['also', 'care', 'use', 'thumb', 'drive', 'remov', 'media']",set(),N
92,"These media could have malicious software pre-installed that can infect your computer, so make sure you trust the source of the removable media devices before you use them.","['media', 'could', 'malici', 'softwar', 'infect', 'comput', 'make', 'sure', 'trust', 'sourc', 'remov', 'media', 'devic', 'use']",{'devic'},Y
93,"Combining the use of web filtering, antivirus signature protection, proactive malware protection, firewalls, strong security policies and employee training significantly lowers the risk of infection.","['combin', 'use', 'web', 'filter', 'antiviru', 'signatur', 'protect', 'proactiv', 'malwar', 'protect', 'firewal', 'strong', 'secur', 'polici', 'employe', 'train', 'significantli', 'lower', 'risk', 'infect']",{'secur'},Y
94,Keeping protection software up to date along with your operating system and applications increases the safety of your systems.,"['keep', 'protect', 'softwar', 'date', 'along', 'oper', 'system', 'applic', 'increas', 'safeti', 'system']",set(),N
95,7.,[],set(),N
96,Verify the identify of telephone information seekers  Most offline social engineering occurs over the telephone.,"['verifi', 'identifi', 'telephon', 'inform', 'seeker', 'offlin', 'social', 'engin', 'occur', 'telephon']",{'inform'},Y
97,Information gathered through social networks and information posted on websites can be enough to create a convincing ruse to trick your employees.,"['inform', 'gather', 'social', 'network', 'inform', 'post', 'websit', 'enough', 'creat', 'convinc', 'ruse', 'trick', 'employe']","{'network', 'inform'}",Y
98,"Ensure that you train employees to never disclose customer information, usernames, passwords or other sensitive details to incoming callers.","['ensur', 'train', 'employe', 'never', 'disclos', 'custom', 'inform', 'usernam', 'password', 'sensit', 'detail', 'incom', 'caller']",{'inform'},Y
99,"When someone requests information, always contact the person back using a known phone number or email account to verify the identity and validity of the individual and their request.","['someon', 'request', 'inform', 'alway', 'contact', 'person', 'back', 'use', 'known', 'phone', 'number', 'email', 'account', 'verifi', 'ident', 'valid', 'individu', 'request']",{'inform'},Y
