No.,Sentence,StemWords,MatchWords,Use
10,"Keywords  Cyber defense and security, cyber resiliency, on-ramping adoption and implementation framework    Introduction  After the collapse of the Soviet Union in 1991, the Republic of Estonia’s technological capabilities were virtually non- existent.","['keyword', 'cyber', 'defens', 'secur', 'cyber', 'resili', 'adopt', 'implement', 'framework', 'introduct', 'collaps', 'soviet', 'union', 'republ', 'estonia', 'technolog', 'capabl', 'virtual', 'exist']","{'secur', 'implement', 'cyber', 'technolog'}",Y
11,"Beginning  in  1992,  an  economic  foundation  established  under  the  new  Estonian  Prime  Minister  allowed  businesses  to  be  created  without  substantial  delay.","['begin', 'econom', 'foundat', 'establish', 'new', 'estonian', 'prime', 'minist', 'allow', 'busi', 'creat', 'without', 'substanti', 'delay']",set(),N
12,"By  1998,  all  Estonian  schools  had  computers  equipped  in  the  classroom for their students.","['estonian', 'school', 'comput', 'equip', 'classroom', 'student']",set(),N
13,"Soon afterwards, Internet access was considered a critical enabling infrastructure, and  free Wi-Fi spread throughout the country and became the national standard.","['soon', 'afterward', 'internet', 'access', 'consid', 'critic', 'enabl', 'infrastructur', 'free', 'spread', 'throughout', 'countri', 'becam', 'nation', 'standard']","{'internet', 'access', 'standard'}",Y
14,"In 2007, Estonia became the first country  to allow online voting in a general election.","['estonia', 'becam', 'first', 'countri', 'allow', 'onlin', 'vote', 'gener', 'elect']",set(),N
15,"Today, Estonia is a world leader in technology and is considered one of  the most wired countries in Europe (Davis, 2007).","['today', 'estonia', 'world', 'leader', 'technolog', 'consid', 'one', 'wire', 'countri', 'europ', 'davi']",{'technolog'},Y
16,"On April 30th 2007, pro-Russian hacktivists showcased the devastating impact that cyber effects can have  on the world.","['april', 'hacktivist', 'showcas', 'devast', 'impact', 'cyber', 'effect', 'world']",{'cyber'},Y
17,Never before had an entire nation become rendered completely impotent due to a cyber attack.,"['never', 'entir', 'nation', 'becom', 'render', 'complet', 'impot', 'due', 'cyber', 'attack']",{'cyber'},Y
18,"As a  result of this unprecedented attack, cyber warfare was quickly added into the military lexicon.","['result', 'unpreced', 'attack', 'cyber', 'warfar', 'quickli', 'ad', 'militari', 'lexicon']",{'cyber'},Y
19,"No longer were cyber  attacks merely a nuisance that only banks and e-commerce sites had to contend with; the 2007 Russian cyber attacks  on  Estonia  showed  to  the  world  just  how  dangerous  and  deadly  a  cyber  adversary  can  be  and  exposed  just  how  vulnerable nations are to attacks in the cyber domain (Herzog, 2011).","['longer', 'cyber', 'attack', 'mere', 'nuisanc', 'bank', 'site', 'contend', 'russian', 'cyber', 'attack', 'estonia', 'show', 'world', 'danger', 'deadli', 'cyber', 'adversari', 'expos', 'vulner', 'nation', 'attack', 'cyber', 'domain', 'herzog']",{'cyber'},Y
20,"In spite of the calamity it suffered, Estonia has  demonstrated  considerable  resiliency  after  this  attack,  and  the  nation  has  helped  to  spur  a  substantial  amount  of  significant improvements in cyber defense.","['spite', 'calam', 'suffer', 'estonia', 'demonstr', 'consider', 'resili', 'attack', 'nation', 'help', 'spur', 'substanti', 'amount', 'signific', 'improv', 'cyber', 'defens']",{'cyber'},Y
21,"In fact, within the span of just one decade Estonia has transitioned into  becoming one of the most advanced nations in cyber security and  cyber defense.","['fact', 'within', 'span', 'one', 'decad', 'estonia', 'transit', 'becom', 'one', 'advanc', 'nation', 'cyber', 'secur', 'cyber', 'defens']","{'secur', 'cyber'}",Y
22,"As cyber attacks directed against  American citizens, campanies, and the government increase, it will prove advantageous to examine the measures that  Estonia  has  taken  following  Russia’s  cyber  attack  towards  advancing  the  cyber  security  posture  of  the  US.","['cyber', 'attack', 'direct', 'american', 'citizen', 'campani', 'govern', 'increas', 'prove', 'advantag', 'examin', 'measur', 'estonia', 'taken', 'follow', 'russia', 'cyber', 'attack', 'toward', 'advanc', 'cyber', 'secur', 'postur', 'us']","{'secur', 'measur', 'cyber'}",Y
23,"By  analyzing and benchmarking the Estonian cyber security strategy after its 2007 cyber attack, this research identifies  key  lessons  learned  that  can  be  applied  to  improve  the  overall  cyber  security  posture  for  all  nations.","['analyz', 'benchmark', 'estonian', 'cyber', 'secur', 'strategi', 'cyber', 'attack', 'research', 'identifi', 'key', 'lesson', 'learn', 'appli', 'improv', 'overal', 'cyber', 'secur', 'postur', 'nation']","{'secur', 'cyber'}",Y
24,"Finally,  this  research proposes an on-ramping methodology that will help to better frame how any organization looking to adopt  and implement processes, practices, and procedures that have worked well for others can do so more efficiently and  effectively.","['final', 'research', 'propos', 'methodolog', 'help', 'better', 'frame', 'organ', 'look', 'adopt', 'implement', 'process', 'practic', 'procedur', 'work', 'well', 'other', 'effici', 'effect']","{'practic', 'organ', 'implement', 'work'}",Y
25,"Copyright, American Society for Engineering Management, 2017   Wong, Porter, Hokanson, et al.","['copyright', 'american', 'societi', 'engin', 'manag', 'wong', 'porter', 'hokanson', 'et', 'al']",{'manag'},Y
26,"Background  As a result of a massive and sustained cyber attack on its information infrastructure by Russian hackers  and in the  aftermath of the very first cyber attack directly targeting the national security of a country, Estonia became one of the  first countries in the world to adopt a national cyber security strategy (Czosseck, Ottis, & Taliharm, 2011).","['background', 'result', 'massiv', 'sustain', 'cyber', 'attack', 'inform', 'infrastructur', 'russian', 'hacker', 'aftermath', 'first', 'cyber', 'attack', 'directli', 'target', 'nation', 'secur', 'countri', 'estonia', 'becam', 'one', 'first', 'countri', 'world', 'adopt', 'nation', 'cyber', 'secur', 'strategi', 'czosseck', 'otti', 'taliharm']","{'secur', 'cyber', 'inform'}",Y
27,"The 2007  cyber attack directed at computers in the Estonian government, schools, and national media left the country without a  number  of  essential  services  for  nearly  a  month.","['cyber', 'attack', 'direct', 'comput', 'estonian', 'govern', 'school', 'nation', 'media', 'left', 'countri', 'without', 'number', 'essenti', 'servic', 'nearli', 'month']",{'cyber'},Y
28,"Although  some  of  the  attacks  on  its  system  merely  consisted  of  vandalism on government websites, the most serious attacks resulted in a series of distributed denial of service (DDoS)  that left the country without access to the Internet, telephones, bank accounts, and credit cards (Czosseck, Ottis, &  Taliharm, 2011).","['although', 'attack', 'system', 'mere', 'consist', 'vandal', 'govern', 'websit', 'seriou', 'attack', 'result', 'seri', 'distribut', 'denial', 'servic', 'ddo', 'left', 'countri', 'without', 'access', 'internet', 'telephon', 'bank', 'account', 'credit', 'card', 'czosseck', 'otti', 'taliharm']","{'internet', 'access'}",Y
29,"However, in the aftermath of this cyber attack,  Estonia  has implemented a number of significant  structural changes that make it a paragon for cyber security.","['howev', 'aftermath', 'cyber', 'attack', 'estonia', 'implement', 'number', 'signific', 'structur', 'chang', 'make', 'paragon', 'cyber', 'secur']","{'secur', 'implement', 'cyber'}",Y
30,"Accordingly, this research  shows how the US government  can benefit greatly from by examining the creation of Estonia’s cyber defense strategy and considering the adoption  of key parts of this strategy for US cyber security.","['accordingli', 'research', 'show', 'us', 'govern', 'benefit', 'greatli', 'examin', 'creation', 'estonia', 'cyber', 'defens', 'strategi', 'consid', 'adopt', 'key', 'part', 'strategi', 'us', 'cyber', 'secur']","{'secur', 'cyber'}",Y
31,"Republic of Estonia’s Cyber Security Policy  Estonia’s Cyber Security Strategy 2014-2017 currently guides Estonia’s cyber security program and is an integral part  of the nation’s broader security strategy (Estonia, 2014).","['republ', 'estonia', 'cyber', 'secur', 'polici', 'estonia', 'cyber', 'secur', 'strategi', 'current', 'guid', 'estonia', 'cyber', 'secur', 'program', 'integr', 'part', 'nation', 'broader', 'secur', 'strategi', 'estonia']","{'secur', 'cyber'}",Y
32,"The document helps to highlight key developments, assesses  cyber threats to the nation, and provides measures to manage these threats as part of a whole-of-government effort.","['document', 'help', 'highlight', 'key', 'develop', 'assess', 'cyber', 'threat', 'nation', 'provid', 'measur', 'manag', 'threat', 'part', 'effort']","{'manag', 'measur', 'develop', 'cyber'}",Y
33,"This cyber security strategy is similar to the original plan that Estonia put in place immediately after the attacks in  2007,  and  it  continues  to  promote  efforts  that  enhance  the  nation’s  cyber  security.","['cyber', 'secur', 'strategi', 'similar', 'origin', 'plan', 'estonia', 'put', 'place', 'immedi', 'attack', 'continu', 'promot', 'effort', 'enhanc', 'nation', 'cyber', 'secur']","{'secur', 'cyber'}",Y
34,"The  primary  objective  of  this  updated strategy is to increase cyber security capabilities and raise the population’s awareness of cyber threats, thereby  ensuring continued confidence in cyberspace for its citizens.","['primari', 'object', 'updat', 'strategi', 'increas', 'cyber', 'secur', 'capabl', 'rais', 'popul', 'awar', 'cyber', 'threat', 'therebi', 'ensur', 'continu', 'confid', 'cyberspac', 'citizen']","{'secur', 'cyber'}",Y
35,"To do so effectively, this strategy outlines several sub- goals which include ensuring protection of information systems underlying important services, enhancing the fight  against cyber crime, developing national cyber defense capabilities, managing cyber security threats, and promoting  and synchronizing international cyber security policy (Estonia, 2014).","['effect', 'strategi', 'outlin', 'sever', 'goal', 'includ', 'ensur', 'protect', 'inform', 'system', 'underli', 'import', 'servic', 'enhanc', 'fight', 'cyber', 'crime', 'develop', 'nation', 'cyber', 'defens', 'capabl', 'manag', 'cyber', 'secur', 'threat', 'promot', 'synchron', 'intern', 'cyber', 'secur', 'polici', 'estonia']","{'inform', 'manag', 'intern', 'develop', 'cyber', 'secur', 'includ'}",Y
36,This cyber strategy also dedicates considerable resources on increasing its people’s understanding of cyber  vulnerabilities.,"['cyber', 'strategi', 'also', 'dedic', 'consider', 'resourc', 'increas', 'peopl', 'understand', 'cyber', 'vulner']",{'cyber'},Y
37,"Estonia’s Police and Border Guard Board  has been tasked with elevating the nation’s awareness of  cyber threats, and as a result, has created web-constables that educate its citizens on the security of the Internet and  help  protect  its  children  and  young  people  with  their  online  presence  (Estonia,  2014).","['estonia', 'polic', 'border', 'guard', 'board', 'task', 'elev', 'nation', 'awar', 'cyber', 'threat', 'result', 'creat', 'educ', 'citizen', 'secur', 'internet', 'help', 'protect', 'children', 'young', 'peopl', 'onlin', 'presenc', 'estonia']","{'internet', 'secur', 'cyber'}",Y
38,"In  addition,  this  strategy  encourages  greater  integration  between  the  private,  public  and  third-party  sectors  in  order  to  promote  a  more  comprehensive cyber security posture.","['addit', 'strategi', 'encourag', 'greater', 'integr', 'privat', 'public', 'sector', 'order', 'promot', 'comprehens', 'cyber', 'secur', 'postur']","{'secur', 'cyber'}",Y
39,"This has resulted in the creation of the Estonian Defense League’s Cyber Unit  which is composed of cybersecurity and industry professionals who volunteer their expertise to improve the security  of Estonian state agencies’ information systems through coordinated exercises and testing of cyber defense solutions  (Estonia, 2014).","['result', 'creation', 'estonian', 'defens', 'leagu', 'cyber', 'unit', 'compos', 'cybersecur', 'industri', 'profession', 'volunt', 'expertis', 'improv', 'secur', 'estonian', 'state', 'agenc', 'inform', 'system', 'coordin', 'exercis', 'test', 'cyber', 'defens', 'solut', 'estonia']","{'industri', 'inform', 'cyber', 'secur', 'cybersecur'}",Y
40,"With Estonia’s view towards enhancing relationships with allies and promoting international cyber  security policy, partnerships have extended beyond traditional regional entities, such as NATO, the European Union,  and the Baltic States; Estonia has created new forms of cyber cooperation such as the Freedom Online Coalition, the  United Nations Group of Governmental Experts, and the Friends of the Presidency of the European Union in order to  grow and synchronize mutually beneficial security policies that Estonia wants to promote (Estonia, 2014).","['estonia', 'view', 'toward', 'enhanc', 'relationship', 'alli', 'promot', 'intern', 'cyber', 'secur', 'polici', 'partnership', 'extend', 'beyond', 'tradit', 'region', 'entiti', 'nato', 'european', 'union', 'baltic', 'state', 'estonia', 'creat', 'new', 'form', 'cyber', 'cooper', 'freedom', 'onlin', 'coalit', 'unit', 'nation', 'group', 'government', 'expert', 'friend', 'presid', 'european', 'union', 'order', 'grow', 'synchron', 'mutual', 'benefici', 'secur', 'polici', 'estonia', 'want', 'promot', 'estonia']","{'secur', 'cyber', 'intern', 'group'}",Y
41,"Linkages to the Cyber Security Goals of the US Department of Defense  In 2015, the US Department of Defense (DoD) published its updated cyber security strategy and placed cyber threats  as the nation’s number one strategic threat (US DoD, 2015).","['linkag', 'cyber', 'secur', 'goal', 'us', 'depart', 'defens', 'us', 'depart', 'defens', 'dod', 'publish', 'updat', 'cyber', 'secur', 'strategi', 'place', 'cyber', 'threat', 'nation', 'number', 'one', 'strateg', 'threat', 'us', 'dod']","{'secur', 'cyber'}",Y
42,"In this document, the US DoD outlines its three three  primary cyber missions: 1) to defend its own networks, systems, and information; 2) to be prepared to defend the US  and its interests against cyber attacks of significant consequence; and 3) if directed by the President or the Secretary  of Defense, it  must be able to provide integrated cyber capabilities to support military operations and contingency  plans (US DoD, 2015).","['document', 'us', 'dod', 'outlin', 'three', 'three', 'primari', 'cyber', 'mission', 'defend', 'network', 'system', 'inform', 'prepar', 'defend', 'us', 'interest', 'cyber', 'attack', 'signific', 'consequ', 'direct', 'presid', 'secretari', 'defens', 'must', 'abl', 'provid', 'integr', 'cyber', 'capabl', 'support', 'militari', 'oper', 'conting', 'plan', 'us', 'dod']","{'cyber', 'inform', 'network'}",Y
43,"The US DoD document also includes a number of strategic goals which include: 1) build and  maintain ready forces and capabilities to conduct cyberspace operations; 2) defend the DoD information network and  data as well as mitigate risks to DoD missions; 3) be prepared to defend the US homeland and US vital interests from  disruptive or destructive cyber attacks; 4) build and maintain viable cyber options and plan to use those options to  control  conflict  escalation  and  to  shape  the  conflict  environment  at  all  stages;  and  5)  build  and  maintain  robust  international alliances and partnerships to deter shared threats and increase international  security and stability (US  DoD, 2015).","['us', 'dod', 'document', 'also', 'includ', 'number', 'strateg', 'goal', 'includ', 'build', 'maintain', 'readi', 'forc', 'capabl', 'conduct', 'cyberspac', 'oper', 'defend', 'dod', 'inform', 'network', 'data', 'well', 'mitig', 'risk', 'dod', 'mission', 'prepar', 'defend', 'us', 'homeland', 'us', 'vital', 'interest', 'disrupt', 'destruct', 'cyber', 'attack', 'build', 'maintain', 'viabl', 'cyber', 'option', 'plan', 'use', 'option', 'control', 'conflict', 'escal', 'shape', 'conflict', 'environ', 'stage', 'build', 'maintain', 'robust', 'intern', 'allianc', 'partnership', 'deter', 'share', 'threat', 'increas', 'intern', 'secur', 'stabil', 'us', 'dod']","{'control', 'inform', 'network', 'intern', 'cyber', 'secur', 'includ'}",Y
44,"As with in the Estonian strategy, the US DoD cyber strategy places considerable emphasis on international  alliances and partnerships in order to bolster global cyber security against potential threats and states: “All three of  DoD’s  cyber  missions  require  close  collaboration  with  foreign  allies  and  partners.","['estonian', 'strategi', 'us', 'dod', 'cyber', 'strategi', 'place', 'consider', 'emphasi', 'intern', 'allianc', 'partnership', 'order', 'bolster', 'global', 'cyber', 'secur', 'potenti', 'threat', 'state', 'three', 'dod', 'cyber', 'mission', 'requir', 'close', 'collabor', 'foreign', 'alli', 'partner']","{'secur', 'cyber', 'intern', 'requir'}",Y
45,.,[],set(),N
46,.,[],set(),N
47,"and  [the  US]  seeks  to  build  partnership capacity in cybersecurity and cyber defense, and to deepen operational partnerships where appropriate”   Copyright, American Society for Engineering Management, 2017   2      Wong, Porter, Hokanson, et al.","['us', 'seek', 'build', 'partnership', 'capac', 'cybersecur', 'cyber', 'defens', 'deepen', 'oper', 'partnership', 'appropri', 'copyright', 'american', 'societi', 'engin', 'manag', 'wong', 'porter', 'hokanson', 'et', 'al']","{'manag', 'cyber', 'cybersecur'}",Y
48,"(US DoD, 2015).","['us', 'dod']",set(),N
49,"And based on the many other similarities and overlapping goals among these two cyber strategies,  it appears evident that the US DoD has placed meaningful stock in learning from Estonia’s experiences and is putting  in place defensive measures that will help to prevent a cyber attack as devastating as the one inflicted upon Estonia  from happening again.","['base', 'mani', 'similar', 'overlap', 'goal', 'among', 'two', 'cyber', 'strategi', 'appear', 'evid', 'us', 'dod', 'place', 'meaning', 'stock', 'learn', 'estonia', 'experi', 'put', 'place', 'defens', 'measur', 'help', 'prevent', 'cyber', 'attack', 'devast', 'one', 'inflict', 'upon', 'estonia', 'happen']","{'measur', 'cyber'}",Y
50,"Methodology  While Estonia endured being  without a number of critical  services  for  over 22 days after the 2007 cyber attack, a  number of security experts question whether the US, whose dependence on the cyber domain is arguably greater than  Estonia’s from a decade earlier, can withstand such a calamitous shock (Kaplan, 2016).","['methodolog', 'estonia', 'endur', 'without', 'number', 'critic', 'servic', 'day', 'cyber', 'attack', 'number', 'secur', 'expert', 'question', 'whether', 'us', 'whose', 'depend', 'cyber', 'domain', 'arguabl', 'greater', 'estonia', 'decad', 'earlier', 'withstand', 'calamit', 'shock', 'kaplan']","{'secur', 'cyber'}",Y
51,"“The network connectivity  that the United States has used to tremendous advantage, economically and militarily, over the past 20 years has made  the country more vulnerable than ever to cyber attacks,” concluded the DoD Defense Science Board Task Force on  Resilient  Military  Systems  (US  Defense  Science  Board,  2013).","['network', 'connect', 'unit', 'state', 'use', 'tremend', 'advantag', 'econom', 'militarili', 'past', 'year', 'made', 'countri', 'vulner', 'ever', 'cyber', 'attack', 'conclud', 'dod', 'defens', 'scienc', 'board', 'task', 'forc', 'resili', 'militari', 'system', 'us', 'defens', 'scienc', 'board']","{'network', 'cyber'}",Y
52,"With  cyber  adversaries  becoming  more  and  more  capable of conducting such attacks and with a computer network infrastructure that was built on inherently insecure  architectures,  the  US  has  begun  to  realize  that  it  must  quickly  ramp  up  and  seriously  improve  its  cyber  defense  capabilities.","['cyber', 'adversari', 'becom', 'capabl', 'conduct', 'attack', 'comput', 'network', 'infrastructur', 'built', 'inher', 'insecur', 'architectur', 'us', 'begun', 'realiz', 'must', 'quickli', 'ramp', 'serious', 'improv', 'cyber', 'defens', 'capabl']","{'cyber', 'network'}",Y
53,"Studying, learning from, and emulating Estonia’s cyber resiliency efforts can help to also reduce the US  transition period in becoming prepared for a major cyber attack.","['studi', 'learn', 'emul', 'estonia', 'cyber', 'resili', 'effort', 'help', 'also', 'reduc', 'us', 'transit', 'period', 'becom', 'prepar', 'major', 'cyber', 'attack']",{'cyber'},Y
54,"This research begins first with structuring a functional  hierarchy that helps define Estonia’s cyber policies,  then progresses to determining the relative values of  Estonia’s  key cyber security improvement benchmarks, transitions next to a quantitative modeling process that helps to rank  order  cyber  policies  that  have  the  most  impact,  and  finally  concludes  with  the  introduction  of  an  on-ramping  framework that helps expedite organizational adoption and implementation.","['research', 'begin', 'first', 'structur', 'function', 'hierarchi', 'help', 'defin', 'estonia', 'cyber', 'polici', 'progress', 'determin', 'rel', 'valu', 'estonia', 'key', 'cyber', 'secur', 'improv', 'benchmark', 'transit', 'next', 'quantit', 'model', 'process', 'help', 'rank', 'order', 'cyber', 'polici', 'impact', 'final', 'conclud', 'introduct', 'framework', 'help', 'expedit', 'organiz', 'adopt', 'implement']","{'secur', 'implement', 'cyber'}",Y
55,"A Functional Hierachy for Systematically Benchmarking Effective Cyber Policies  In  order  to  benchmark  the  most  critical  and  applicable  portions  of  the  2014-2017  Estonian  Cyber  Strategy,  this  research  begins  with  a  functional  analysis  to  identify  those  system  functions  and  system  interfaces  that  have  the  greatest potential to improve the US cyber security posture (Parnell, Driscoll, & Henderson,  2011).","['function', 'hierachi', 'systemat', 'benchmark', 'effect', 'cyber', 'polici', 'order', 'benchmark', 'critic', 'applic', 'portion', 'estonian', 'cyber', 'strategi', 'research', 'begin', 'function', 'analysi', 'identifi', 'system', 'function', 'system', 'interfac', 'greatest', 'potenti', 'improv', 'us', 'cyber', 'secur', 'postur', 'parnel', 'driscol', 'henderson']","{'secur', 'cyber'}",Y
56,The functional  hierarchy  depicted  in  Exhibit  1  highlights  those  areas  and  functions  that  this  research  conjectures  would  be  most  helpful in rapidly maturing the the US cyber strategy through emulating and learning from what Estonia has already     .,"['function', 'hierarchi', 'depict', 'exhibit', 'highlight', 'area', 'function', 'research', 'conjectur', 'would', 'help', 'rapidli', 'matur', 'us', 'cyber', 'strategi', 'emul', 'learn', 'estonia', 'alreadi']",{'cyber'},Y
57,Exhibit 1.,['exhibit'],set(),N
58,"A Functional Hierachy for Analyzing Estonia’s Post-2007 Cyber Policies      Copyright, American Society for Engineering Management, 2017      3   Wong, Porter, Hokanson, et al.","['function', 'hierachi', 'analyz', 'estonia', 'cyber', 'polici', 'copyright', 'american', 'societi', 'engin', 'manag', 'wong', 'porter', 'hokanson', 'et', 'al']","{'manag', 'cyber'}",Y
59,initiated for its cyber strategy.,"['initi', 'cyber', 'strategi']",{'cyber'},Y
60,This functional  hierarchy also provides this research with a clear plan of action  and  road map for analyzing the study’s fundamental goal: how to increase US cyber security by evaluating the post-2007  Estonian cyber policies.,"['function', 'hierarchi', 'also', 'provid', 'research', 'clear', 'plan', 'action', 'road', 'map', 'analyz', 'studi', 'fundament', 'goal', 'increas', 'us', 'cyber', 'secur', 'evalu', 'estonian', 'cyber', 'polici']","{'secur', 'cyber'}",Y
61,"This overarching goal, in turn, breaks down into two distinct  functions—how Estonia  has  approached its domestic cyber policies and how it has navigated its foreign policies.","['overarch', 'goal', 'turn', 'break', 'two', 'distinct', 'estonia', 'approach', 'domest', 'cyber', 'polici', 'navig', 'foreign', 'polici']",{'cyber'},Y
62,Doing this permits the researchers  to more easily compartmentalize the various interactions that define Estonia’s cyber plan.,"['permit', 'research', 'easili', 'compartment', 'variou', 'interact', 'defin', 'estonia', 'cyber', 'plan']",{'cyber'},Y
63,"From these two functions,  the researchers identify six sub-functions and objectives that are detailed in Exhibit 1 and comprise the critical tasks  which govern the direction of the scope, analysis, and modeling for this study.","['two', 'function', 'research', 'identifi', 'six', 'object', 'detail', 'exhibit', 'compris', 'critic', 'task', 'govern', 'direct', 'scope', 'analysi', 'model', 'studi']",set(),N
64,"Assigning the Relative Importance of the Sub-Functions and Objectives into a Swing Weight Matrix  Recognizing that not all value measures have equal importance, the researchers employ the swing weight methodology  to quantify the tradeoffs between multiple objectives (Parnell, Driscoll, & Henderson, 2011).","['assign', 'rel', 'import', 'object', 'swing', 'weight', 'matrix', 'recogn', 'valu', 'measur', 'equal', 'import', 'research', 'employ', 'swing', 'weight', 'methodolog', 'quantifi', 'tradeoff', 'multipl', 'object', 'parnel', 'driscol', 'henderson']",{'measur'},Y
65,The matrix in Exhibt 2  shows  how  the  researchers  have  come  up  with  an  assigned  relative  importance  to  each  of  the  sub-functions  and  objectives in this study.,"['matrix', 'exhibt', 'show', 'research', 'come', 'assign', 'rel', 'import', 'object', 'studi']",set(),N
66,The top side of the matrix defines the value measure importance and the left side defines the  impact  of  changing  the  value  measure  range  on  the  decision.,"['top', 'side', 'matrix', 'defin', 'valu', 'measur', 'import', 'left', 'side', 'defin', 'impact', 'chang', 'valu', 'measur', 'rang', 'decis']",{'measur'},Y
67,"Accordingly,  this  study  arbitrarily  scores  100  to  the  objective of Education and Awareness, located at the top left quadrant of the matrix, as the most important  measure  because it has the highest mission criticality and changes the most across its range of values, thereby providing the  highest degree of variation.","['accordingli', 'studi', 'arbitrarili', 'score', 'object', 'educ', 'awar', 'locat', 'top', 'left', 'quadrant', 'matrix', 'import', 'measur', 'highest', 'mission', 'critic', 'chang', 'across', 'rang', 'valu', 'therebi', 'provid', 'highest', 'degre', 'variat']",{'measur'},Y
68,The arbitrary non-normalized scores—which are all below 100--for the remaining five  other sub-functions and objectives are provided in Exhibit  2.,"['arbitrari', 'remain', 'five', 'object', 'provid', 'exhibit']",set(),N
69,What this  matrix reveals is that this research  has the  Education  and  Awareness  objective  (with  a  score  of  100)  being  weighted  twice  as  much  as  the  International  Cooperation objective (with a score of 50) and being weighted five times as much as the Public and Private Sector  Cooperation objective (with a  score of 20).,"['matrix', 'reveal', 'research', 'educ', 'awar', 'object', 'score', 'weight', 'twice', 'much', 'intern', 'cooper', 'object', 'score', 'weight', 'five', 'time', 'much', 'public', 'privat', 'sector', 'cooper', 'object', 'score']",{'intern'},Y
70,"The basic concept of this  method in determining  weights is relatively  straightforward  with  those  objectives  with  more  importance  having  higher  scores  than  those  with  less  importance  (Parnell, Driscoll, & Henderson, 2011).","['basic', 'concept', 'method', 'determin', 'weight', 'rel', 'straightforward', 'object', 'import', 'higher', 'score', 'less', 'import', 'parnel', 'driscol', 'henderson']",set(),N
71,Exhibit 2.,['exhibit'],set(),N
