No.,Sentence,StemWords,MatchWords,Use
10,Ensuring that various education and awareness  programs are complementary and co-ordinated is important to promoting a  cyber safe community.,"['ensur', 'variou', 'educ', 'awar', 'program', 'complementari', 'import', 'promot', 'cyber', 'safe', 'commun']",{'cyber'},Y
11,4.,[],set(),N
12,The Office supports Australia’s continuing involvement in initiatives of   international forums.,"['offic', 'support', 'australia', 'continu', 'involv', 'initi', 'intern', 'forum']",{'intern'},Y
13,5.,[],set(),N
14,The Office considers that privacy should be treated as a separate topic within   broader cyber safety education activities and not bundled with other concepts.,"['offic', 'consid', 'privaci', 'treat', 'separ', 'topic', 'within', 'broader', 'cyber', 'safeti', 'educ', 'activ', 'bundl', 'concept']",{'cyber'},Y
15,Submission to the Joint Select Committee on Cyber Safety – Inquiry into Cyber Safety     2   Office of the Privacy Commissioner   Office of the Privacy Commissioner     1.,"['submiss', 'joint', 'select', 'committe', 'cyber', 'safeti', 'inquiri', 'cyber', 'safeti', 'offic', 'privaci', 'commission', 'offic', 'privaci', 'commission']",{'cyber'},Y
16,The Office of the Privacy Commissioner (the Office) is an independent statutory  body whose purpose is to promote and protect privacy in Australia.,"['offic', 'privaci', 'commission', 'offic', 'independ', 'statutori', 'bodi', 'whose', 'purpos', 'promot', 'protect', 'privaci', 'australia']",set(),N
17,"The Office,  established under the Privacy Act 1988 (Cth) (the Privacy Act), has responsibilities  for the protection of individuals' personal information that is handled by  Australian and ACT Government agencies, and personal information held by all  large private sector organisations, health service providers and some small  businesses.","['offic', 'establish', 'privaci', 'act', 'cth', 'privaci', 'act', 'respons', 'protect', 'individu', 'person', 'inform', 'handl', 'australian', 'act', 'govern', 'agenc', 'person', 'inform', 'held', 'larg', 'privat', 'sector', 'organis', 'health', 'servic', 'provid', 'small', 'busi']",{'inform'},Y
18,The Privacy Act   2.,"['privaci', 'act']",set(),N
19,The Privacy Act generally covers the protection of people's personal information.,"['privaci', 'act', 'gener', 'cover', 'protect', 'peopl', 'person', 'inform']",{'inform'},Y
20,"‘Personal information’ is defined in section 6 (1) of the Act as information or an  opinion, whether true or not, about an individual whose identity is apparent or  can be reasonably ascertained from that information.","['person', 'inform', 'defin', 'section', 'act', 'inform', 'opinion', 'whether', 'true', 'individu', 'whose', 'ident', 'appar', 'reason', 'ascertain', 'inform']",{'inform'},Y
21,"Under the Privacy Act,  personal information can exist in a number of different forms, including in  images such as photographs.","['privaci', 'act', 'person', 'inform', 'exist', 'number', 'differ', 'form', 'includ', 'imag', 'photograph']","{'includ', 'inform'}",Y
22,3.,[],set(),N
23,The Privacy Act is also intended to be principle based and technology neutral.,"['privaci', 'act', 'also', 'intend', 'principl', 'base', 'technolog', 'neutral']",{'technolog'},Y
24,"What this means is that the Privacy Act does set out prescriptive rules about how  information should be handled in particular situations, such as online  environments.","['mean', 'privaci', 'act', 'set', 'prescript', 'rule', 'inform', 'handl', 'particular', 'situat', 'onlin', 'environ']",{'inform'},Y
25,Instead it offers principles about the way in which personal  information should be handled according to the particular situation.,"['instead', 'offer', 'principl', 'way', 'person', 'inform', 'handl', 'accord', 'particular', 'situat']",{'inform'},Y
26,About this submission   4.,['submiss'],set(),N
27,The Office of the Privacy Commissioner (the Office) welcomes the opportunity to   comment on the Australian Parliament’s Joint Select Committee inquiry into the  safety of children and young people on the internet.,"['offic', 'privaci', 'commission', 'offic', 'welcom', 'opportun', 'comment', 'australian', 'parliament', 'joint', 'select', 'committe', 'inquiri', 'safeti', 'children', 'young', 'peopl', 'internet']",{'internet'},Y
28,5.,[],set(),N
29,"The Office notes the terms of reference that have been provided for this review of   cyber safety.1 Cyber safety is a broad concept that concerns minimising the risks  to children online from a range of negative influences including inappropriate  social behaviours, abuse, identity theft and breaches of privacy.","['offic', 'note', 'term', 'refer', 'provid', 'review', 'cyber', 'cyber', 'safeti', 'broad', 'concept', 'concern', 'minimis', 'risk', 'children', 'onlin', 'rang', 'neg', 'influenc', 'includ', 'inappropri', 'social', 'behaviour', 'abus', 'ident', 'theft', 'breach', 'privaci']","{'cyber', 'includ'}",Y
30,These negative  cyber incidents can potentially have broader long term effects for both children  and their families.,"['neg', 'cyber', 'incid', 'potenti', 'broader', 'long', 'term', 'effect', 'children', 'famili']",{'cyber'},Y
31,1 The terms of reference for this inquiry are available at:  http://www.aph.gov.au/house/committee/jscc/tor.htm (as at 1 June 2010)      Submission to the Joint Select Committee on Cyber Safety – Inquiry into Cyber Safety     3   Office of the Privacy Commissioner   6.,"['term', 'refer', 'inquiri', 'avail', 'http', 'june', 'submiss', 'joint', 'select', 'committe', 'cyber', 'safeti', 'inquiri', 'cyber', 'safeti', 'offic', 'privaci', 'commission']",{'cyber'},Y
32,As cyber activity very often involves personal information there is a strong   connection between privacy and cyber safety issues.,"['cyber', 'activ', 'often', 'involv', 'person', 'inform', 'strong', 'connect', 'privaci', 'cyber', 'safeti', 'issu']","{'cyber', 'inform'}",Y
33,Personal information is  increasingly becoming digitised and transmitted online increasing the risk of  privacy breaches and identity theft.,"['person', 'inform', 'increasingli', 'becom', 'digitis', 'transmit', 'onlin', 'increas', 'risk', 'privaci', 'breach', 'ident', 'theft']",{'inform'},Y
34,Privacy and security of personal information  in online environments are therefore important elements of cyber safety.,"['privaci', 'secur', 'person', 'inform', 'onlin', 'environ', 'therefor', 'import', 'element', 'cyber', 'safeti']","{'secur', 'cyber', 'inform'}",Y
35,7.,[],set(),N
36,The Office considers that educating young people about privacy could assist in  improving cyber safety outcomes.,"['offic', 'consid', 'educ', 'young', 'peopl', 'privaci', 'could', 'assist', 'improv', 'cyber', 'safeti', 'outcom']",{'cyber'},Y
37,Our submission focuses on issues related to  privacy as an important component of cyber safety.,"['submiss', 'focus', 'issu', 'relat', 'privaci', 'import', 'compon', 'cyber', 'safeti']",{'cyber'},Y
38,Throughout this submission  the Office provides examples of cyber safety initiatives currently in place and  comments on future initiatives.,"['throughout', 'submiss', 'offic', 'provid', 'exampl', 'cyber', 'safeti', 'initi', 'current', 'place', 'comment', 'futur', 'initi']",{'cyber'},Y
39,8.,[],set(),N
40,This submission draws on previous comments we have made about the   important role privacy protections can play in minimising risks online including  our comments to the Australian Law Reform Commission’s (ALRC) review of  privacy law in Australia.2    Children and young people’s privacy     9.,"['submiss', 'draw', 'previou', 'comment', 'made', 'import', 'role', 'privaci', 'protect', 'play', 'minimis', 'risk', 'onlin', 'includ', 'comment', 'australian', 'law', 'reform', 'commiss', 'alrc', 'review', 'privaci', 'law', 'children', 'young', 'peopl', 'privaci']",{'includ'},Y
41,Children are particularly vulnerable due to their limited capacity to make   decisions about their own information and their reliance on others to ensure that  their interests and rights are protected.,"['children', 'particularli', 'vulner', 'due', 'limit', 'capac', 'make', 'decis', 'inform', 'relianc', 'other', 'ensur', 'interest', 'right', 'protect']",{'inform'},Y
42,"The potential consequences on a child or  young person of a breach of their privacy rights at this developmental stage of  their lives include the risk of trauma, embarrassment or stigmatisation and even  the possibility of identity theft.","['potenti', 'consequ', 'child', 'young', 'person', 'breach', 'privaci', 'right', 'development', 'stage', 'live', 'includ', 'risk', 'trauma', 'embarrass', 'stigmatis', 'even', 'possibl', 'ident', 'theft']",{'includ'},Y
43,10.,[],set(),N
44,"The Privacy Act does not currently make special reference to children and young   people, and instead operates on the basis that children and young people have  the same rights to privacy as adults.","['privaci', 'act', 'current', 'make', 'special', 'refer', 'children', 'young', 'peopl', 'instead', 'oper', 'basi', 'children', 'young', 'peopl', 'right', 'privaci', 'adult']",set(),N
45,"In practice however, a child’s primary care  giver will usually be responsible for exercising the child’s rights under the  Privacy Act until the child reaches a level of maturity and understanding to make  independent decisions.","['practic', 'howev', 'child', 'primari', 'care', 'giver', 'usual', 'respons', 'exercis', 'child', 'right', 'privaci', 'act', 'child', 'reach', 'level', 'matur', 'understand', 'make', 'independ', 'decis']",{'practic'},Y
46,11.,[],set(),N
47,"The Office considers that this approach to the privacy of young people is   appropriate, as it accommodates different rates of development.","['offic', 'consid', 'approach', 'privaci', 'young', 'peopl', 'appropri', 'accommod', 'differ', 'rate', 'develop']",{'develop'},Y
48,"Mature young  people are entitled wherever possible, to make decisions about their personal  information as soon as they are able, rather than on reaching a prescribed age.","['matur', 'young', 'peopl', 'entitl', 'wherev', 'possibl', 'make', 'decis', 'person', 'inform', 'soon', 'abl', 'rather', 'reach', 'prescrib', 'age']",{'inform'},Y
49,It  is the Office’s view that this level of autonomy should be maintained in respect of  young people’s privacy.,"['offic', 'view', 'level', 'autonomi', 'maintain', 'respect', 'young', 'peopl', 'privaci']",set(),N
50,"2ALRC, For Your Information: Australian Privacy Law and Practice, ALRC 108  (http://www.austlii.edu.au/au/other/alrc/publications/reports/108/)      Submission to the Joint Select Committee on Cyber Safety – Inquiry into Cyber Safety     4   Office of the Privacy Commissioner   Level of understanding    12.","['inform', 'australian', 'privaci', 'law', 'practic', 'alrc', 'http', 'submiss', 'joint', 'select', 'committe', 'cyber', 'safeti', 'inquiri', 'cyber', 'safeti', 'offic', 'privaci', 'commission', 'level', 'understand']","{'practic', 'cyber', 'inform'}",Y
51,There has been little Australian research on the awareness or attitudes of children   and young people to privacy issues.,"['littl', 'australian', 'research', 'awar', 'attitud', 'children', 'young', 'peopl', 'privaci', 'issu']",set(),N
52,"However, initiatives such as recent  conference in Victoria3 and the work of the New Zealand Youth Advisory Group4  have sought to gain further insight into what privacy means to children and  young people today and how it affects them.","['howev', 'initi', 'recent', 'confer', 'work', 'new', 'zealand', 'youth', 'advisori', 'sought', 'gain', 'insight', 'privaci', 'mean', 'children', 'young', 'peopl', 'today', 'affect']",{'work'},Y
53,"In particular, the conference hosted  by Privacy Victoria also considered the potential risks associated with the use of  information technologies and what educators, policy makers, parents and even  young people themselves can do to educate young people about privacy  protection.","['particular', 'confer', 'host', 'privaci', 'victoria', 'also', 'consid', 'potenti', 'risk', 'associ', 'use', 'inform', 'technolog', 'educ', 'polici', 'maker', 'parent', 'even', 'young', 'peopl', 'educ', 'young', 'peopl', 'privaci', 'protect']","{'inform', 'technolog'}",Y
54,13.,[],set(),N
55,The available evidence suggests that more effort needs to be directed to ensuring   young people gain the skills needed to make sensible decisions around privacy  and to understand their rights and obligations under the Privacy Act.,"['avail', 'evid', 'suggest', 'effort', 'need', 'direct', 'ensur', 'young', 'peopl', 'gain', 'skill', 'need', 'make', 'sensibl', 'decis', 'around', 'privaci', 'understand', 'right', 'oblig', 'privaci', 'act']",set(),N
56,14.,[],set(),N
57,"Results from the Office’s 2007 Community Attitudes Survey5 suggested that   while awareness of privacy issues has increased overall in comparison to 2004,  younger respondents (in this case, aged 18-24) continue to be less aware of their  privacy rights than older respondents.","['result', 'offic', 'commun', 'attitud', 'suggest', 'awar', 'privaci', 'issu', 'increas', 'overal', 'comparison', 'younger', 'respond', 'case', 'age', 'continu', 'less', 'awar', 'privaci', 'right', 'older', 'respond']",set(),N
58,This may correspond with levels of  awareness of legal rights more generally.,"['may', 'correspond', 'level', 'awar', 'legal', 'right', 'gener']",set(),N
59,The survey also showed that 50% of  respondents were more concerned about providing information over the internet  than they were two years earlier.,"['survey', 'also', 'show', 'respond', 'concern', 'provid', 'inform', 'internet', 'two', 'year', 'earlier']","{'internet', 'inform'}",Y
60,"However, a higher proportion of respondents  aged 18-24 claimed to be less concerned than other age groups.","['howev', 'higher', 'proport', 'respond', 'age', 'claim', 'less', 'concern', 'age', 'group']",{'group'},Y
61,15.,[],set(),N
62,The survey also indicated that young people were less concerned about   disclosing their financial information and are much more likely to disclose their  personal information in order to receive a discount or to win a prize.,"['survey', 'also', 'indic', 'young', 'peopl', 'less', 'concern', 'disclos', 'financi', 'inform', 'much', 'like', 'disclos', 'person', 'inform', 'order', 'receiv', 'discount', 'win', 'prize']",{'inform'},Y
63,"These types  of behaviours, and being less informed about privacy issues could put young  people at risk of identity theft.","['type', 'behaviour', 'less', 'inform', 'privaci', 'issu', 'could', 'put', 'young', 'peopl', 'risk', 'ident', 'theft']",{'inform'},Y
64,"Another recent survey by Galaxy Research6 has  also shown that young people (in this case, aged 18-24) were most at risk of  identity fraud and were more complacent about checking for enhanced security  features before providing sensitive information online.","['anoth', 'recent', 'survey', 'galaxi', 'also', 'shown', 'young', 'peopl', 'case', 'age', 'risk', 'ident', 'fraud', 'complac', 'check', 'enhanc', 'secur', 'featur', 'provid', 'sensit', 'inform', 'onlin']","{'secur', 'inform'}",Y
65,16.,[],set(),N
66,"The Office believes that identity theft constitutes a serious interference with                                                    3 See http://www.privacy.vic.gov.au/privacy/web.nsf/content/conferences   4 See http://www.privacy.org.nz/youth/   5 Wallis Consulting Group, Community Attitudes Towards Privacy 2007 [prepared for the  Office of the Privacy Commissioner] (2007) available at  http://www.privacy.gov.au/publications/rcommunity07.pdf    6 VeriSign Online Fraud Barometer, compiled by Galaxy Research as at 6 July 2010  available at http://www.verisign.com.au/press/2010/20100706.html      Submission to the Joint Select Committee on Cyber Safety – Inquiry into Cyber Safety     5   Office of the Privacy Commissioner   individuals’ privacy and is becoming an increasingly important issue.","['offic', 'believ', 'ident', 'theft', 'constitut', 'seriou', 'interfer', 'see', 'http', 'see', 'http', 'walli', 'consult', 'group', 'commun', 'attitud', 'toward', 'privaci', 'prepar', 'offic', 'privaci', 'commission', 'avail', 'http', 'verisign', 'onlin', 'fraud', 'baromet', 'compil', 'galaxi', 'research', 'juli', 'avail', 'http', 'submiss', 'joint', 'select', 'committe', 'cyber', 'safeti', 'inquiri', 'cyber', 'safeti', 'offic', 'privaci', 'commission', 'individu', 'privaci', 'becom', 'increasingli', 'import', 'issu']","{'group', 'cyber'}",Y
67,Identity  theft occurs where an individual obtains personal information (e.g.,"['ident', 'theft', 'occur', 'individu', 'obtain', 'person', 'inform']",{'inform'},Y
68,"credit card,  drivers licence, passport or other personal identification documents) and uses  that information to fraudulently obtain a benefit or service for themselves.","['credit', 'card', 'driver', 'licenc', 'passport', 'person', 'identif', 'document', 'use', 'inform', 'fraudul', 'obtain', 'benefit', 'servic']",{'inform'},Y
69,"Whilst  identity theft is often associated with the financial loss of adults, identity theft  can also have serious consequences for young people when their identity is stolen  for the purposes of fabricating fake documents such as passports or to commit  further cyber crime.","['whilst', 'ident', 'theft', 'often', 'associ', 'financi', 'loss', 'adult', 'ident', 'theft', 'also', 'seriou', 'consequ', 'young', 'peopl', 'ident', 'stolen', 'purpos', 'fabric', 'fake', 'document', 'passport', 'commit', 'cyber', 'crime']",{'cyber'},Y
70,17.,[],set(),N
71,"Based on the available evidence, it is our view that young users are at risk of   inadvertently becoming victims of cyber incidents as a result of inadequate cyber  safety skills.","['base', 'avail', 'evid', 'view', 'young', 'user', 'risk', 'inadvert', 'becom', 'victim', 'cyber', 'incid', 'result', 'inadequ', 'cyber', 'safeti', 'skill']",{'cyber'},Y
72,"The proliferation of online activities and associated privacy risks,  coupled with the fact that young users are less aware of the risks, suggests that  there is a particular need for educational activities aimed at raising privacy  awareness among this group.","['prolifer', 'onlin', 'activ', 'associ', 'privaci', 'risk', 'coupl', 'fact', 'young', 'user', 'less', 'awar', 'risk', 'suggest', 'particular', 'need', 'educ', 'activ', 'aim', 'rais', 'privaci', 'awar', 'among', 'group']",{'group'},Y
73,Such measures will assist in building a sound  foundation for children and young people to make informed decisions about  protecting their own privacy and respecting the privacy of others.,"['measur', 'assist', 'build', 'sound', 'foundat', 'children', 'young', 'peopl', 'make', 'inform', 'decis', 'protect', 'privaci', 'respect', 'privaci', 'other']","{'measur', 'inform'}",Y
74,End user empowerment   18.,"['end', 'user', 'empower']",set(),N
75,The Office believes education is the key to empowering individuals to protect   their privacy online.,"['offic', 'believ', 'educ', 'key', 'empow', 'individu', 'protect', 'privaci', 'onlin']",set(),N
76,We consider this also extends to cyber safety.,"['consid', 'also', 'extend', 'cyber', 'safeti']",{'cyber'},Y
77,People of all  ages need to be equipped with the necessary cyber safety skills to safely navigate  the online environment.,"['peopl', 'age', 'need', 'equip', 'necessari', 'cyber', 'safeti', 'skill', 'safe', 'navig', 'onlin', 'environ']",{'cyber'},Y
78,The Privacy Commissioner has a statutory function to  promote the protection of individual’s privacy by undertaking educational  programs either solely or in co-operation with other parties.7    19.,"['privaci', 'commission', 'statutori', 'function', 'promot', 'protect', 'individu', 'privaci', 'undertak', 'educ', 'program', 'either', 'sole']",set(),N
79,"For example, the Office promotes secure and safe online behaviour and secure   information exchange by advising on social networking, online privacy tools and  internet privacy.8   Much of this advice for individuals is provided in a series of  ‘frequently asked questions’ and is designed to be easily accessible.","['exampl', 'offic', 'promot', 'secur', 'safe', 'onlin', 'behaviour', 'secur', 'inform', 'exchang', 'advis', 'social', 'network', 'onlin', 'privaci', 'tool', 'internet', 'much', 'advic', 'individu', 'provid', 'seri', 'frequent', 'ask', 'question', 'design', 'easili', 'access']","{'network', 'inform', 'internet', 'secur', 'access'}",Y
80,20.,[],set(),N
81,"In the Office’s view, a range of measures are required to empower individuals to   protect themselves in online environments and are essential to promoting  effective privacy and cyber safety.","['offic', 'view', 'rang', 'measur', 'requir', 'empow', 'individu', 'protect', 'onlin', 'environ', 'essenti', 'promot', 'effect', 'privaci', 'cyber', 'safeti']","{'measur', 'cyber', 'requir'}",Y
82,"These measures can include promoting  education and awareness of the:                                                     7 See section 27(1)(m) of the Privacy Act   8 For more information see following links to the Office’s website in regards to: FAQs on  social networking  http://www.privacy.gov.au/faq/individuals#social_networking, Online  Privacy Tools http://www.privacy.gov.au/topics/technologies/security, and Protecting  your privacy on the internet http://www.privacy.gov.au/topics/technologies/privacy      Submission to the Joint Select Committee on Cyber Safety – Inquiry into Cyber Safety     6   Office of the Privacy Commissioner   ?","['measur', 'includ', 'promot', 'educ', 'awar', 'see', 'section', 'privaci', 'act', 'inform', 'see', 'follow', 'link', 'offic', 'websit', 'regard', 'faq', 'social', 'network', 'http', 'onlin', 'privaci', 'tool', 'http', 'protect', 'privaci', 'internet', 'http', 'submiss', 'joint', 'select', 'committe', 'cyber', 'safeti', 'inquiri', 'cyber', 'safeti', 'offic', 'privaci', 'commission']","{'network', 'inform', 'internet', 'measur', 'cyber', 'includ'}",Y
83,risks posed by various ICT environments and interactions   ?,"['risk', 'pose', 'variou', 'ict', 'environ', 'interact']",set(),N
84,"measures that can be taken to mitigate risk, whether through technology   or individual behaviour   ?","['measur', 'taken', 'mitig', 'risk', 'whether', 'technolog', 'individu', 'behaviour']","{'measur', 'technolog'}",Y
85,remedies available should something go wrong   21.,"['remedi', 'avail', 'someth', 'go', 'wrong']",set(),N
86,Children and young people can potentially be exposed to the same range of risks   online as older people but may be more vulnerable to online risks.,"['children', 'young', 'peopl', 'potenti', 'expos', 'rang', 'risk', 'onlin', 'older', 'peopl', 'may', 'vulner', 'onlin', 'risk']",set(),N
87,"Recognising  this, the Office has created some materials targeted specifically towards young  people.","['recognis', 'offic', 'creat', 'materi', 'target', 'specif', 'toward', 'young', 'peopl']",set(),N
88,22.,[],set(),N
89,"In particular, we have developed a Youth Portal, released during Privacy   Awareness Week 2009 which allows young people to learn about current privacy  issues.","['particular', 'develop', 'youth', 'portal', 'releas', 'privaci', 'awar', 'week', 'allow', 'young', 'peopl', 'learn', 'current', 'privaci', 'issu']",{'develop'},Y
90,"The portal includes Private i- Your Ultimate Privacy Survival Guide and a  short animated video, Think Before You Upload (a joint initiative of the Asia Pacific  Privacy Authorities).","['portal', 'includ', 'privat', 'ultim', 'privaci', 'surviv', 'guid', 'short', 'anim', 'video', 'think', 'upload', 'joint', 'initi', 'asia', 'pacif', 'privaci', 'author']",{'includ'},Y
91,23.,[],set(),N
92,"These publications highlight the possible risks of using online technologies such   as social networking and gaming sites and suggest how young people may  protect their personal information when accessing these technologies.9 Further,  they seek to build awareness of the Office and its website as a resource for young  people, including material that sets out their privacy rights and how to exercise  them10.","['public', 'highlight', 'possibl', 'risk', 'use', 'onlin', 'technolog', 'social', 'network', 'game', 'site', 'suggest', 'young', 'peopl', 'may', 'protect', 'person', 'inform', 'access', 'seek', 'build', 'awar', 'offic', 'websit', 'resourc', 'young', 'peopl', 'includ', 'materi', 'set', 'privaci', 'right', 'exercis']","{'network', 'inform', 'technolog', 'includ', 'access'}",Y
93,"In our view, whilst regulatory approaches can help to control  inappropriate online behaviours, legislative mechanisms are not always an  effective response to regulating online risks.","['view', 'whilst', 'regulatori', 'approach', 'help', 'control', 'inappropri', 'onlin', 'behaviour', 'legisl', 'mechan', 'alway', 'effect', 'respons', 'regul', 'onlin', 'risk']",{'control'},Y
94,We consider that education is key to  helping children and young people gain lifelong cyber safety skills and develop  respect for privacy.,"['consid', 'educ', 'key', 'help', 'children', 'young', 'peopl', 'gain', 'lifelong', 'cyber', 'safeti', 'skill', 'develop', 'respect', 'privaci']","{'develop', 'cyber'}",Y
95,Our Office would generally be supportive and would  welcome involvement in any future educational activities.,"['offic', 'would', 'gener', 'support', 'would', 'welcom', 'involv', 'futur', 'educ', 'activ']",set(),N
96,Cross-jurisdictional co-operation   24.,[],set(),N
97,Cyber safety is a national problem and an important way to minimise cyber   safety risks is to adopt a coordinated approach across portfolios and jurisdictions.,"['cyber', 'safeti', 'nation', 'problem', 'import', 'way', 'minimis', 'cyber', 'safeti', 'risk', 'adopt', 'coordin', 'approach', 'across', 'portfolio', 'jurisdict']",{'cyber'},Y
98,"Cross-portfolio co-operation enables agencies specialised in particular areas to  collectively consider different aspects of information communications technology  initiatives and their associated privacy and security risks, and to develop an  appropriate responses.","['enabl', 'agenc', 'specialis', 'particular', 'area', 'collect', 'consid', 'differ', 'aspect', 'inform', 'commun', 'technolog', 'initi', 'associ', 'privaci', 'secur', 'risk', 'develop', 'appropri', 'respons']","{'secur', 'develop', 'inform', 'technolog'}",Y
99,Ensuring that various education and awareness programs  are complementary and co-ordinated is key to promoting an empowered  community.,"['ensur', 'variou', 'educ', 'awar', 'program', 'complementari', 'key', 'promot', 'empow', 'commun']",set(),N
100,9 See http://www.privacyawarenessweek.org/topics/youth/index.html    10 See http://www.privacy.gov.au/privacy_rights/complaints/index.html      Submission to the Joint Select Committee on Cyber Safety – Inquiry into Cyber Safety     7   Office of the Privacy Commissioner   25.,"['see', 'http', 'see', 'http', 'submiss', 'joint', 'select', 'committe', 'cyber', 'safeti', 'inquiri', 'cyber', 'safeti', 'offic', 'privaci', 'commission']",{'cyber'},Y
101,"As part of this year's Privacy Awareness Week, the Office partnered with   Department of Broadband, Communications and the Digital Economy (DBCDE),  as well as the Australian Communications and Media Authority, to promote key  messages that are of common concern.","['part', 'year', 'privaci', 'awar', 'week', 'offic', 'partner', 'depart', 'broadband', 'commun', 'digit', 'economi', 'dbcde', 'well', 'australian', 'commun', 'media', 'author', 'promot', 'key', 'messag', 'common', 'concern']",set(),N
102,"In particular, to encourage Australians to  think about privacy and cyber security when using mobile phones a pocket-sized  quick reference guide titled Mobilise Your Mobile Phone Privacy11 was produced.","['particular', 'encourag', 'australian', 'think', 'privaci', 'cyber', 'secur', 'use', 'mobil', 'phone', 'quick', 'refer', 'guid', 'titl', 'mobilis', 'mobil', 'phone', 'produc']","{'secur', 'cyber'}",Y
103,"The guide gives mobile users ten simple, easy to understand tips for protecting  their privacy and security when using their mobile phones.","['guid', 'give', 'mobil', 'user', 'ten', 'simpl', 'easi', 'understand', 'tip', 'protect', 'privaci', 'secur', 'use', 'mobil', 'phone']",{'secur'},Y
104,26.,[],set(),N
105,"In our view, a range of initiatives and channels are required to ensure an effective  response to cyber safety issues.","['view', 'rang', 'initi', 'channel', 'requir', 'ensur', 'effect', 'respons', 'cyber', 'safeti', 'issu']","{'cyber', 'requir'}",Y
106,"For this reason, the Office has been supportive of  the cyber safety and e-security activities undertaken by Government agencies.","['reason', 'offic', 'support', 'cyber', 'safeti', 'activ', 'undertaken', 'govern', 'agenc']",{'cyber'},Y
107,"For example, the e-security education and training materials developed by the  DBCDE,12 as well work done by NetAlert,13 and resources such as  www.staysmartonline.gov.au and www.cybersmartkids.com.au (provided by the  Australian Communications and Media Association).","['exampl', 'educ', 'train', 'materi', 'develop', 'well', 'work', 'done', 'resourc', 'provid', 'australian', 'commun', 'media', 'associ']","{'work', 'develop'}",Y
108,"A further example is the  National Cyber Security Awareness Week, an initiative of DBCDE’s ‘Stay Smart  Online’ program.","['exampl', 'nation', 'cyber', 'secur', 'awar', 'week', 'initi', 'dbcde', 'stay', 'smart', 'onlin', 'program']","{'secur', 'cyber'}",Y
109,"This event is a collaborative effort between government,  industry and community groups, which urges both organisations and  individuals to be aware of e-security risks and how to interact securely online.14   27.","['event', 'collabor', 'effort', 'govern', 'industri', 'commun', 'group', 'urg', 'organis', 'individu', 'awar', 'risk', 'interact', 'secur']","{'secur', 'industri', 'group'}",Y
110,The Office believes that there is also a need to ensure a consistent and   collaborative approach to cyber safety across different levels of government.,"['offic', 'believ', 'also', 'need', 'ensur', 'consist', 'collabor', 'approach', 'cyber', 'safeti', 'across', 'differ', 'level', 'govern']",{'cyber'},Y
111,"In  our view, appropriate forums for such initiatives could be inter-jurisdictional  forums, such as the Privacy Authorities Australia (PAA) forum.","['view', 'appropri', 'forum', 'initi', 'could', 'forum', 'privaci', 'author', 'australia', 'paa', 'forum']",set(),N
