No.,Sentence,StemWords,MatchWords,Use
13,"For further measures to reduce cyber risks, consult the Framework for Improving Critical Infrastructure  Cybersecurity by the National Institute of Standards and Technology (NIST) and the American Water  Works Association’s (AWWA’s) Cybersecurity Guidance and Tool.","['measur', 'reduc', 'cyber', 'risk', 'consult', 'framework', 'improv', 'critic', 'infrastructur', 'cybersecur', 'nation', 'institut', 'standard', 'technolog', 'nist', 'american', 'water', 'work', 'associ', 'awwa', 'cybersecur', 'guidanc', 'tool']","{'work', 'technolog', 'standard', 'measur', 'cyber', 'cybersecur'}",Y
14,"The NIST Cybersecurity Framework is  a set of voluntary practices, standards, and guidelines created to help critical infrastructure owners and  operators manage cyber risks.","['nist', 'cybersecur', 'framework', 'set', 'voluntari', 'practic', 'standard', 'guidelin', 'creat', 'help', 'critic', 'infrastructur', 'owner', 'oper', 'manag', 'cyber', 'risk']","{'standard', 'practic', 'manag', 'cyber', 'cybersecur'}",Y
15,The AWWA Guidance and Tool is a sector-specific approach for adopting  the NIST Cybersecurity Framework.,"['awwa', 'guidanc', 'tool', 'approach', 'adopt', 'nist', 'cybersecur', 'framework']",{'cybersecur'},Y
16,"Also, download WaterISAC’s Cybersecurity Resource Guide for more information on key resources to  help water and wastewater utilities and the government agencies that support them mitigate risks and  resolve vulnerabilities.","['also', 'download', 'waterisac', 'cybersecur', 'resourc', 'guid', 'inform', 'key', 'resourc', 'help', 'water', 'wastewat', 'util', 'govern', 'agenc', 'support', 'mitig', 'risk', 'resolv', 'vulner']","{'inform', 'waterisac', 'cybersecur'}",Y
17,WaterISAC     June 2015   10 Basic Cybersecurity Measures   1   1)  Maintain an Accurate Inventory of Control System Devices and Eliminate Any Exposure of   this Equipment to External Networks   Never allow any machine on the control network to talk directly to a machine on the business  network or on the Internet.,"['waterisac', 'june', 'basic', 'cybersecur', 'measur', 'maintain', 'accur', 'inventori', 'control', 'system', 'devic', 'elimin', 'exposur', 'equip', 'extern', 'network', 'never', 'allow', 'machin', 'control', 'network', 'talk', 'directli', 'machin', 'busi', 'network', 'internet']","{'control', 'waterisac', 'network', 'internet', 'measur', 'devic', 'cybersecur'}",Y
18,"Although some organizations’ industrial control systems may not  directly face the Internet, a connection still exists if those systems are connected to a part of the  network – such as the corporate side – that has a communications channel to external (non- trusted) resources (i.e., to the Internet).","['although', 'organ', 'industri', 'control', 'system', 'may', 'directli', 'face', 'internet', 'connect', 'still', 'exist', 'system', 'connect', 'part', 'network', 'corpor', 'side', 'commun', 'channel', 'extern', 'trust', 'resourc', 'internet']","{'industri', 'control', 'network', 'internet', 'organ'}",Y
19,"Organizations may not realize this connection exists, but a persistent cyber threat actor can find  such pathways and use them to access and exploit industrial control systems to attempt to create a  physical consequence.","['organ', 'may', 'realiz', 'connect', 'exist', 'persist', 'cyber', 'threat', 'actor', 'find', 'pathway', 'use', 'access', 'exploit', 'industri', 'control', 'system', 'attempt', 'creat', 'physic', 'consequ']","{'industri', 'control', 'cyber', 'organ', 'access'}",Y
20,"Therefore, organizations are encouraged to conduct thorough assessments  of their systems, including the corporate enterprise segments, to determine where pathways exist.","['therefor', 'organ', 'encourag', 'conduct', 'thorough', 'assess', 'system', 'includ', 'corpor', 'enterpris', 'segment', 'determin', 'pathway', 'exist']","{'organ', 'includ'}",Y
21,Any channels between devices on the control system and equipment on other networks should be  eliminated to reduce network vulnerabilities.,"['channel', 'devic', 'control', 'system', 'equip', 'network', 'elimin', 'reduc', 'network', 'vulner']","{'network', 'control', 'devic'}",Y
22,ICS-ALERT-12-046-01A Increasing Threat to Industrial Control Systems (ICS-CERT)  ICS-ALERT-11-343-01A Control System Internet Accessibility (ICS-CERT)   ?,"['increas', 'threat', 'industri', 'control', 'system', 'control', 'system', 'internet', 'access']","{'internet', 'industri', 'control', 'access'}",Y
23,?,[],set(),N
24,?,[],set(),N
25,"Targeted Cyber Intrusion Detection and Mitigation Strategies (ICS-CERT)      2)  Implement Network Segmentation and Apply Firewalls   Network segmentation entails classifying and categorizing IT assets, data, and personnel into  specific groups, and then restricting access to these groups.","['target', 'cyber', 'intrus', 'detect', 'mitig', 'strategi', 'implement', 'network', 'segment', 'appli', 'firewal', 'network', 'segment', 'entail', 'classifi', 'categor', 'asset', 'data', 'personnel', 'specif', 'group', 'restrict', 'access', 'group']","{'group', 'network', 'implement', 'cyber', 'access'}",Y
26,"By placing resources into different  areas of a network, a compromise of one device or sector cannot translate into the exploitation of  the entire system.","['place', 'resourc', 'differ', 'area', 'network', 'compromis', 'one', 'devic', 'sector', 'translat', 'exploit', 'entir', 'system']","{'network', 'devic'}",Y
27,"Otherwise, cyber threat actors would be able to exploit any vulnerability within  an organization’s system – the “weakest chain in the link” – to gain entry and move laterally  throughout a network and access sensitive equipment and data.","['otherwis', 'cyber', 'threat', 'actor', 'would', 'abl', 'exploit', 'vulner', 'within', 'organ', 'system', 'weakest', 'chain', 'link', 'gain', 'entri', 'move', 'later', 'throughout', 'network', 'access', 'sensit', 'equip', 'data']","{'organ', 'cyber', 'access', 'network'}",Y
28,"Given the rise of the “Internet of  Things” – whereby many previously non-Internet connected devices, such as video cameras, are  now linked to systems and the web – the importance of segmenting networks is greater than ever.","['given', 'rise', 'internet', 'thing', 'wherebi', 'mani', 'previous', 'connect', 'devic', 'video', 'camera', 'link', 'system', 'web', 'import', 'segment', 'network', 'greater', 'ever']","{'internet', 'network', 'devic'}",Y
29,"Access to network areas can be restricted by isolating them entirely from one another, which is  optimal in the case of industrial control systems (as described in recommendation #1 above), or by  implementing firewalls.","['access', 'network', 'area', 'restrict', 'isol', 'entir', 'one', 'anoth', 'optim', 'case', 'industri', 'control', 'system', 'describ', 'recommend', 'implement', 'firewal']","{'industri', 'control', 'network', 'implement', 'access'}",Y
30,A firewall is a software program or hardware device that filters the inbound  and outbound traffic between different parts of a network or between a network and the Internet.,"['firewal', 'softwar', 'program', 'hardwar', 'devic', 'filter', 'inbound', 'outbound', 'traffic', 'differ', 'part', 'network', 'network', 'internet']","{'internet', 'network', 'devic'}",Y
31,"For connections that face the Internet, a firewall can be set up to filter incoming and outgoing  information.","['connect', 'face', 'internet', 'firewal', 'set', 'filter', 'incom', 'outgo', 'inform']","{'internet', 'inform'}",Y
32,"By reducing the number of pathways into and within your networks and by implementing  security protocols on the pathways that do exist, it is much more difficult for a threat to enter your  system and gain access to other areas.","['reduc', 'number', 'pathway', 'within', 'network', 'implement', 'secur', 'protocol', 'pathway', 'exist', 'much', 'difficult', 'threat', 'enter', 'system', 'gain', 'access', 'area']","{'secur', 'implement', 'network', 'access'}",Y
33,Creating network boundaries and segments empowers an organization to enforce both detective and  protective controls within its infrastructure.,"['creat', 'network', 'boundari', 'segment', 'empow', 'organ', 'enforc', 'detect', 'protect', 'control', 'within', 'infrastructur']","{'organ', 'control', 'network'}",Y
34,"The capability to monitor, restrict, and govern  communication flows yields to a practical capability to baseline network traffic (especially traffic  traversing a network boundary), and identify anomalous or suspicious communication flows.","['capabl', 'monitor', 'restrict', 'govern', 'commun', 'flow', 'yield', 'practic', 'capabl', 'baselin', 'network', 'traffic', 'especi', 'traffic', 'travers', 'network', 'boundari', 'identifi', 'anomal', 'suspici', 'commun', 'flow']","{'practic', 'network'}",Y
35,"WaterISAC     June 2015   10 Basic Cybersecurity Measures   2   These boundaries also provide a means to practically detect potential lateral movement, network  footprinting and enumeration, and device communications attempting to traverse from one zone to  another.","['waterisac', 'june', 'basic', 'cybersecur', 'measur', 'boundari', 'also', 'provid', 'mean', 'practic', 'detect', 'potenti', 'later', 'movement', 'network', 'footprint', 'enumer', 'devic', 'commun', 'attempt', 'travers', 'one', 'zone', 'anoth']","{'network', 'waterisac', 'practic', 'measur', 'devic', 'cybersecur'}",Y
36,?,[],set(),N
37,Improving Industrial Control Systems Cybersecurity with Defense-In-Depth Strategies (ICS- CERT)   ?,"['improv', 'industri', 'control', 'system', 'cybersecur', 'strategi', 'cert']","{'industri', 'control', 'cybersecur'}",Y
38,Why You Need to Segment Your Network for Security (CSO)  ?,"['need', 'segment', 'network', 'secur', 'cso']","{'secur', 'network'}",Y
39,Firewall Deployment for SCADA and Process Control Networks (UK Centre for the   Protection of National Infrastructure via ICS-CERT)   ?,"['firewal', 'deploy', 'scada', 'process', 'control', 'network', 'uk', 'centr', 'protect', 'nation', 'infrastructur', 'via']","{'control', 'network'}",Y
40,Beginners Guide to Firewalls: A Non-Technical Guide (MS-ISAC)  ?,"['beginn', 'guid', 'firewal', 'guid']",set(),N
41,"Guide to Industrial Control Systems Security – Special Publication 800-82 (NIST)      3)  Use Secure Remote Access Methods   The ability to remotely connect to a network has added a great deal of convenience for end users,  but a secure access method, such as a Virtual Private Network (VPN), should be used if remote  access is required.","['guid', 'industri', 'control', 'system', 'secur', 'special', 'public', 'nist', 'use', 'secur', 'remot', 'access', 'method', 'abil', 'remot', 'connect', 'network', 'ad', 'great', 'deal', 'conveni', 'end', 'user', 'secur', 'access', 'method', 'virtual', 'privat', 'network', 'vpn', 'use', 'remot', 'access', 'requir']","{'industri', 'network', 'control', 'requir', 'secur', 'access'}",Y
42,A VPN is an encrypted data channel for securely sending and receiving data via  public IT infrastructure (such as the Internet).,"['vpn', 'encrypt', 'data', 'channel', 'secur', 'send', 'receiv', 'data', 'via', 'public', 'infrastructur', 'internet']","{'internet', 'secur'}",Y
43,"Through a VPN, users are able to remotely access  internal resources like files, printers, databases, or websites as if directly connected to the network.","['vpn', 'user', 'abl', 'remot', 'access', 'intern', 'resourc', 'like', 'file', 'printer', 'databas', 'websit', 'directli', 'connect', 'network']","{'network', 'intern', 'access'}",Y
44,This remote access can further be hardened by reducing the number of Internet Protocol (IP)  addresses that can access it by utilizing network devices and/or firewalls to specific IP addresses  and/or ranges and from within the U.S.,"['remot', 'access', 'harden', 'reduc', 'number', 'internet', 'protocol', 'ip', 'address', 'access', 'util', 'network', 'devic', 'firewal', 'specif', 'ip', 'address', 'rang', 'within']","{'internet', 'network', 'devic', 'access'}",Y
45,Note that a VPN is only as secure as the devices connected  to it.,"['note', 'vpn', 'secur', 'devic', 'connect']","{'secur', 'devic'}",Y
46,"A laptop computer infected with malware can introduce those vulnerabilities into the network,  leading to additional infections and negating the security of the VPN.","['laptop', 'comput', 'infect', 'malwar', 'introduc', 'vulner', 'network', 'lead', 'addit', 'infect', 'negat', 'secur', 'vpn']","{'secur', 'network'}",Y
47,?,[],set(),N
48,Configuring and Managing Remote Access for Industrial Control Systems (ICS-CERT)  ?,"['configur', 'manag', 'remot', 'access', 'industri', 'control', 'system']","{'industri', 'manag', 'control', 'access'}",Y
49,Virtual Private Networking: An Overview (Microsoft)      4)  Establish Role-Based Access Controls and Implement System Logging   Role-based access control grants or denies access to network resources based on job functions.,"['virtual', 'privat', 'network', 'overview', 'microsoft', 'establish', 'access', 'control', 'implement', 'system', 'log', 'access', 'control', 'grant', 'deni', 'access', 'network', 'resourc', 'base', 'job', 'function']","{'control', 'network', 'access', 'implement'}",Y
50,This  limits the ability of individual users – or attackers – to reach files or parts of the system they  shouldn’t access.,"['limit', 'abil', 'individu', 'user', 'attack', 'reach', 'file', 'part', 'system', 'access']",{'access'},Y
51,"For example, SCADA system operators likely do not need access to the billing  department or certain administrative files.","['exampl', 'scada', 'system', 'oper', 'like', 'need', 'access', 'bill', 'depart', 'certain', 'administr', 'file']",{'access'},Y
52,"Therefore, define the permissions based on the level of  access each job function needs to perform its duties, and work with human resources to implement  standard operating  procedures to remove network access of former employees and contractors.","['therefor', 'defin', 'permiss', 'base', 'level', 'access', 'job', 'function', 'need', 'perform', 'duti', 'work', 'human', 'resourc', 'implement', 'standard', 'oper', 'procedur', 'remov', 'network', 'access', 'former', 'employe', 'contractor']","{'work', 'network', 'standard', 'implement', 'access'}",Y
53,"In  addition, limiting employee permissions through role-based access controls can facilitate tracking  network intrusions or suspicious activities during an audit.","['addit', 'limit', 'employe', 'permiss', 'access', 'control', 'facilit', 'track', 'network', 'intrus', 'suspici', 'activ', 'audit']","{'network', 'control', 'access'}",Y
54,Implementing a logging capability allows for the monitoring of system activity.,"['implement', 'log', 'capabl', 'allow', 'monitor', 'system', 'activ']",{'implement'},Y
55,"This enables  organizations to conduct thorough root cause analyses to find the sources of issues in the system,  which may have been the activities of an employee or an outsider.","['enabl', 'organ', 'conduct', 'thorough', 'root', 'caus', 'analys', 'find', 'sourc', 'issu', 'system', 'may', 'activ', 'employe', 'outsid']",{'organ'},Y
56,"Monitoring network traffic also  allows organizations to determine if a user is making unauthorized actions or if an outsider is in the  system, which provides an opportunity to intervene before problems are manifested.","['monitor', 'network', 'traffic', 'also', 'allow', 'organ', 'determin', 'user', 'make', 'unauthor', 'action', 'outsid', 'system', 'provid', 'opportun', 'interven', 'problem', 'manifest']","{'organ', 'network'}",Y
57,WaterISAC     June 2015   10 Basic Cybersecurity Measures   3   ?,"['waterisac', 'june', 'basic', 'cybersecur', 'measur']","{'measur', 'waterisac', 'cybersecur'}",Y
58,An Introduction to Role Based Access Control (NIST)  ?,"['introduct', 'role', 'base', 'access', 'control', 'nist']","{'control', 'access'}",Y
59,Extending Role Based Access Control (SANS Institute)  ?,"['extend', 'role', 'base', 'access', 'control', 'san', 'institut']","{'control', 'access'}",Y
60,"Targeted Cyber Intrusion Detection and Mitigation Strategies (ICS-CERT)      5)  Use Only Strong Passwords, Change Default Passwords, and Consider Other Access   Controls   Use strong passwords to keep your systems and information secure, and have different passwords  for different  accounts.","['target', 'cyber', 'intrus', 'detect', 'mitig', 'strategi', 'use', 'strong', 'password', 'chang', 'default', 'password', 'consid', 'access', 'control', 'use', 'strong', 'password', 'keep', 'system', 'inform', 'secur', 'differ', 'password', 'differ', 'account']","{'control', 'inform', 'cyber', 'secur', 'access'}",Y
61,"Hackers can use readily available software tools to try millions of character  combinations to attempt an unauthorized login – this is called a “brute force attack.” Passwords  should have at least eight characters, but longer passwords are stronger, because of the greater  number of characters to guess.","['hacker', 'use', 'readili', 'avail', 'softwar', 'tool', 'tri', 'million', 'charact', 'combin', 'attempt', 'unauthor', 'login', 'call', 'brute', 'forc', 'password', 'least', 'eight', 'charact', 'longer', 'password', 'stronger', 'greater', 'number', 'charact', 'guess']",set(),N
62,"Also, include uppercase and lowercase letters, numerals, and special  characters.","['also', 'includ', 'uppercas', 'lowercas', 'letter', 'numer', 'special', 'charact']",{'includ'},Y
63,"Change all default passwords upon installation of new software, particularly for  administrator accounts and control system devices, and regularly thereafter.","['chang', 'default', 'password', 'upon', 'instal', 'new', 'softwar', 'particularli', 'administr', 'account', 'control', 'system', 'devic', 'regularli', 'thereaft']","{'control', 'devic'}",Y
64,"Implement other  password security features, such as an account lock-out that activates when too many incorrect  passwords have been entered.","['implement', 'password', 'secur', 'featur', 'account', 'activ', 'mani', 'incorrect', 'password', 'enter']","{'secur', 'implement'}",Y
65,"Organizations may also consider requiring multi-factor  authentication, which entails users verifying their identities – via codes sent to devices they  previously registered – whenever they attempt to sign-in.","['organ', 'may', 'also', 'consid', 'requir', 'authent', 'entail', 'user', 'verifi', 'ident', 'via', 'code', 'sent', 'devic', 'previous', 'regist', 'whenev', 'attempt']","{'organ', 'devic', 'requir'}",Y
66,?,[],set(),N
67,Choosing and Protecting Passwords (US-CERT)  ?,"['choos', 'protect', 'password']",set(),N
68,Supplementing Passwords (US-CERT)  ?,"['supplement', 'password']",set(),N
69,Check Your Password – Is it Strong?,"['check', 'password', 'strong']",set(),N
70,(Microsoft)      6)  Maintain Awareness of Vulnerabilities and Implement Necessary Patches and Updates   Most vendors work diligently to develop patches for identified vulnerabilities.,"['microsoft', 'maintain', 'awar', 'vulner', 'implement', 'necessari', 'patch', 'updat', 'vendor', 'work', 'dilig', 'develop', 'patch', 'identifi', 'vulner']","{'work', 'implement', 'develop'}",Y
71,"But even after patches  and updates have been released, many systems remain vulnerable because organizations are either  unaware of or choose to not implement these fixes.","['even', 'patch', 'updat', 'releas', 'mani', 'system', 'remain', 'vulner', 'organ', 'either', 'unawar', 'choos', 'implement', 'fix']","{'organ', 'implement'}",Y
72,"In its 2015 Data Breach Investigations Report,  Verizon observes that many breaches are enabled by not addressing these known vulnerabilities,  noting that 99.9% of exploited vulnerabilities were compromised more than a year after public  disclosure of the issue.","['data', 'breach', 'investig', 'report', 'verizon', 'observ', 'mani', 'breach', 'enabl', 'address', 'known', 'vulner', 'note', 'exploit', 'vulner', 'compromis', 'year', 'public', 'disclosur', 'issu']",set(),N
73,"Moreover, Cisco’s 2015 Annual Security Report points out that 40% of CISOs  interviewed in a survey indicated they did not have system patching programs in place.","['moreov', 'cisco', 'annual', 'secur', 'report', 'point', 'ciso', 'interview', 'survey', 'indic', 'system', 'patch', 'program', 'place']",{'secur'},Y
74,These  unpatched vulnerabilities amount to a “low-hanging fruit” that cyber criminals can easily take  advantage of.,"['unpatch', 'vulner', 'amount', 'fruit', 'cyber', 'crimin', 'easili', 'take', 'advantag']",{'cyber'},Y
75,"To protect one’s organization from these opportunistic attacks, a system of monitoring for and  applying system patches and updates should be implemented.","['protect', 'one', 'organ', 'opportunist', 'attack', 'system', 'monitor', 'appli', 'system', 'patch', 'updat', 'implement']","{'organ', 'implement'}",Y
76,"WaterISAC regularly posts  information on vulnerabilities and patches, which it receives from its partners at the U.S.  Department of Homeland Security’s ICS-CERT and United States Computer Emergency Readiness  Team (US-CERT), other ISACs, and cybersecurity firms, among others.","['waterisac', 'regularli', 'post', 'inform', 'vulner', 'patch', 'receiv', 'partner', 'depart', 'homeland', 'secur', 'unit', 'state', 'comput', 'emerg', 'readi', 'team', 'isac', 'cybersecur', 'firm', 'among', 'other']","{'secur', 'inform', 'waterisac', 'cybersecur'}",Y
77,"Where possible, organizations  should also consider setting systems and software to auto-update to avoid missing critical updates.","['possibl', 'organ', 'also', 'consid', 'set', 'system', 'softwar', 'avoid', 'miss', 'critic', 'updat']",{'organ'},Y
78,These updates are designed to fix known vulnerabilities and are encouraged for any Internet- connected device.,"['updat', 'design', 'fix', 'known', 'vulner', 'encourag', 'connect', 'devic']",{'devic'},Y
79,?,[],set(),N
80,Recommended Practice for Patch Management of Control Systems (ICS-CERT)   WaterISAC     June 2015   10 Basic Cybersecurity Measures   4   ?,"['recommend', 'practic', 'patch', 'manag', 'control', 'system', 'waterisac', 'june', 'basic', 'cybersecur', 'measur']","{'control', 'waterisac', 'practic', 'manag', 'measur', 'cybersecur'}",Y
81,Software Update Management Guidelines (Microsoft)  ?,"['softwar', 'updat', 'manag', 'guidelin', 'microsoft']",{'manag'},Y
82,"Index of Advisories by Vendor (ICS-CERT)     7)  Develop and Enforce Policies on Mobile Devices   The proliferation of laptops, tablets, smartphones, and other mobile devices in the workplace  presents significant security challenges.","['index', 'advisori', 'vendor', 'develop', 'enforc', 'polici', 'mobil', 'devic', 'prolifer', 'laptop', 'tablet', 'smartphon', 'mobil', 'devic', 'workplac', 'present', 'signific', 'secur', 'challeng']","{'secur', 'develop', 'devic'}",Y
83,"The mobile nature of these devices means they are  potentially exposed to external, compromised applications and networks and malicious actors.","['mobil', 'natur', 'devic', 'mean', 'potenti', 'expos', 'extern', 'compromis', 'applic', 'network', 'malici', 'actor']","{'network', 'devic'}",Y
84,"Further contributing to this challenge is the increasing trend of organizations allowing employees  to use their personal electronic devices for work purposes, known as the “Bring Your Own Device  (BYOD)” phenomenon.","['contribut', 'challeng', 'increas', 'trend', 'organ', 'allow', 'employe', 'use', 'person', 'electron', 'devic', 'work', 'purpos', 'known', 'bring', 'devic', 'byod', 'phenomenon']","{'organ', 'work', 'devic'}",Y
85,"Therefore, it’s important to develop policies on the reasonable limits of mobile devices in your  office and on your networks.","['therefor', 'import', 'develop', 'polici', 'reason', 'limit', 'mobil', 'devic', 'offic', 'network']","{'network', 'develop', 'devic'}",Y
86,"These measures should be strictly enforced for all employees, as well  as for contractors.","['measur', 'strictli', 'enforc', 'employe', 'well', 'contractor']",{'measur'},Y
87,Devices should also be password protected to ensure only authorized users can  log-in.,"['devic', 'also', 'password', 'protect', 'ensur', 'author', 'user']",{'devic'},Y
88,"Otherwise, an unauthorized user can gain access to restricted networks and files using an  authorized user’s device.","['otherwis', 'unauthor', 'user', 'gain', 'access', 'restrict', 'network', 'file', 'use', 'author', 'user', 'devic']","{'network', 'devic', 'access'}",Y
89,"Similarly, employees should avoid or be cautious about using devices that  do not belong to them as they cannot be sure these are properly protected or comply with  established policy.","['similarli', 'employe', 'avoid', 'cautiou', 'use', 'devic', 'belong', 'sure', 'properli', 'protect', 'compli', 'establish', 'polici']",{'devic'},Y
90,"Such devices may actually be infected, and using them could put the information  and networks you access at risk.","['devic', 'may', 'actual', 'infect', 'use', 'could', 'put', 'inform', 'network', 'access', 'risk']","{'access', 'network', 'inform', 'devic'}",Y
91,?,[],set(),N
92,Cybersecurity for Electronic Devices (US-CERT)  ?,"['cybersecur', 'electron', 'devic']","{'devic', 'cybersecur'}",Y
93,Guidelines on Cell Phone and PDA Security (NIST)  ?,"['guidelin', 'cell', 'phone', 'pda', 'secur', 'nist']",{'secur'},Y
94,"Bring Your Own Device (BYOD) Design Considerations Guide (Microsoft)      8)  Implement an Employee Cybersecurity Training Program   Cybersecurity for critical infrastructure sectors that operate industrial control systems, such as the  water and wastewater sector, is extremely important given that these systems are increasingly  being targeted.","['bring', 'devic', 'byod', 'design', 'consider', 'guid', 'microsoft', 'implement', 'employe', 'cybersecur', 'train', 'program', 'cybersecur', 'critic', 'infrastructur', 'sector', 'oper', 'industri', 'control', 'system', 'water', 'wastewat', 'sector', 'extrem', 'import', 'given', 'system', 'increasingli', 'target']","{'industri', 'control', 'implement', 'devic', 'cybersecur'}",Y
95,The 2015 Dell Security Annual Threat Report reports a doubling of the number of  attacks against SCADA systems in 2014 as compared to 2013.,"['dell', 'secur', 'annual', 'threat', 'report', 'report', 'doubl', 'number', 'attack', 'scada', 'system', 'compar']",{'secur'},Y
96,"Like any security enterprise,  cybersecurity requires teamwork with all members of an organization playing a part in identifying  potential threats and vulnerabilities and bringing them to the attention of others.","['like', 'secur', 'enterpris', 'cybersecur', 'requir', 'teamwork', 'member', 'organ', 'play', 'part', 'identifi', 'potenti', 'threat', 'vulner', 'bring', 'attent', 'other']","{'secur', 'organ', 'cybersecur', 'requir'}",Y
