No.,Sentence,StemWords,MatchWords,Use
21,It  is  of  primary  interest  to  Web  administrators  who  must  implement and manage a secure and working Web presence that may also include e- commerce capabilities.,"['primari', 'interest', 'web', 'administr', 'must', 'implement', 'manag', 'secur', 'work', 'web', 'presenc', 'may', 'also', 'includ', 'commerc', 'capabl']","{'work', 'implement', 'manag', 'secur', 'includ'}",Y
22,"Source: ProsoftTraining Inc.    •  CWSP – Certi?ed Wireless Security Professional    This certi?cation recognizes individuals who can design, implement and manage wireless  LAN security.","['sourc', 'prosofttrain', 'cwsp', 'certi', 'ed', 'wireless', 'secur', 'profession', 'certi', 'cation', 'recogn', 'individu', 'design', 'implement', 'manag', 'wireless', 'lan', 'secur']","{'secur', 'implement', 'manag'}",Y
23,"To obtain this credential, candidates must ?rst acquire CWNA certi?cation  and  pass  one  exam.","['obtain', 'credenti', 'candid', 'must', 'rst', 'acquir', 'cwna', 'certi', 'cation', 'pass', 'one', 'exam']",set(),N
24,Planet3  Wireless  recommends  that  candidates  obtain  a  Security  Certi?ed  Program  certi?cation  or  the  Security+  certi?cation  before  taking  the  CWSP  course.,"['wireless', 'recommend', 'candid', 'obtain', 'secur', 'certi', 'ed', 'program', 'certi', 'cation', 'certi', 'cation', 'take', 'cwsp', 'cours']",{'secur'},Y
25,"Source: Planet3 Wireless    •  EWSCP – Enterprise and Web Security Certi?ed Professional    This certi?cation recognizes systems administrators, managers and IT support personnel,  among others, who are responsible for the security of enterprise-wide networks, VPNs  and Web communications.","['sourc', 'wireless', 'ewscp', 'enterpris', 'web', 'secur', 'certi', 'ed', 'profession', 'certi', 'cation', 'recogn', 'system', 'administr', 'manag', 'support', 'personnel', 'among', 'other', 'respons', 'secur', 'network', 'vpn', 'web', 'commun']","{'secur', 'manag', 'network'}",Y
26,"To obtain this cert, candidates must attend three core courses  and one elective course, and pass all associated exams.","['obtain', 'cert', 'candid', 'must', 'attend', 'three', 'core', 'cours', 'one', 'elect', 'cours', 'pass', 'associ', 'exam']",set(),N
27,Source: Learning Tree International    Page 3 of 13   •  GIAC – Global Information Assurance Certi?cation Program   This cert program seeks to identify individuals who can demonstrate knowledge of and  the  ability  to  manage  and  protect  important  information  systems  and  networks.,"['sourc', 'learn', 'tree', 'intern', 'page', 'giac', 'global', 'inform', 'assur', 'certi', 'cation', 'program', 'cert', 'program', 'seek', 'identifi', 'individu', 'demonstr', 'knowledg', 'abil', 'manag', 'protect', 'import', 'inform', 'system', 'network']","{'inform', 'manag', 'network', 'intern'}",Y
28,"The  SANS organization is well known for its timely, focused, and useful security information  and certi?cation program.","['san', 'organ', 'well', 'known', 'time', 'focus', 'use', 'secur', 'inform', 'certi', 'cation', 'program']","{'secur', 'organ', 'inform'}",Y
29,"A shining star on this landscape, the GIAC program aims at  serious,  full-time  security  professionals  responsible  for  designing,  implementing  and  maintaining a state-of-the-art security infrastructure that may include incident handling  and emergency response team management.","['shine', 'star', 'landscap', 'giac', 'program', 'aim', 'seriou', 'secur', 'profession', 'respons', 'design', 'implement', 'maintain', 'secur', 'infrastructur', 'may', 'includ', 'incid', 'handl', 'emerg', 'respons', 'team', 'manag']","{'secur', 'implement', 'manag', 'includ'}",Y
30,"Available intermediate certi?cations include  the following:   o  GIAC Auditing Wireless Networking (GAWN)   o  GIAC Certi?ed Firewall Analyst (GCFW)   o  GIAC Certi?ed Intrusion Analyst (GCIA)   o  GIAC Certi?ed ISO-17799 Specialist (G7799)   o  GIAC Certi?ed Incident Handler (GCIH)   o  GIAC Certi?ed Windows Security Administrator (GCWN)   o  GIAC Certi?ed UNIX Security Administrator (GCUX)   o  GIAC Security Leadership (GSLC)   o  GIAC IT Security Audit Essentials (GSAE)   o  GIAC Systems and Network Auditor (GSNA)   o  GIAC Certi?ed Security Consultant (GCSC)   Source: Global Information Assurance Certi?cation   •  NSCP – Network Security Certi?ed Professional   The  NSCP  demonstrates  the  ability  to  design  and  implement  organizational  security  strategies,  and  secure  the  network  perimeter  and  component  systems.","['avail', 'intermedi', 'certi', 'cation', 'includ', 'follow', 'giac', 'audit', 'wireless', 'network', 'gawn', 'giac', 'certi', 'ed', 'firewal', 'analyst', 'gcfw', 'giac', 'certi', 'ed', 'intrus', 'analyst', 'gcia', 'giac', 'certi', 'ed', 'specialist', 'giac', 'certi', 'ed', 'incid', 'handler', 'gcih', 'giac', 'certi', 'ed', 'window', 'secur', 'administr', 'gcwn', 'giac', 'certi', 'ed', 'unix', 'secur', 'administr', 'gcux', 'giac', 'secur', 'leadership', 'gslc', 'giac', 'secur', 'audit', 'essenti', 'gsae', 'giac', 'system', 'network', 'auditor', 'gsna', 'giac', 'certi', 'ed', 'secur', 'consult', 'gcsc', 'sourc', 'global', 'inform', 'assur', 'certi', 'cation', 'nscp', 'network', 'secur', 'certi', 'ed', 'profession', 'nscp', 'demonstr', 'abil', 'design', 'implement', 'organiz', 'secur', 'strategi', 'secur', 'network', 'perimet', 'compon', 'system']","{'network', 'inform', 'implement', 'secur', 'includ'}",Y
31,It  is  an  intermediate-level IT security certi?cation aimed at network or systems administrators  with heavy security responsibilities or those who work full-time on IT security matters.,"['secur', 'certi', 'cation', 'aim', 'network', 'system', 'administr', 'heavi', 'secur', 'respons', 'work', 'secur', 'matter']","{'secur', 'work', 'network'}",Y
32,"Source: Learning Tree International    •  SCNA – Security Certi?ed Network Architect   This is a mid- to senior-level security certi?cation that focuses on concepts, planning and  implementation  of  Private  Key  Infrastructure  and  biometric  authentication  and  identi?cation systems.","['sourc', 'learn', 'tree', 'intern', 'scna', 'secur', 'certi', 'ed', 'network', 'architect', 'secur', 'certi', 'cation', 'focus', 'concept', 'plan', 'implement', 'privat', 'key', 'infrastructur', 'biometr', 'authent', 'identi', 'cation', 'system']","{'secur', 'implement', 'network', 'intern'}",Y
33,Individuals who attain this certi?cation will be able to implement  either  or  both  of  these  technologies  within  organizations  or  as  consultants  to  such  organizations.,"['individu', 'attain', 'certi', 'cation', 'abl', 'implement', 'either', 'technolog', 'within', 'organ', 'consult', 'organ']","{'organ', 'implement', 'technolog'}",Y
34,"Source: Security Certi?ed Program    Page 4 of 13   GENERAL SECURITY - Advanced      •  AIS – Advanced Information Security Certi?cation   Security  University’s  AIS  program  combines  coverage  of  key  information  security  topics, tools and technologies with a hands-on, lab-oriented learning and testing program.","['sourc', 'secur', 'certi', 'ed', 'program', 'page', 'gener', 'secur', 'advanc', 'ai', 'advanc', 'inform', 'secur', 'certi', 'cation', 'secur', 'univers', 'ai', 'program', 'combin', 'coverag', 'key', 'inform', 'secur', 'topic', 'tool', 'technolog', 'learn', 'test', 'program']","{'secur', 'inform', 'technolog'}",Y
35,"To obtain AIS certi?cation, security professionals must complete eight courses, including  six tools-oriented classes on topics such as:   o  Network penetration testing   o  Firewalls and VPNs   o  Virus analysis, patch management and incident response   o  PKI   o  o  Anti-hacking    Intrusion detection and computer forensics    Two management classes on network security policy and architecture security are also  required.","['obtain', 'ai', 'certi', 'cation', 'secur', 'profession', 'must', 'complet', 'eight', 'cours', 'includ', 'six', 'class', 'topic', 'network', 'penetr', 'test', 'firewal', 'vpn', 'viru', 'analysi', 'patch', 'manag', 'incid', 'respons', 'pki', 'intrus', 'detect', 'comput', 'forens', 'two', 'manag', 'class', 'network', 'secur', 'polici', 'architectur', 'secur', 'also', 'requir']","{'network', 'requir', 'manag', 'secur', 'includ'}",Y
36,Students must take and pass a demanding exam.,"['student', 'must', 'take', 'pass', 'demand', 'exam']",set(),N
37,"Source: Security University    •  CCISM – Certi?ed Counterespionage and Information Security Manager   The  purpose  of  CCISM  is  to  prepare  individuals  to  study  potential  sources  of  threat,  defeat attacks and manage information security at an organizational level.","['sourc', 'secur', 'univers', 'ccism', 'certi', 'ed', 'counterespionag', 'inform', 'secur', 'manag', 'purpos', 'ccism', 'prepar', 'individu', 'studi', 'potenti', 'sourc', 'threat', 'defeat', 'attack', 'manag', 'inform', 'secur', 'organiz', 'level']","{'secur', 'manag', 'inform'}",Y
38,"CCISM is a  management-level certi?cation, where CCISMs generally manage, work with or consult  IT organizations, technical specialists and other IT security professionals.","['ccism', 'certi', 'cation', 'ccism', 'gener', 'manag', 'work', 'consult', 'organ', 'technic', 'specialist', 'secur', 'profession']","{'secur', 'organ', 'work', 'manag'}",Y
39,Source: Espionage Research Institute    •  CERI-ACSS – Advanced Computer System Security   The  CERI-ACSS  seeks  to  identify  law  enforcement  of?cials  with  advanced  computer  crime investigation experience and training.,"['sourc', 'espionag', 'research', 'institut', 'advanc', 'comput', 'system', 'secur', 'seek', 'identifi', 'law', 'enforc', 'cial', 'advanc', 'comput', 'crime', 'investig', 'experi', 'train']",{'secur'},Y
40,"Requirements include two years of computer  investigation/debugging,  three  years  of  Microsoft  platform  analysis,  one  year  of  non- Microsoft platform analysis, 40 hours of approved training, a written exam and successful  completion of hands-on exercises.","['requir', 'includ', 'two', 'year', 'comput', 'three', 'year', 'microsoft', 'platform', 'analysi', 'one', 'year', 'microsoft', 'platform', 'analysi', 'hour', 'approv', 'train', 'written', 'exam', 'success', 'complet', 'exercis']","{'includ', 'requir'}",Y
41,"Source: Cyber Enforcement Resources Inc.    •  CISM – Certi?ed Information Security Manager   The  CISM  demonstrates  knowledge  of  information  security  for  IT  professionals  responsible for handling security matters, issues and technologies.","['sourc', 'cyber', 'enforc', 'resourc', 'cism', 'certi', 'ed', 'inform', 'secur', 'manag', 'cism', 'demonstr', 'knowledg', 'inform', 'secur', 'profession', 'respons', 'handl', 'secur', 'matter', 'issu', 'technolog']","{'inform', 'technolog', 'manag', 'cyber', 'secur'}",Y
42,"This cert is of primary  interest  to  IT  professionals  responsible  for  managing  IT  systems,  networks,  policies,  practices and procedures to make sure organizational security policies meet governmental  and regulatory requirements, conform to best security practices and principles, and meet  or exceed requirements stated in an organization’s security policy.","['cert', 'primari', 'interest', 'profession', 'respons', 'manag', 'system', 'network', 'polici', 'practic', 'procedur', 'make', 'sure', 'organiz', 'secur', 'polici', 'meet', 'government', 'regulatori', 'requir', 'conform', 'best', 'secur', 'practic', 'principl', 'meet', 'exceed', 'requir', 'state', 'organ', 'secur', 'polici']","{'network', 'organ', 'requir', 'practic', 'manag', 'secur'}",Y
43,"Page 5 of 13   Source: Information Systems Audit and Control Association    •  CISSP – Certi?ed Information Systems Security Professional   The  CISSP  demonstrates  knowledge  of  network  and  system  security  principles,  safeguards and practices.","['page', 'sourc', 'inform', 'system', 'audit', 'control', 'associ', 'cissp', 'certi', 'ed', 'inform', 'system', 'secur', 'profession', 'cissp', 'demonstr', 'knowledg', 'network', 'system', 'secur', 'principl', 'safeguard', 'practic']","{'control', 'inform', 'network', 'practic', 'secur'}",Y
44,It is of primary interest to full-time IT security professionals  who  work  in  internal  security  positions  or  who  consult  with  third  parties  on  security  matters.,"['primari', 'interest', 'secur', 'profession', 'work', 'intern', 'secur', 'posit', 'consult', 'third', 'parti', 'secur', 'matter']","{'secur', 'work', 'intern'}",Y
45,"CISSPs  are  capable  of  analyzing  security  requirements,  auditing  security  practices and procedures, designing and implementing security policies, and managing  and maintaining an ongoing and effective security infrastructure.","['cissp', 'capabl', 'analyz', 'secur', 'requir', 'audit', 'secur', 'practic', 'procedur', 'design', 'implement', 'secur', 'polici', 'manag', 'maintain', 'ongo', 'effect', 'secur', 'infrastructur']","{'requir', 'practic', 'implement', 'manag', 'secur'}",Y
46,CISSP candidates must  have four years of experience (or a college degree plus three years of experience).,"['cissp', 'candid', 'must', 'four', 'year', 'experi', 'colleg', 'degre', 'plu', 'three', 'year', 'experi']",set(),N
47,"Source: (ISC)2    •  CPTS – Certi?ed Penetration Testing Specialist   An offering from Iowa-based training company, Mile 2, this credential stresses currency  on the latest exploits, vulnerabilities, and system penetration techniques.","['sourc', 'isc', 'cpt', 'certi', 'ed', 'penetr', 'test', 'specialist', 'offer', 'train', 'compani', 'mile', 'credenti', 'stress', 'currenc', 'latest', 'exploit', 'vulner', 'system', 'penetr', 'techniqu']",set(),N
48,"It also focuses  on  business  skills,  identi?cation  of  protection  opportunities,  testing  justi?cations,  and  optimization of security controls to meet business needs and control risks and exposures.","['also', 'focus', 'busi', 'skill', 'identi', 'cation', 'protect', 'opportun', 'test', 'justi', 'cation', 'optim', 'secur', 'control', 'meet', 'busi', 'need', 'control', 'risk', 'exposur']","{'secur', 'control'}",Y
49,"The  credential  is  structured  around  a  ?ve-day,  $2,600  course  that’s  backed  up  by  a  Prometric exam.","['credenti', 'structur', 'around', 'cours', 'back', 'prometr', 'exam']",set(),N
50,"Source: Mile2    •  CPP – Certi?ed Protection Professional   The  CPP  demonstrates  a  thorough  understanding  of  physical,  human  and  information  security principles and practices.","['sourc', 'cpp', 'certi', 'ed', 'protect', 'profession', 'cpp', 'demonstr', 'thorough', 'understand', 'physic', 'human', 'inform', 'secur', 'principl', 'practic']","{'practic', 'secur', 'inform'}",Y
51,"The most senior and prestigious IT security professional  certi?cation  covered  in  this  article,  the  CPP  requires  extensive  on-the-job  experience  (nine years or seven years with a college degree), as well as a profound knowledge of  technical and procedural security topics and technologies.","['senior', 'prestigi', 'secur', 'profession', 'certi', 'cation', 'cover', 'articl', 'cpp', 'requir', 'extens', 'experi', 'nine', 'year', 'seven', 'year', 'colleg', 'degre', 'well', 'profound', 'knowledg', 'technic', 'procedur', 'secur', 'topic', 'technolog']","{'secur', 'technolog', 'requir'}",Y
52,Only those who have worked  with and around security for some time are able to qualify for this credential.,"['work', 'around', 'secur', 'time', 'abl', 'qualifi', 'credenti']","{'secur', 'work'}",Y
53,Source: American Society for Industrial Security (ASIS)    •  CWPSS – Certi?ed Web Professional Security Specialist   Obtaining  this  credential  requires  passing  the  CIW  Security  Professional  exam  and  meeting additional work experience requirements.,"['sourc', 'american', 'societi', 'industri', 'secur', 'asi', 'cwpss', 'certi', 'ed', 'web', 'profession', 'secur', 'specialist', 'obtain', 'credenti', 'requir', 'pass', 'ciw', 'secur', 'profession', 'exam', 'meet', 'addit', 'work', 'experi', 'requir']","{'secur', 'industri', 'work', 'requir'}",Y
54,Please see the CIW-SP listing for more  information.,"['pleas', 'see', 'list', 'inform']",{'inform'},Y
55,Source: International Webmasters’ Association (IWA)    •  GIAC – Global Information Assurance Certi?cation Program   This cert program seeks to identify individuals who can demonstrate knowledge of and  the  ability  to  manage  and  protect  important  information  systems  and  networks.,"['sourc', 'intern', 'webmast', 'associ', 'iwa', 'giac', 'global', 'inform', 'assur', 'certi', 'cation', 'program', 'cert', 'program', 'seek', 'identifi', 'individu', 'demonstr', 'knowledg', 'abil', 'manag', 'protect', 'import', 'inform', 'system', 'network']","{'inform', 'manag', 'network', 'intern'}",Y
56,"The  SANS organization is well known for its timely, focused, and useful security information  and certi?cation program.","['san', 'organ', 'well', 'known', 'time', 'focus', 'use', 'secur', 'inform', 'certi', 'cation', 'program']","{'secur', 'organ', 'inform'}",Y
57,"A shining star on this landscape, the GIAC program aims at  serious,  full-time  security  professionals  responsible  for  designing,  implementing  and  maintaining a state-of-the-art security infrastructure that may include incident handling  and emergency response team management.","['shine', 'star', 'landscap', 'giac', 'program', 'aim', 'seriou', 'secur', 'profession', 'respons', 'design', 'implement', 'maintain', 'secur', 'infrastructur', 'may', 'includ', 'incid', 'handl', 'emerg', 'respons', 'team', 'manag']","{'secur', 'implement', 'manag', 'includ'}",Y
58,The GIAC Security Engineer (GSE) track is   Page 6 of 13   the senior-level certi?cation.,"['giac', 'secur', 'engin', 'gse', 'track', 'page', 'certi', 'cation']",{'secur'},Y
59,"All mid-level specializations, as well as additional exams  and work, are required.","['special', 'well', 'addit', 'exam', 'work', 'requir']","{'work', 'requir'}",Y
60,"Source: Global Information Assurance Certi?cation   ISSAP – Information Systems Security Architecture Professional  The ISSAP permits CISSPs to concentrate further in information security architecture  and stresses the following elements of the CBK:   o  Access control systems and methodologies   o  Telecommunications and network security   o  Cryptography   o  Requirements analysis and security standards, guidelines and criteria   o  Technology-related business continuity and disaster recovery planning (BCP and   DRP)   Source: (ISC)2   ISSEP – Information Systems Security Engineering Professional  The ISSEP permits CISSPs who work in areas related to national security to concentrate  further  in  security  engineering,  in  cooperation  with  the  NSA.","['sourc', 'global', 'inform', 'assur', 'certi', 'cation', 'issap', 'inform', 'system', 'secur', 'architectur', 'profession', 'issap', 'permit', 'cissp', 'concentr', 'inform', 'secur', 'architectur', 'stress', 'follow', 'element', 'cbk', 'access', 'control', 'system', 'methodolog', 'telecommun', 'network', 'secur', 'cryptographi', 'requir', 'analysi', 'secur', 'standard', 'guidelin', 'criteria', 'busi', 'continu', 'disast', 'recoveri', 'plan', 'bcp', 'drp', 'sourc', 'isc', 'issep', 'inform', 'system', 'secur', 'engin', 'profession', 'issep', 'permit', 'cissp', 'work', 'area', 'relat', 'nation', 'secur', 'concentr', 'secur', 'engin', 'cooper', 'nsa']","{'work', 'network', 'control', 'inform', 'requir', 'standard', 'secur', 'access'}",Y
61,"The  ISSEP  stresses  the  following elements of the CBK:   o  Systems security engineering   o  Certi?cation and accreditation   o  Technical management    •   •   •   Plus, it adds profound coverage of U.S. Government information assurance regulations.","['issep', 'stress', 'follow', 'element', 'cbk', 'system', 'secur', 'engin', 'certi', 'cation', 'accredit', 'technic', 'manag', 'plu', 'add', 'profound', 'coverag', 'govern', 'inform', 'assur', 'regul']","{'secur', 'manag', 'inform'}",Y
