No.,Sentence,StemWords,MatchWords,Use
10,The Agents Council for Technology (ACT) in cooperation with independent agent  distribution entities has created this Agency Cyber Guide for Big “I” independent  agents and brokers.,"['agent', 'council', 'technolog', 'act', 'cooper', 'independ', 'agent', 'distribut', 'entiti', 'creat', 'agenc', 'cyber', 'guid', 'big', 'independ', 'agent', 'broker']","{'cyber', 'technolog'}",Y
11,The tool includes a list of the major Federal and State regulations  with clear descriptions and resources to address each one.,"['tool', 'includ', 'list', 'major', 'feder', 'state', 'regul', 'clear', 'descript', 'resourc', 'address', 'one']",{'includ'},Y
12,Some of these resources  are free through ACT and other entities while some are at cost to the agency.,"['resourc', 'free', 'act', 'entiti', 'cost', 'agenc']",set(),N
13,ACT  envisions this tool is to be a point-in-time “best practices” resource.,"['act', 'envis', 'tool', 'best', 'practic', 'resourc']",{'practic'},Y
14,"Given the swift  nature of change in technology and the increasing sophistication of cybercrime, this  tool will be updated on a periodic basis.","['given', 'swift', 'natur', 'chang', 'technolog', 'increas', 'sophist', 'cybercrim', 'tool', 'updat', 'period', 'basi']",{'technolog'},Y
15,Here is a high-level overview of the GLBA security measure regulations:  1.,"['overview', 'glba', 'secur', 'measur', 'regul']","{'secur', 'measur'}",Y
16,"Access controls on customer information systems, including controls to authenticate   and permit access only to authorized individuals and systems to prevent employees from  providing customer information to unauthorized individuals who seek it through fraudulent  means;  2.","['access', 'control', 'custom', 'inform', 'system', 'includ', 'control', 'authent', 'permit', 'access', 'author', 'individu', 'system', 'prevent', 'employe', 'provid', 'custom', 'inform', 'unauthor', 'individu', 'seek', 'fraudul', 'mean']","{'includ', 'control', 'inform', 'access'}",Y
17,Access restrictions at physical locations containing customer information; 3.,"['access', 'restrict', 'physic', 'locat', 'contain', 'custom', 'inform']","{'inform', 'access'}",Y
18,"Encryption of electronic customer information, including when in transit or in storage on   systems where unauthorized individuals may have access;  4.","['encrypt', 'electron', 'custom', 'inform', 'includ', 'transit', 'storag', 'system', 'unauthor', 'individu', 'may', 'access']","{'includ', 'inform', 'access'}",Y
19,Procedures to ensure that customer information system modifications are consistent with   an organization’s information security program;  5.,"['procedur', 'ensur', 'custom', 'inform', 'system', 'modif', 'consist', 'organ', 'inform', 'secur', 'program']","{'secur', 'organ', 'inform'}",Y
20,"Dual control procedures, segregation of duties and employee background checks for   employees with access to customer information;  www.independentagent.com/act  |  3  6.","['dual', 'control', 'procedur', 'segreg', 'duti', 'employe', 'background', 'check', 'employe', 'access', 'custom', 'inform']","{'control', 'inform', 'access'}",Y
21,Monitoring of systems and procedures to detect actual and attempted attacks on or intrusion into   customer information systems;  7.,"['monitor', 'system', 'procedur', 'detect', 'actual', 'attempt', 'attack', 'intrus', 'custom', 'inform', 'system']",{'inform'},Y
22,Response programs for when an organization suspects or detects that unauthorized individuals have   gained access to customer information systems;  8.,"['respons', 'program', 'organ', 'suspect', 'detect', 'unauthor', 'individu', 'gain', 'access', 'custom', 'inform', 'system']","{'organ', 'inform', 'access'}",Y
23,"Measures to protect customer information from destruction, loss or damage by environmental hazards or   technological failure;  9.","['measur', 'protect', 'custom', 'inform', 'destruct', 'loss', 'damag', 'environment', 'hazard', 'technolog', 'failur']","{'measur', 'inform', 'technolog'}",Y
24,Training for staff to implement the security program; and 10.,"['train', 'staff', 'implement', 'secur', 'program']","{'secur', 'implement'}",Y
25,"Regular testing of the key controls, systems and procedures of the security program.","['regular', 'test', 'key', 'control', 'system', 'procedur', 'secur', 'program']","{'secur', 'control'}",Y
26,Data breaches of large commerce businesses are in the news every day.,"['data', 'breach', 'larg', 'commerc', 'busi', 'news', 'everi', 'day']",set(),N
27,"In reality, small- to  medium-sized agencies are not immune.","['realiti', 'agenc', 'immun']",set(),N
28,"Data breaches are occurring just as often in small  businesses, and the results can be disastrous!","['data', 'breach', 'occur', 'often', 'small', 'busi', 'result', 'disastr']",set(),N
29,"Having to communicate to your entire client base  that your system—which contains their sensitive personal data—trusted personal data - has been  lost to hackers or cybercrime, can cripple a small business.","['commun', 'entir', 'client', 'base', 'contain', 'sensit', 'person', 'person', 'data', 'lost', 'hacker', 'cybercrim', 'crippl', 'small', 'busi']",set(),N
30,It is critical that agents and brokers:  1.  understand these requirements 2.  begin to comply and protect 3.   follow the road map to fully address all areas that apply to them  V  Costs and Penalties for Noncompliance: Statistics show that 50% of small and medium-sized business have suffered a cyberattack in the  last 12 months (through YE 2016)—this number will increase.,"['critic', 'agent', 'broker', 'understand', 'requir', 'begin', 'compli', 'protect', 'follow', 'road', 'map', 'fulli', 'address', 'area', 'appli', 'v', 'cost', 'penalti', 'noncompli', 'statist', 'show', 'small', 'busi', 'suffer', 'cyberattack', 'last', 'month', 'ye', 'number', 'increas']",{'requir'},Y
31,The U.S. National Cyber Security  Alliance found that 60 percent of small companies are unable to sustain their businesses six  months after a cyberattack.,"['nation', 'cyber', 'secur', 'allianc', 'found', 'percent', 'small', 'compani', 'unabl', 'sustain', 'busi', 'six', 'month', 'cyberattack']","{'secur', 'cyber'}",Y
32,"According to the Ponemon Institute, the average price for small  businesses to recover after their businesses have been hacked stands at $690,000.","['accord', 'ponemon', 'institut', 'averag', 'price', 'small', 'busi', 'recov', 'busi', 'hack', 'stand']",set(),N
33,"And for  middle market companies, it’s over $1 million.","['middl', 'market', 'compani', 'million']",set(),N
34,But the costs are not just relegated to lost business.,"['cost', 'releg', 'lost', 'busi']",set(),N
35,Non-compliance with any of these  regulations may come with a substantial penalty.,"['regul', 'may', 'come', 'substanti', 'penalti']",set(),N
36,"Penalties can vary by state, as do the data  breach communication requirements.","['penalti', 'vari', 'state', 'data', 'breach', 'commun', 'requir']",{'requir'},Y
37,"Penalties can be assessed as:  •  Civil penalties per resident affected and/or per breach,  •  Additional penalties for actual economic damages,  •  Noncompliance also punishable by other state-specific deceptive trade practices laws, or as   •   prescribed by a state attorney general.","['penalti', 'assess', 'civil', 'penalti', 'per', 'resid', 'affect', 'per', 'breach', 'addit', 'penalti', 'actual', 'econom', 'damag', 'noncompli', 'also', 'punish', 'decept', 'trade', 'practic', 'law', 'prescrib', 'state', 'attorney', 'gener']",{'practic'},Y
38,"It is important to note that the law that applies is not the state where the breach occurred, nor  the state where the agent/broker is located, but the jurisdiction of the person whose data was  breached.","['import', 'note', 'law', 'appli', 'state', 'breach', 'occur', 'state', 'locat', 'jurisdict', 'person', 'whose', 'data', 'breach']",set(),N
39,There are also required timelines for responses.,"['also', 'requir', 'timelin', 'respons']",{'requir'},Y
40,These may carry penalties for each day of failure  to provide notice of security breach.,"['may', 'carri', 'penalti', 'day', 'failur', 'provid', 'notic', 'secur', 'breach']",{'secur'},Y
41,Bottom line: Non-compliance and lack of action can cost  businesses dearly.,"['bottom', 'line', 'lack', 'action', 'cost', 'busi', 'dearli']",set(),N
42,Here are the primary regulations along with resources for agencies to use to comply.,"['primari', 'regul', 'along', 'resourc', 'agenc', 'use', 'compli']",set(),N
43,"ACT  recognizes that this is a point-in-time snapshot, so we have developed a process to update this  document as individual regulations—as well as federal and state laws—change.","['act', 'recogn', 'snapshot', 'develop', 'process', 'updat', 'document', 'individu', 'well', 'feder', 'state']",{'develop'},Y
44,"4  |  ACT Agency Cyber Guide 1.0  V Regulations, Descriptions, Resources  •  Note that all regulations listed are critical to comply with GLBA, which also covers  other emerging regulation such as NY DFS.","['act', 'agenc', 'cyber', 'guid', 'v', 'regul', 'descript', 'resourc', 'note', 'regul', 'list', 'critic', 'compli', 'glba', 'also', 'cover', 'emerg', 'regul', 'ny', 'df']",{'cyber'},Y
45,These are considered “best practices”  for agency security.,"['consid', 'best', 'practic', 'agenc', 'secur']","{'practic', 'secur'}",Y
46,•  Agencies doing business in the state of New York may apply for an exemption   under the NY DFS 23 CRR 500 Act for some of the regulations.,"['agenc', 'busi', 'state', 'new', 'york', 'may', 'appli', 'exempt', 'ny', 'df', 'crr', 'act', 'regul']",set(),N
47,"However, GLBA still  applies.","['howev', 'glba', 'still', 'appli']",set(),N
48,Details on NY DFS exemption eligibility and application are in the ‘Appendix’  section at the end of this document.,"['detail', 'ny', 'df', 'exempt', 'elig', 'applic', 'appendix', 'section', 'end', 'document']",set(),N
49,1.,[],set(),N
50,Risk Assessment A risk assessment is the identification of hazards that could negatively impact an organization’s ability  to conduct business.,"['risk', 'assess', 'risk', 'assess', 'identif', 'hazard', 'could', 'neg', 'impact', 'organ', 'abil', 'conduct', 'busi']",{'organ'},Y
51,"These assessments help identify inherent business risks and provide measures,  processes and controls to reduce the impact of these risks to business operations.","['assess', 'help', 'identifi', 'inher', 'busi', 'risk', 'provid', 'measur', 'process', 'control', 'reduc', 'impact', 'risk', 'busi', 'oper']","{'measur', 'control'}",Y
52,The assessment should  include a risk mitigation checklist.,"['assess', 'includ', 'risk', 'mitig', 'checklist']",{'includ'},Y
53,"Resources:  •  ACT/CIS ‘Cyber Hygiene Toolkits’ For hardware & software, the ability to Count, Configure,   Control, Patch: Click here to access  •  StaySafeOnline.org  2.","['resourc', 'cyber', 'hygien', 'toolkit', 'hardwar', 'softwar', 'abil', 'count', 'configur', 'control', 'patch', 'click', 'access']","{'control', 'cyber', 'access'}",Y
54,Written Security Policy A security policy is a document that states in writing how a company plans to protect the company’s  physical and information technology (IT) assets.,"['written', 'secur', 'polici', 'secur', 'polici', 'document', 'state', 'write', 'compani', 'plan', 'protect', 'compani', 'physic', 'inform', 'technolog', 'asset']","{'secur', 'inform', 'technolog'}",Y
55,It can also be referred to as a ‘written information security  policy” or “WISP”.,"['also', 'refer', 'written', 'inform', 'secur', 'polici', 'wisp']","{'secur', 'inform'}",Y
56,"The document must detail your agency’s operations for security, governance, inventories, controls,  continuity and disaster planning and systems monitoring.","['document', 'must', 'detail', 'agenc', 'oper', 'secur', 'govern', 'inventori', 'control', 'continu', 'disast', 'plan', 'system', 'monitor']","{'secur', 'control'}",Y
57,This includes internal and external mitigation  policies.,"['includ', 'intern', 'extern', 'mitig', 'polici']","{'includ', 'intern'}",Y
58,Primary Resource  •  ACT Cybersecurity Policy Template   Resources:  Information Shield  •  •  FCC – Cyber Security Planning Guide •  NetGen Data Security  3.,"['primari', 'resourc', 'act', 'cybersecur', 'polici', 'templat', 'resourc', 'inform', 'shield', 'fcc', 'cyber', 'secur', 'plan', 'guid', 'netgen', 'data', 'secur']","{'secur', 'cyber', 'inform', 'cybersecur'}",Y
59,Incident Response Plan An incident response is an organized approach to addressing and managing the aftermath of a security  breach or attack (also known as an incident).,"['incid', 'respons', 'plan', 'incid', 'respons', 'organ', 'approach', 'address', 'manag', 'aftermath', 'secur', 'breach', 'attack', 'also', 'known', 'incid']","{'secur', 'organ', 'manag'}",Y
60,The goal is to handle the situation in a way that limits  damage and reduces recovery time and costs while complying with federal and state regulations.,"['goal', 'handl', 'situat', 'way', 'limit', 'damag', 'reduc', 'recoveri', 'time', 'cost', 'compli', 'feder', 'state', 'regul']",set(),N
61,"This  includes communication/notices to state superintendent upon detection of a cybersecurity event and  communication to customers, insurers, and third-party service providers.","['includ', 'state', 'superintend', 'upon', 'detect', 'cybersecur', 'event', 'commun', 'custom', 'insur', 'servic', 'provid']","{'includ', 'cybersecur'}",Y
62,This is part of an overall written security plan (see item #2 above).,"['part', 'overal', 'written', 'secur', 'plan', 'see', 'item']",{'secur'},Y
63,Resources:  •  Mintz-Levin 2017Apr Data Breach Guidelines by State •  NCSL Security Breach Notification Laws by State •  Guidance for Incident Response Plans •  NetGen Data Security  www.independentagent.com/act  |  5  4.,"['resourc', 'data', 'breach', 'guidelin', 'state', 'ncsl', 'secur', 'breach', 'notif', 'law', 'state', 'guidanc', 'incid', 'respons', 'plan', 'netgen', 'data', 'secur']",{'secur'},Y
64,Staff  Training & Monitoring This is a critical regulation.,"['staff', 'train', 'monitor', 'critic', 'regul']",set(),N
65,"Even if all other areas are in compliance, one misstep by agency personnel  can expose data due to malware, phishing and other incursions.","['even', 'area', 'complianc', 'one', 'misstep', 'agenc', 'personnel', 'expos', 'data', 'due', 'malwar', 'phish', 'incurs']",set(),N
66,ACT strongly recommends that all  businesses—regardless of size—comply with this regulation.,"['act', 'strongli', 'recommend', 'regul']",set(),N
67,Resources:  •  Phishme.com – Phishing simulator for agency training •  KnowBe4 – Staff security awareness training •  Cybersecurity employee training guidelines from Travelers – Click here •  NetGen Data Security  5.,"['resourc', 'phish', 'simul', 'agenc', 'train', 'staff', 'secur', 'awar', 'train', 'cybersecur', 'employe', 'train', 'guidelin', 'travel', 'click', 'netgen', 'data', 'secur']","{'secur', 'cybersecur'}",Y
68,"Penetration Testing and Vulnerability Assessment Penetration testing (also called pen testing) is the annual practice of testing a computer system, network  or Web application to find vulnerabilities that an attacker could exploit.","['penetr', 'test', 'vulner', 'assess', 'penetr', 'test', 'also', 'call', 'pen', 'test', 'annual', 'practic', 'test', 'comput', 'system', 'network', 'web', 'applic', 'find', 'vulner', 'attack', 'could', 'exploit']","{'practic', 'network'}",Y
69,This should be done internally and  externally.,"['done', 'intern', 'extern']",{'intern'},Y
70,"Vulnerability Assessment is a biannual process that defines, identifies, and classifies the security holes  (vulnerabilities) in a computer, network or communications infrastructure.","['vulner', 'assess', 'biannual', 'process', 'defin', 'identifi', 'classifi', 'secur', 'hole', 'vulner', 'comput', 'network', 'commun', 'infrastructur']","{'secur', 'network'}",Y
71,Resources:  •  Tutorials: Differences/Details between Penetration Testing and Vulnerability Assessments •  Veracode - Vulnerability Assessment and Penetration Testing •   Illumant Security Assessment Services - Vulnerability and Penetration testing  6.,"['resourc', 'tutori', 'penetr', 'test', 'vulner', 'assess', 'veracod', 'vulner', 'assess', 'penetr', 'test', 'illum', 'secur', 'assess', 'servic', 'vulner', 'penetr', 'test']",{'secur'},Y
72,"Access Control Protocol This responds to regulations requiring restricted access to non-public Information, including PII, PHI, PCI.","['access', 'control', 'protocol', 'respond', 'regul', 'requir', 'restrict', 'access', 'inform', 'includ', 'pii', 'phi', 'pci']","{'control', 'inform', 'requir', 'includ', 'access'}",Y
73,Resources:  Gramm-Leach-Bliley Act  •  FTC.Gov - How to Comply with the ‘Privacy of Consumer Financial Information Rule’ of the   7.,"['resourc', 'act', 'compli', 'privaci', 'consum', 'financi', 'inform', 'rule']",{'inform'},Y
74,"Written Security Policy for Third-Party Service Providers These are written policies and procedures designed to ensure the security of information systems and  nonpublic information that are accessible to, or held by, third-party service providers.","['written', 'secur', 'polici', 'servic', 'provid', 'written', 'polici', 'procedur', 'design', 'ensur', 'secur', 'inform', 'system', 'nonpubl', 'inform', 'access', 'held', 'servic', 'provid']","{'secur', 'inform', 'access'}",Y
75,"Note: The NAIC refers to this an “information security program.”  Resources:  •  NetGen Data Security  This is an evolving issue, with regulatory guidance to come.","['note', 'naic', 'refer', 'inform', 'secur', 'resourc', 'netgen', 'data', 'secur', 'evolv', 'issu', 'regulatori', 'guidanc', 'come']","{'secur', 'inform'}",Y
76,"Note: These elements for the NY DFS regulations do not take effect until Mar 1, 2019.","['note', 'element', 'ny', 'df', 'regul', 'take', 'effect', 'mar']",set(),N
77,We expect for  guidance on this soon and will update this resource.,"['expect', 'guidanc', 'soon', 'updat', 'resourc']",set(),N
78,6  |  ACT Agency Cyber Guide 1.0  8.,"['act', 'agenc', 'cyber', 'guid']",{'cyber'},Y
79,Encryption of Non-Public Information Encryption is the process of encoding a message so that it can be read only by the sender and the  intended recipient.,"['encrypt', 'inform', 'encrypt', 'process', 'encod', 'messag', 'read', 'sender', 'intend', 'recipi']",{'inform'},Y
80,"Non-Public Information refers to all electronic information that is not publicly-available information and for  insurance purposes refers to PII (personally identifiable information), PHI (protected health information), and  PCI (payment card industry data security standards).","['inform', 'refer', 'electron', 'inform', 'inform', 'insur', 'purpos', 'refer', 'pii', 'person', 'identifi', 'inform', 'phi', 'protect', 'health', 'inform', 'pci', 'payment', 'card', 'industri', 'data', 'secur', 'standard']","{'secur', 'industri', 'inform', 'standard'}",Y
81,"This regulation describes the need to encrypt and protect this data when in storage and when transferred  between the insurance agency and its policyholders (email)  Resources:  •  What is Data Encryption, How to Get Started •  Comparison of the Best Data Encryption Software - 2017 •  ACT – TLS email encryption FAQs •  ACT - Protect Your Clients with Secure Email Using TLS •  ACT – IA Carriers with TLS Secure Email Enabled  Note: There is an exemption to this requirement, however it requires a waiver request to be  submitted annually.","['regul', 'describ', 'need', 'encrypt', 'protect', 'data', 'storag', 'transfer', 'insur', 'agenc', 'policyhold', 'email', 'resourc', 'data', 'encrypt', 'get', 'start', 'comparison', 'best', 'data', 'encrypt', 'softwar', 'act', 'tl', 'email', 'encrypt', 'faq', 'act', 'protect', 'client', 'secur', 'email', 'use', 'tl', 'act', 'ia', 'carrier', 'tl', 'secur', 'email', 'enabl', 'note', 'exempt', 'requir', 'howev', 'requir', 'waiver', 'request', 'submit', 'annual']","{'secur', 'requir'}",Y
82,9.,[],set(),N
83,Designation of Chief Information Officer This is the title required by NY DFS for some agencies doing business in New York.,"['design', 'chief', 'inform', 'offic', 'titl', 'requir', 'ny', 'df', 'agenc', 'busi', 'new', 'york']","{'inform', 'requir'}",Y
84,; nationally this role can  be viewed as ‘Data Security Coordinator’.,"['nation', 'role', 'view', 'data', 'secur', 'coordin']",{'secur'},Y
85,"Resources:  •  Agency CIO definition and duties (from NY DFS regulation 500.05, page 5)  10.","['resourc', 'agenc', 'cio', 'definit', 'duti', 'ny', 'df', 'regul', 'page']",set(),N
86,Audit Trail An audit trail (also called audit log) is an electronic trail that gives a step-by-step documented history of a  transaction.,"['audit', 'trail', 'audit', 'trail', 'also', 'call', 'audit', 'log', 'electron', 'trail', 'give', 'document', 'histori', 'transact']",set(),N
87,"It enables an examiner to trace the financial data from general ledger to the source document  (invoice, receipt, voucher, etc.).","['enabl', 'examin', 'trace', 'financi', 'data', 'gener', 'ledger', 'sourc', 'document', 'invoic', 'receipt', 'voucher', 'etc']",set(),N
88,"The presence of a reliable and easy to follow audit trail is an indicator of  good internal controls instituted by a firm, and forms the basis of objectivity.","['presenc', 'reliabl', 'easi', 'follow', 'audit', 'trail', 'indic', 'good', 'intern', 'control', 'institut', 'firm', 'form', 'basi', 'object']","{'control', 'intern'}",Y
89,"For agencies, using your agency management system (with all other interfacing systems) provides a solid  foundation for an audit trail.","['agenc', 'use', 'agenc', 'manag', 'system', 'interfac', 'system', 'provid', 'solid', 'foundat', 'audit', 'trail']",{'manag'},Y
90,Resources:  •  NIST (Nat’l Institute of Standards & Technology) on Audit Trails  11.,"['resourc', 'nist', 'nat', 'l', 'institut', 'standard', 'technolog', 'audit', 'trail']","{'technolog', 'standard'}",Y
91,Implementing Multi-Factor Authentication Multifactor authentication (MFA) is a security system that requires more than one method of authentication  from different categories of credentials to verify the user’s identity for a login or other transaction.,"['implement', 'authent', 'multifactor', 'authent', 'mfa', 'secur', 'system', 'requir', 'one', 'method', 'authent', 'differ', 'categori', 'credenti', 'verifi', 'user', 'ident', 'login', 'transact']","{'secur', 'implement', 'requir'}",Y
92,One example is a policyholder logging into an agency website and being requested to enter an additional  one-time password (OTP) that the website’s authentication server sends to the policyholder’s phone or  email address.,"['one', 'exampl', 'policyhold', 'log', 'agenc', 'websit', 'request', 'enter', 'addit', 'password', 'otp', 'websit', 'authent', 'server', 'send', 'policyhold', 'phone', 'email', 'address']",set(),N
93,Resources:  •  SBC.com: Protect Your Small Business with Two-Factor Authentication  •  CIO.com: Making Multi-Factor Authentication Easy to Use  www.independentagent.com/act  |  7  12.,"['resourc', 'protect', 'small', 'busi', 'authent', 'make', 'authent', 'easi', 'use']",set(),N
94,"Procedure for Disposal of Non-Public Information As with encryption, this regulation refers to all electronic information that is not publicly available, including  PII, PHI and PCI.","['procedur', 'dispos', 'inform', 'encrypt', 'regul', 'refer', 'electron', 'inform', 'publicli', 'avail', 'includ', 'pii', 'phi', 'pci']","{'includ', 'inform'}",Y
95,Improper document destruction is often a downfall of small business security.,"['improp', 'document', 'destruct', 'often', 'downfal', 'small', 'busi', 'secur']",{'secur'},Y
96,Regulations on this vary by state.,"['regul', 'vari', 'state']",set(),N
97,Agents doing business in multiple states should adhere to the highest  level of requirements.,"['agent', 'busi', 'multipl', 'state', 'adher', 'highest', 'level', 'requir']",{'requir'},Y
98,"Keep in mind, there is a difference between complete disposal of information, and  simply deletion.","['keep', 'mind', 'differ', 'complet', 'dispos', 'inform', 'simpli', 'delet']",{'inform'},Y
99,"Resources:  •  Nat’l Conference of State Legislatures (NCSL) - Data Disposal Laws by State  Also, please contact your agency management system provider for their disposal protocol.","['resourc', 'nat', 'l', 'confer', 'state', 'legislatur', 'ncsl', 'data', 'dispos', 'law', 'state', 'also', 'pleas', 'contact', 'agenc', 'manag', 'system', 'provid', 'dispos', 'protocol']",{'manag'},Y
100,"V  APPENDIX  Additional details on laws driving regulations listed in the ACT Agency  Cyber Guide:  •  Gramm-Leach-Bliley Act •  NAIC Cybersecurity Recommendations •  NY DFS 23 NYCRR 500 Regulations  NOTE: For some of the regulations listed in section 500.19 of the NY DFS regulations,  agencies doing business in the state of NY can apply for an exemption.","['v', 'appendix', 'addit', 'detail', 'law', 'drive', 'regul', 'list', 'act', 'agenc', 'cyber', 'guid', 'act', 'naic', 'cybersecur', 'recommend', 'ny', 'df', 'nycrr', 'regul', 'note', 'regul', 'list', 'section', 'ny', 'df', 'regul', 'agenc', 'busi', 'state', 'ny', 'appli', 'exempt']","{'cyber', 'cybersecur'}",Y
101,"In general,  qualifying agencies have fewer than 10 employees, or less than $5,000,000 gross annual  revenue in each of the past three fiscal years, or less than $10,000,000 in year-end total  assets.","['gener', 'qualifi', 'agenc', 'fewer', 'employe', 'less', 'gross', 'annual', 'revenu', 'past', 'three', 'fiscal', 'year', 'less', 'total', 'asset']",set(),N
102,"**However, it is strongly encouraged that agencies review and work to comply with these  regulations, as they are strong tenets of a solid, effective agency security environment.","['strongli', 'encourag', 'agenc', 'review', 'work', 'compli', 'regul', 'strong', 'tenet', 'solid', 'effect', 'agenc', 'secur', 'environ']","{'secur', 'work'}",Y
103,•  Gramm-Leach-Bliley Privacy Law for Producers  Additional insurance solutions:  •  NY Exemption Filing information via IIABNY •  Cybersecurity Vendors and Offerings •  Big “I” Cyber Resources  Following are resources for selling Cyber Security Liability Insurance  Policies :  **Do not confuse these with agency security processes detailed in this document prior  to this section.,"['privaci', 'law', 'produc', 'addit', 'insur', 'solut', 'ny', 'exempt', 'file', 'inform', 'via', 'iiabni', 'cybersecur', 'vendor', 'offer', 'big', 'cyber', 'resourc', 'follow', 'resourc', 'sell', 'cyber', 'secur', 'liabil', 'insur', 'polici', 'confus', 'agenc', 'secur', 'process', 'detail', 'document', 'prior', 'section']","{'secur', 'cyber', 'inform', 'cybersecur'}",Y
104,"•  Big ‘I’ Markets - Cyber Liability Solutions •  A Buyer’s Guide to Cyber Insurance – McGuire/Woods  ACKNOWLEDGEMENTS ACT would like to thank the following individuals from the Security Issues work group who  provided the input and guidance to make this Cyber Guide a reality: Bill Larson, Erin Odell, Jerry  Fox, Joe Doherty, Kathleen Weinheimer, Paul Peeples, Rachel Tuller, and Wes Bissett.","['big', 'market', 'cyber', 'liabil', 'solut', 'buyer', 'guid', 'cyber', 'insur', 'acknowledg', 'act', 'would', 'like', 'thank', 'follow', 'individu', 'secur', 'issu', 'work', 'group', 'provid', 'input', 'guidanc', 'make', 'cyber', 'guid', 'realiti', 'bill', 'larson', 'erin', 'odel', 'jerri', 'fox', 'joe', 'doherti', 'kathleen', 'weinheim', 'paul', 'peepl', 'rachel', 'tuller', 'we', 'bissett']","{'secur', 'work', 'cyber', 'group'}",Y
105,AGENTS COUNCIL  for TECHNOLOGY  Driving technology forward for independent agents  SECURITY  Encrypt Your Databases Err on the side of caution when it comes to  encrypting data.,"['agent', 'council', 'technolog', 'drive', 'technolog', 'forward', 'independ', 'agent', 'secur', 'encrypt', 'databas', 'err', 'side', 'caution', 'come', 'encrypt', 'data']","{'secur', 'technolog'}",Y
106,"We’ve got the best practices  for compliant data encryption, and a primer on  state regulations.","['got', 'best', 'practic', 'compliant', 'data', 'encrypt', 'primer', 'state', 'regul']",{'practic'},Y
