No.,Sentence,StemWords,MatchWords,Use
47,Report on IOSCO’s Cyber Risk Coordination Efforts (Apr 2016) ................................. 28   18.,"['report', 'iosco', 'cyber', 'risk', 'coordin', 'effort', 'apr']",{'cyber'},Y
48,EU General Data Protection Regulation (Apr 2016) ........................................................... 29   17.,"['eu', 'gener', 'data', 'protect', 'regul', 'apr']",set(),N
49,"ISO/IEC - IT, Security Techniques, InfoSec Management Systems (Feb 2016) ........ 29   16.","['secur', 'techniqu', 'infosec', 'manag', 'system', 'feb']","{'secur', 'manag'}",Y
50,EU Payment Services Directive 2 (Jan 2016) ........................................................................ 31   15.,"['eu', 'payment', 'servic', 'direct', 'jan']",set(),N
51,MAS Circular - Tech Risk and Cybersec Training for Board (Oct 2015) ..................... 31   14.,"['ma', 'circular', 'tech', 'risk', 'cybersec', 'train', 'board', 'oct']",set(),N
52,MAS Circular on Early Detection of Cyber Intrusions (Aug 2015) ............................... 31   13.,"['ma', 'circular', 'earli', 'detect', 'cyber', 'intrus', 'aug']",{'cyber'},Y
53,UK FCA/PRA Senior Managers and Certification Regime (Jul 2015) .......................... 32   12.,"['uk', 'senior', 'manag', 'certif', 'regim', 'jul']",{'manag'},Y
54,Central Bank of Israel Directive on Cyber-Defense Management (Mar 2015) ........... 32   11.,"['central', 'bank', 'israel', 'direct', 'manag', 'mar']",{'manag'},Y
55,ASIC’s Report on Cyber Resilience (Mar 2015) .................................................................. 33   10.,"['asic', 'report', 'cyber', 'resili', 'mar']",{'cyber'},Y
56,EBA Guidelines on Security of Internet Payments (Dec 2014) ....................................... 33   9.,"['eba', 'guidelin', 'secur', 'internet', 'payment', 'dec']","{'internet', 'secur'}",Y
57,MAS Notice on Technology Risk Management (Mar 2014) ............................................ 33   8.,"['ma', 'notic', 'technolog', 'risk', 'manag', 'mar']","{'manag', 'technolog'}",Y
58,World Bank - General Principles for Credit Reporting (Sep 2011) ................................ 34   7.,"['world', 'bank', 'gener', 'principl', 'credit', 'report', 'sep']",set(),N
59,BCBS Principles for the Sound Management of Operational Risk (Jun 2011) ........... 34   6.,"['bcb', 'principl', 'sound', 'manag', 'oper', 'risk', 'jun']",{'manag'},Y
60,"FFIEC - Authentication in Internet Banking Environment, suppl.","['ffiec', 'authent', 'internet', 'bank', 'environ', 'suppl']",{'internet'},Y
61,(Jun 2011) ............ 35   5.,['jun'],set(),N
62,AICPA suite of SOC & Implementation Guidance (Apr 2010) ....................................... 35   4.,"['aicpa', 'suit', 'soc', 'implement', 'guidanc', 'apr']",{'implement'},Y
63,ENISA National Exercises Good Practice Guide (Dec 2009) .......................................... 35   3.,"['enisa', 'nation', 'exercis', 'good', 'practic', 'guid', 'dec']",{'practic'},Y
64,ENISA Good Practice Guide on Incident Reporting (Dec 2009) .................................... 36   2.,"['enisa', 'good', 'practic', 'guid', 'incid', 'report', 'dec']",{'practic'},Y
65,KR Electronic Financial Transactions Act and Enforcement Decree (Jan 2007) ....... 36   1.,"['kr', 'electron', 'financi', 'transact', 'act', 'enforc', 'decre', 'jan']",set(),N
66,KR Reg.,"['kr', 'reg']",set(),N
67,on Supervision of Electronic Financial Transactions (Jan 2007) ................... 36   APPENDIX:  INDEX by CONCEPTS ........................................................................... 38      3   Financial Sector’s Cybersecurity: A Regulatory Digest           TABLES   TABLE 1.,"['supervis', 'electron', 'financi', 'transact', 'jan', 'appendix', 'index', 'concept', 'financi', 'sector', 'cybersecur', 'regulatori', 'digest', 'tabl', 'tabl']",{'cybersecur'},Y
68,List of Included Documents Applicable to Single Jurisdictions   (Alphabetical Order of Country followed by Date)   INSTITUTION   DATE    NAME   Australia  Treasury  Australian  Securities &  Investment  Commission     China   Sep 2017   Mar 2015   Draft Treasury Laws Amendment (Banking Executive  Accountability and Related Measures) Bill 2017  ASIC Report on Cyber Resilience     Jun 2017     People Republic of China Cyber-Security Law            Germany BaFin   Mar 2017      HK SFC   HKMA   HK SFC     Reserve Bank of  India    Bank of Ireland     Bank of Israel     Korea   Korean  FSC/FSS     SC Malaysia     Association of  Banks in  Singapore  MA Singapore      Dec 2016   Dec 2016   Oct 2016     Sep 2016     Sep 2016     Mar 2015     Jan 2007   Jan 2007     Oct 2016     June 2017   July 2016   BaFin consultation on Circular on bank regulatory  requirements for IT systems     HK SFC Circular on augmenting accountability of  senior management   HKMA Circular on the Cyber-security Fortification  Initiative  HK SFC Review of cyber-security of online and mobile  trading systems    India Non-Banking Financial Company - Account  Aggregators    Central Bank of Ireland Cross Industry Guidance on IT  and Cyber-security Risks    Central Bank of Israel Directive on Cyber-defense  Management    Korea Electronic Financial Transactions Act and  Enforcement Decree  Korea Regulation on Supervision of Electronic  Financial Transactions    Malaysia Securities Commission Guidelines to enhance  cyber-resilience of the Capital Market    Singapore Association of Banks’ Guidelines on control  objectives and procedures for outsourced service  providers  MAS Guidelines on Outsourcing   MA Singapore   Oct 2015   MAS Circular on Technology risk and cyber-security  training for Board   4   Financial Sector’s Cybersecurity: A Regulatory Digest           INSTITUTION   DATE    NAME   MA Singapore   Aug 2015   MAS Circular on Early Detection of Cyber Intrusions   MA Singapore   Mar 2014   MAS Notice on Technology Risk Management     UK FCA     Jul 2017   UK CMA   Mar 2017   UK Government   Dec 2016   Bank of England   2016   UK FCA & PRA   Jul 2015     US NIST   US SEC     Aug 2017   Aug 2017   US FFIEC   May 2017   NYDFS   Mar 2017   US NIST   Jan 2017   US FinCEN   Oct 2016   Oct 2016   Jun 2011   US Federal  Banking  Agencies  US FFIEC          UK FCA Consultation on extending Individual  Accountability regime (SMCR)  UK Open Banking Initiative   UK Government Cyber-security Regulation and  Incentives Review  UK CBEST Intelligence-led cyber security assessment  2.0  UK FCA Senior Managers and Certification Regime  (final rules)    US NIST Cybersecurity Workforce Framework    US SEC Cybersecurity Examination Initiative Risk  Alert  FFIEC Cybersecurity Assessment Tool   New York cyber-security requirements for financial  services companies  US NIST draft updated Framework for Improving  Critical Infrastructure Cyber-security  US FinCEN Advisory on FIs obligations on cyber- related events and crimes  US Federal Banking Agencies ANPR for enhanced  cyber-security standards   FFIEC - Supplement to Authentication in an Internet  Banking Environment   5   Financial Sector’s Cybersecurity: A Regulatory Digest           TABLE 2.,"['list', 'includ', 'document', 'applic', 'singl', 'jurisdict', 'alphabet', 'order', 'countri', 'follow', 'date', 'institut', 'date', 'name', 'australia', 'treasuri', 'australian', 'secur', 'invest', 'commiss', 'china', 'sep', 'mar', 'draft', 'treasuri', 'law', 'amend', 'bank', 'execut', 'account', 'relat', 'measur', 'bill', 'asic', 'report', 'cyber', 'resili', 'jun', 'peopl', 'republ', 'china', 'law', 'germani', 'bafin', 'mar', 'hk', 'sfc', 'hkma', 'hk', 'sfc', 'reserv', 'bank', 'india', 'bank', 'ireland', 'bank', 'israel', 'korea', 'korean', 'sc', 'malaysia', 'associ', 'bank', 'singapor', 'singapor', 'dec', 'dec', 'oct', 'sep', 'sep', 'mar', 'jan', 'jan', 'oct', 'june', 'juli', 'bafin', 'consult', 'circular', 'bank', 'regulatori', 'requir', 'system', 'hk', 'sfc', 'circular', 'augment', 'account', 'senior', 'manag', 'hkma', 'circular', 'fortif', 'initi', 'hk', 'sfc', 'review', 'onlin', 'mobil', 'trade', 'system', 'india', 'financi', 'compani', 'account', 'aggreg', 'central', 'bank', 'ireland', 'cross', 'industri', 'guidanc', 'risk', 'central', 'bank', 'israel', 'direct', 'manag', 'korea', 'electron', 'financi', 'transact', 'act', 'enforc', 'decre', 'korea', 'regul', 'supervis', 'electron', 'financi', 'transact', 'malaysia', 'secur', 'commiss', 'guidelin', 'enhanc', 'capit', 'market', 'singapor', 'associ', 'bank', 'guidelin', 'control', 'object', 'procedur', 'outsourc', 'servic', 'provid', 'ma', 'guidelin', 'outsourc', 'singapor', 'oct', 'ma', 'circular', 'technolog', 'risk', 'train', 'board', 'financi', 'sector', 'cybersecur', 'regulatori', 'digest', 'institut', 'date', 'name', 'singapor', 'aug', 'ma', 'circular', 'earli', 'detect', 'cyber', 'intrus', 'singapor', 'mar', 'ma', 'notic', 'technolog', 'risk', 'manag', 'uk', 'fca', 'jul', 'uk', 'cma', 'mar', 'uk', 'govern', 'dec', 'bank', 'england', 'uk', 'fca', 'pra', 'jul', 'us', 'nist', 'us', 'sec', 'aug', 'aug', 'us', 'ffiec', 'may', 'nydf', 'mar', 'us', 'nist', 'jan', 'us', 'fincen', 'oct', 'oct', 'jun', 'us', 'feder', 'bank', 'agenc', 'us', 'ffiec', 'uk', 'fca', 'consult', 'extend', 'individu', 'account', 'regim', 'smcr', 'uk', 'open', 'bank', 'initi', 'uk', 'govern', 'regul', 'incent', 'review', 'uk', 'cbest', 'cyber', 'secur', 'assess', 'uk', 'fca', 'senior', 'manag', 'certif', 'regim', 'final', 'rule', 'us', 'nist', 'cybersecur', 'workforc', 'framework', 'us', 'sec', 'cybersecur', 'examin', 'initi', 'risk', 'alert', 'ffiec', 'cybersecur', 'assess', 'tool', 'new', 'york', 'requir', 'financi', 'servic', 'compani', 'us', 'nist', 'draft', 'updat', 'framework', 'improv', 'critic', 'infrastructur', 'us', 'fincen', 'advisori', 'fi', 'oblig', 'relat', 'event', 'crime', 'us', 'feder', 'bank', 'agenc', 'anpr', 'enhanc', 'standard', 'ffiec', 'supplement', 'authent', 'internet', 'bank', 'environ', 'financi', 'sector', 'cybersecur', 'regulatori', 'digest', 'tabl']","{'industri', 'control', 'technolog', 'requir', 'standard', 'internet', 'measur', 'manag', 'cyber', 'secur', 'includ', 'cybersecur'}",Y
69,"List of Included Documents Applicable to the European Union    INSTITUTION   DATE    NAME   ECB   2017   ECB (SSM) Cyber Incident Reporting Framework (2017)   EU Parliament   May 2017   ESAs (EBA,  EIOPA, ESMA)  EC   ENISA   EC   EBA   EC   EC   EBA   ENISA   ENISA      Apr 2017   Mar 2017   Aug 2016   Jul 2016   Jun 2016   Apr 2016   Jan 2016   Dec 2014   Dec 2009   Dec 2009   EU Parliament Report on influence of technology on future  of financial sector  ESAs Report on main risks for the EU Financial System   EU Commission Consultation on the impact of FinTech   ENISA Strategies for Incident Response and Cyber Crisis  Cooperation  EU Directive on Security of Network and Information  Systems  EBA ICT risk guidelines   EU General Data Protection Regulation   EU Payment Services Directive 2   EBA Guidelines on Security of Internet Payments   ENISA National Exercise Good Practice Guide   ENISA Good Practice Guide on Incident Reporting   TABLE 3.","['list', 'includ', 'document', 'applic', 'european', 'union', 'institut', 'date', 'name', 'ecb', 'ecb', 'ssm', 'cyber', 'incid', 'report', 'framework', 'eu', 'parliament', 'may', 'esa', 'eba', 'eiopa', 'esma', 'ec', 'enisa', 'ec', 'eba', 'ec', 'ec', 'eba', 'enisa', 'enisa', 'apr', 'mar', 'aug', 'jul', 'jun', 'apr', 'jan', 'dec', 'dec', 'dec', 'eu', 'parliament', 'report', 'influenc', 'technolog', 'futur', 'financi', 'sector', 'esa', 'report', 'main', 'risk', 'eu', 'financi', 'system', 'eu', 'commiss', 'consult', 'impact', 'fintech', 'enisa', 'strategi', 'incid', 'respons', 'cyber', 'crisi', 'cooper', 'eu', 'direct', 'secur', 'network', 'inform', 'system', 'eba', 'ict', 'risk', 'guidelin', 'eu', 'gener', 'data', 'protect', 'regul', 'eu', 'payment', 'servic', 'direct', 'eba', 'guidelin', 'secur', 'internet', 'payment', 'enisa', 'nation', 'exercis', 'good', 'practic', 'guid', 'enisa', 'good', 'practic', 'guid', 'incid', 'report', 'tabl']","{'network', 'inform', 'technolog', 'internet', 'practic', 'cyber', 'secur', 'includ'}",Y
70,"List of Included Documents Applicable to Multi-Jurisdictions   INSTITUTION   DATE    NAME   Financial Stability  Institute  IMF   Aug 2017   Aug 2017   FSI Insights on policy implementation No 2: Regulatory  approaches to enhance banks’ cyber-security frameworks  IMF Working Paper - Cyber Risk, Market Failures, and  Financial Stability   July/May/Apr 2017  SWIFT Customer Security Program   May 2017   Apr 2017   Feb 2017   Oct 2016   G7 CEG developing fundamental elements for effective  assessment of cyber-security  AICPA SOC for Cybersecurity   CPMI Report on distributed ledger technology in payment  clearing and settlement  G7 fundamental elements of cyber-security in the financial  sector  CPMI-IOSCO Guidance on cyber-security   SWIFT   G7   AICPA   CPMI   G7   CPMI-IOSCO   Jun 2016   IOSCO   ISO/IEC   World Bank  Group  BCBS   AICPA      Apr 2016   Report on IOSCO’s Cyber Risk Coordination Efforts   Feb 2016   Sep 2011   Jun 2011   Apr 2010   ISO/IEC Standards on IT, Security Techniques, Information  Security Management Systems  World Bank Financial Infrastructure Series - General  Principles for Credit Reporting  BCBS Principles for the Sound Management of Operational  Risk  AICPA SOC suite of Service Organization Standards and  Implementation Guidance   6   Financial Sector’s Cybersecurity: A Regulatory Digest           DIGEST DOCUMENTS (in reverse chronological order)         56.","['list', 'includ', 'document', 'applic', 'institut', 'date', 'name', 'financi', 'stabil', 'institut', 'imf', 'aug', 'aug', 'fsi', 'insight', 'polici', 'implement', 'regulatori', 'approach', 'enhanc', 'bank', 'framework', 'imf', 'work', 'paper', 'cyber', 'risk', 'market', 'failur', 'financi', 'stabil', 'swift', 'custom', 'secur', 'program', 'may', 'apr', 'feb', 'oct', 'ceg', 'develop', 'fundament', 'element', 'effect', 'assess', 'aicpa', 'soc', 'cybersecur', 'cpmi', 'report', 'distribut', 'ledger', 'technolog', 'payment', 'clear', 'settlement', 'fundament', 'element', 'financi', 'sector', 'guidanc', 'swift', 'aicpa', 'cpmi', 'jun', 'iosco', 'world', 'bank', 'group', 'bcb', 'aicpa', 'apr', 'report', 'iosco', 'cyber', 'risk', 'coordin', 'effort', 'feb', 'sep', 'jun', 'apr', 'standard', 'secur', 'techniqu', 'inform', 'secur', 'manag', 'system', 'world', 'bank', 'financi', 'infrastructur', 'seri', 'gener', 'principl', 'credit', 'report', 'bcb', 'principl', 'sound', 'manag', 'oper', 'risk', 'aicpa', 'soc', 'suit', 'servic', 'organ', 'standard', 'implement', 'guidanc', 'financi', 'sector', 'cybersecur', 'regulatori', 'digest', 'digest', 'document', 'revers', 'chronolog', 'order']","{'work', 'group', 'inform', 'technolog', 'standard', 'organ', 'implement', 'manag', 'cyber', 'develop', 'secur', 'includ', 'cybersecur'}",Y
71,"ECB (SSM) Cyber Incident Reporting Framework (2017)    ECB is finalizing a reporting framework for significant cyber incidents which was piloted  in 2016, with plans to be rolled out to all significant institutions from the 19 euro area  countries  in    third  quarter  of  2017.","['ecb', 'ssm', 'cyber', 'incid', 'report', 'framework', 'ecb', 'final', 'report', 'framework', 'signific', 'cyber', 'incid', 'pilot', 'plan', 'roll', 'signific', 'institut', 'euro', 'area', 'countri', 'third', 'quarter']",{'cyber'},Y
72,“The  reporting  framework  for  significant  cyber  incidents is designed to collect and store information on cybercrime incidents that have  an impact on significant institutions.,"['report', 'framework', 'signific', 'cyber', 'incid', 'design', 'collect', 'store', 'inform', 'cybercrim', 'incid', 'impact', 'signific', 'institut']","{'cyber', 'inform'}",Y
73,This will require incidents to be reported as soon as  the  banks  detect  them.,"['requir', 'incid', 'report', 'soon', 'bank', 'detect']",{'requir'},Y
74,"The  information  will  be  used  to  identify  and  monitor  trends  in  cyber incidents affecting significant institutions and will facilitate a fast reaction by the  ECB in the event that a major incident affects one or more significant banks...”   The pilot  exercise has  resulted in  improvements to  the framework including incident  definitions,  the reporting template, and the reporting instructions.","['inform', 'use', 'identifi', 'monitor', 'trend', 'cyber', 'incid', 'affect', 'signific', 'institut', 'facilit', 'fast', 'reaction', 'ecb', 'event', 'major', 'incid', 'affect', 'one', 'signific', 'bank', 'pilot', 'exercis', 'result', 'improv', 'framework', 'includ', 'incid', 'definit', 'report', 'templat', 'report', 'instruct']","{'includ', 'cyber', 'inform'}",Y
75,55.,[],set(),N
76,AU - Banking Exec Accountability & Related Measures Bill (Sep 2017)   Australian Treasury released a Banking Executive Accountability and Related Measures  amendment bill for consultation.,"['au', 'bank', 'exec', 'account', 'relat', 'measur', 'bill', 'sep', 'australian', 'treasuri', 'releas', 'bank', 'execut', 'account', 'relat', 'measur', 'amend', 'bill', 'consult']",{'measur'},Y
77,The Banking Executive Accountability Regime (BEAR)  was introduced earlier in the 2017-18 Budget announcement of the Treasury.,"['bank', 'execut', 'account', 'regim', 'bear', 'introduc', 'earlier', 'budget', 'announc', 'treasuri']",set(),N
78,“This Bill amends the Banking Act 1959 to establish the Banking Executive Accountability  Regime (BEAR).,"['bill', 'amend', 'bank', 'act', 'establish', 'bank', 'execut', 'account', 'regim', 'bear']",set(),N
79,The BEAR is a strengthened responsibility and accountability framework  for  the  most  senior  and  influential  directors  and  executives  in  authorized  deposit-taking  institutions (ADI) groups It requires them to conduct themselves with honesty and integrity  and  to  ensure  the  business  activities  for  which  they  are  responsible  are  carried  out  effectively.” The BEAR provisions are due to apply from 1 July 2018.,"['bear', 'strengthen', 'respons', 'account', 'framework', 'senior', 'influenti', 'director', 'execut', 'author', 'institut', 'adi', 'group', 'requir', 'conduct', 'honesti', 'integr', 'ensur', 'busi', 'activ', 'respons', 'carri', 'bear', 'provis', 'due', 'appli', 'juli']","{'group', 'requir'}",Y
80,Consultation period  ended September 29.,"['consult', 'period', 'end', 'septemb']",set(),N
81,54.,[],set(),N
82,"US NIST Cybersecurity Workforce Framework (Aug 2017)   The US National  Institute of Standards and Technology (NIST)’s  National  Initiative for  Cybersecurity  Education  (NICE)  Cybersecurity  Workforce  Framework  aims  to  provide  organizations  with  a  common  vocabulary  when  describing  the  role,  area  of  specialty,  category  of  work,  and  the  knowledge,  skills,  and  abilities  (KSA)  of  cybersecurity  professionals.","['us', 'nist', 'cybersecur', 'workforc', 'framework', 'aug', 'us', 'nation', 'institut', 'standard', 'technolog', 'nist', 'nation', 'initi', 'cybersecur', 'educ', 'nice', 'cybersecur', 'workforc', 'framework', 'aim', 'provid', 'organ', 'common', 'vocabulari', 'describ', 'role', 'area', 'specialti', 'categori', 'work', 'knowledg', 'skill', 'abil', 'ksa', 'cybersecur', 'profession']","{'work', 'technolog', 'standard', 'organ', 'cybersecur'}",Y
83,53.,[],set(),N
84,"US SEC Cybersecurity Examination Initiative Risk Alert (Aug 2017)   The US Securities and Exchange Commission (SEC)’s Office of Compliance Inspections  and  Examinations  (OCIE)  published  its  Risk  Alert  on  its  findings  from  Cybersecurity  Examinations  (Cybersecurity  2  Initiative),  as  part  of  its  Cybersecurity  Examination  Initiative  announced  in  2014  after  its  Cybersecurity  Roundtable.","['us', 'sec', 'cybersecur', 'examin', 'initi', 'risk', 'alert', 'aug', 'us', 'secur', 'exchang', 'commiss', 'sec', 'offic', 'complianc', 'inspect', 'examin', 'oci', 'publish', 'risk', 'alert', 'find', 'cybersecur', 'examin', 'cybersecur', 'initi', 'part', 'cybersecur', 'examin', 'initi', 'announc', 'cybersecur', 'roundtabl']","{'secur', 'cybersecur'}",Y
